"","X1.x","sampledate","depth.x","o2.x","deck","light","frlight","avsnow","totice","whiteice","extcoef","blueice","surflite","X1.y","Genus","Transect Cell Count","Magnification","Biovolume","CellBioVol","PerBioVol","# of Transects","Cell Count per cm2","Transect Length (cm)","Start XY","Taxa","WaterCol","Functional","X15","X16","X17","X18","X19","End XY","Notes","Field of View scope","Field of View #","Total Cell Count","Estimated Total","Estimated Mucilage Percent Coverage","X1_1","lakeid","year4","group","depth.y","ph","alk","dic","tic","doc","toc","no3no2","no2","nh4","o2.y","totnf","totnuf","totpf","totpuf","drsif"
"973",601,2011-07-11,0,8.2,598,326.24,0.546,NA,NA,NA,NA,NA,0.545551839464883,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11252,"SP",2011,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
"974",602,2011-07-26,0,8.3,1472,737.57,0.501,NA,NA,NA,NA,NA,0.501066576086957,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11272,"SP",2011,"iceoff",0,8.15,NA,8.83,9.45,NA,NA,4,NA,0,8.3,204,212,2,4,2842
"975",603,2011-07-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11272,"SP",2011,"iceoff",0,8.15,NA,8.83,9.45,NA,NA,4,NA,0,8.3,204,212,2,4,2842
"976",602,2011-07-26,0,8.3,1472,737.57,0.501,NA,NA,NA,NA,NA,0.501066576086957,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11273,"SP",2011,"iceoff",0,8.09,NA,NA,NA,NA,NA,2,NA,0,8.3,203,219,67,5,2852
"977",603,2011-07-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11273,"SP",2011,"iceoff",0,8.09,NA,NA,NA,NA,NA,2,NA,0,8.3,203,219,67,5,2852
"978",602,2011-07-26,0,8.3,1472,737.57,0.501,NA,NA,NA,NA,NA,0.501066576086957,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11274,"SP",2011,"iceoff",0,8.15,NA,8.83,9.45,NA,NA,4,NA,0,NA,204,212,2,4,2842
"979",603,2011-07-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11274,"SP",2011,"iceoff",0,8.15,NA,8.83,9.45,NA,NA,4,NA,0,NA,204,212,2,4,2842
"980",602,2011-07-26,0,8.3,1472,737.57,0.501,NA,NA,NA,NA,NA,0.501066576086957,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11275,"SP",2011,"iceoff",0,8.09,NA,NA,NA,NA,NA,2,NA,0,NA,203,219,67,5,2852
"981",603,2011-07-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11275,"SP",2011,"iceoff",0,8.09,NA,NA,NA,NA,NA,2,NA,0,NA,203,219,67,5,2852
"982",604,2011-08-08,0,8.3,1149,458.3,0.399,NA,NA,NA,NA,NA,0.398868581375109,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11294,"SP",2011,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
"983",605,2011-08-22,0,8.6,1624,906.22,0.558,NA,NA,NA,NA,NA,0.55801724137931,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11314,"SP",2011,"iceoff",0,8.25,678,7.48,7.78,2.63,2.6,3,NA,0,8.6,308,291,0,0,2696
"984",606,2011-09-06,0,8.6,1510,871.53,0.577,NA,NA,NA,NA,NA,0.577172185430464,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11336,"SP",2011,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
"985",607,2011-09-20,0,9.3,582,254.34,0.436,NA,NA,NA,NA,NA,0.43701030927835,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11356,"SP",2011,"iceoff",0,8.17,NA,7.93,7.72,NA,NA,27,NA,34,9.3,236,182,14,11,3011
"986",608,2011-10-04,0,9.5,761,320.28,0.421,NA,NA,NA,NA,NA,0.420867279894875,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11378,"SP",2011,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
"987",609,2011-10-17,0,9.5,876,463.28,0.529,NA,NA,NA,NA,NA,0.528858447488584,727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11398,"SP",2011,"iceoff",0,7.9,NA,NA,NA,NA,NA,0,NA,0,9.5,188,190,4,5,NA
"988",610,2011-10-31,0,9,194,89.5,0.461,NA,NA,NA,NA,NA,0.461340206185567,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11420,"SP",2011,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"989",611,2011-11-15,0,9.7,145,59.28,0.409,NA,NA,NA,NA,NA,0.408827586206897,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11440,"SP",2011,"iceoff",0,7.5,659,NA,NA,NA,NA,89,NA,242,9.7,172,212,5,10,NA
"990",612,2011-11-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11440,"SP",2011,"iceoff",0,7.5,659,NA,NA,NA,NA,89,NA,242,9.7,172,212,5,10,NA
"991",611,2011-11-15,0,9.7,145,59.28,0.409,NA,NA,NA,NA,NA,0.408827586206897,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11441,"SP",2011,"iceoff",0,7.51,662,NA,NA,NA,NA,86,NA,298,9.7,158,203,8,14,NA
"992",612,2011-11-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11441,"SP",2011,"iceoff",0,7.51,662,NA,NA,NA,NA,86,NA,298,9.7,158,203,8,14,NA
"993",611,2011-11-15,0,9.7,145,59.28,0.409,NA,NA,NA,NA,NA,0.408827586206897,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11442,"SP",2011,"iceoff",0,7.5,659,NA,NA,NA,NA,89,NA,242,NA,172,212,5,10,NA
"994",612,2011-11-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11442,"SP",2011,"iceoff",0,7.5,659,NA,NA,NA,NA,89,NA,242,NA,172,212,5,10,NA
"995",611,2011-11-15,0,9.7,145,59.28,0.409,NA,NA,NA,NA,NA,0.408827586206897,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11443,"SP",2011,"iceoff",0,7.51,662,NA,NA,NA,NA,86,NA,298,NA,158,203,8,14,NA
"996",612,2011-11-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11443,"SP",2011,"iceoff",0,7.51,662,NA,NA,NA,NA,86,NA,298,NA,158,203,8,14,NA
"997",613,2012-01-12,0,13.3,318,9.47,0.03,9,29,1,0.372,28,0.0297798742138365,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11462,"SP",2012,"iceon",0,7.95,NA,8.79,8.6,3.06,3,5,NA,18,13.3,182,204,5,10,3239
"998",614,2012-02-21,0,12.7,165,4.37,0.027,9.4,41,11,0.285,30,0.0264848484848485,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11484,"SP",2012,"iceon",0,7.78,682,8.56,9.37,2.62,2.65,8,NA,25,12.7,134,141,0,0,3185
"999",615,2012-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11484,"SP",2012,"iceon",0,7.78,682,8.56,9.37,2.62,2.65,8,NA,25,12.7,134,141,0,0,3185
"1000",614,2012-02-21,0,12.7,165,4.37,0.027,9.4,41,11,0.285,30,0.0264848484848485,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11485,"SP",2012,"iceon",0,7.78,746,8,8.62,2.72,2.67,8,NA,25,12.7,340,116,0,0,3228
"1001",615,2012-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11485,"SP",2012,"iceon",0,7.78,746,8,8.62,2.72,2.67,8,NA,25,12.7,340,116,0,0,3228
"1002",614,2012-02-21,0,12.7,165,4.37,0.027,9.4,41,11,0.285,30,0.0264848484848485,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11486,"SP",2012,"iceon",0,7.78,682,8.56,9.37,2.62,2.65,8,NA,25,NA,134,141,0,0,3185
"1003",615,2012-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11486,"SP",2012,"iceon",0,7.78,682,8.56,9.37,2.62,2.65,8,NA,25,NA,134,141,0,0,3185
"1004",614,2012-02-21,0,12.7,165,4.37,0.027,9.4,41,11,0.285,30,0.0264848484848485,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11487,"SP",2012,"iceon",0,7.78,746,8,8.62,2.72,2.67,8,NA,25,NA,340,116,0,0,3228
"1005",615,2012-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11487,"SP",2012,"iceon",0,7.78,746,8,8.62,2.72,2.67,8,NA,25,NA,340,116,0,0,3228
"1006",616,2012-04-02,0,10.5,1153,1148.3,0.987,NA,NA,NA,NA,NA,0.9959236773634,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11506,"SP",2012,"iceoff",0,7.46,637,7.95,8.51,2.82,2.51,52,NA,9,10.5,250,263,0,0,3754
"1007",617,2012-04-17,0,11.2,1673,1483.5,0.886,NA,NA,NA,NA,NA,0.886730424387328,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11528,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
"1008",618,2012-05-02,0,11.4,1916,1818.9,0.95,NA,NA,NA,NA,NA,0.949321503131524,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11548,"SP",2012,"iceoff",0,8.01,NA,9.19,9.04,2.62,2.42,2,NA,8,11.4,226,280,0,0,3552
"1009",619,2012-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11548,"SP",2012,"iceoff",0,8.01,NA,9.19,9.04,2.62,2.42,2,NA,8,11.4,226,280,0,0,3552
"1010",618,2012-05-02,0,11.4,1916,1818.9,0.95,NA,NA,NA,NA,NA,0.949321503131524,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11549,"SP",2012,"iceoff",0,8.03,NA,9.21,7.71,2.57,2.49,12,NA,13,11.4,252,263,0,0,3527
"1011",619,2012-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11549,"SP",2012,"iceoff",0,8.03,NA,9.21,7.71,2.57,2.49,12,NA,13,11.4,252,263,0,0,3527
"1012",618,2012-05-02,0,11.4,1916,1818.9,0.95,NA,NA,NA,NA,NA,0.949321503131524,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11550,"SP",2012,"iceoff",0,8.01,NA,9.19,9.04,2.62,2.42,2,NA,8,NA,226,280,0,0,3552
"1013",619,2012-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11550,"SP",2012,"iceoff",0,8.01,NA,9.19,9.04,2.62,2.42,2,NA,8,NA,226,280,0,0,3552
"1014",618,2012-05-02,0,11.4,1916,1818.9,0.95,NA,NA,NA,NA,NA,0.949321503131524,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11551,"SP",2012,"iceoff",0,8.03,NA,9.21,7.71,2.57,2.49,12,NA,13,NA,252,263,0,0,3527
"1015",619,2012-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11551,"SP",2012,"iceoff",0,8.03,NA,9.21,7.71,2.57,2.49,12,NA,13,NA,252,263,0,0,3527
"1016",620,2012-05-16,0,10.1,1688,1587.7,0.941,NA,NA,NA,NA,NA,0.940580568720379,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11570,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
"1017",621,2012-05-31,0,9.5,1694,1598.6,0.941,NA,NA,NA,NA,NA,0.943683589138135,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11590,"SP",2012,"iceoff",0,8.04,NA,8.24,7.71,2.49,2.64,6,NA,18,9.5,72,68,0,0,3034
"1018",622,2012-06-14,0,8.9,113,85.45,0.759,NA,NA,NA,NA,NA,0.756194690265487,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11612,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
"1019",623,2012-06-27,0,8.7,1564,1121,0.717,NA,NA,NA,NA,NA,0.716751918158568,747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11632,"SP",2012,"iceoff",0,8.22,NA,8.09,8.88,2.73,2.7,4,NA,9,8.7,145,138,0,0,2956
"1020",624,2012-07-12,0,8.4,1198,885.58,0.74,NA,NA,NA,NA,NA,0.739215358931553,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11654,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
"1021",625,2012-07-25,0,8.2,293,186.03,0.636,NA,NA,NA,NA,NA,0.634914675767918,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11674,"SP",2012,"iceoff",0,8.45,NA,8.53,8.33,2.94,2.79,3,NA,6,8.2,156,165,1,2,2666
"1022",626,2012-08-09,0,8.7,267,156.19,0.585,NA,NA,NA,NA,NA,0.58498127340824,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11696,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
"1023",627,2012-08-23,0,8.9,523,304.79,0.582,NA,NA,NA,NA,NA,0.582772466539197,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11716,"SP",2012,"iceoff",0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,8.9,90,146,0,0,2683
"1024",628,2012-08-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11716,"SP",2012,"iceoff",0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,8.9,90,146,0,0,2683
"1025",627,2012-08-23,0,8.9,523,304.79,0.582,NA,NA,NA,NA,NA,0.582772466539197,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11717,"SP",2012,"iceoff",0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,8.9,95,97,0,0,2672
"1026",628,2012-08-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11717,"SP",2012,"iceoff",0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,8.9,95,97,0,0,2672
"1027",627,2012-08-23,0,8.9,523,304.79,0.582,NA,NA,NA,NA,NA,0.582772466539197,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11718,"SP",2012,"iceoff",0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,NA,90,146,0,0,2683
"1028",628,2012-08-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11718,"SP",2012,"iceoff",0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,NA,90,146,0,0,2683
"1029",627,2012-08-23,0,8.9,523,304.79,0.582,NA,NA,NA,NA,NA,0.582772466539197,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11719,"SP",2012,"iceoff",0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,NA,95,97,0,0,2672
"1030",628,2012-08-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11719,"SP",2012,"iceoff",0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,NA,95,97,0,0,2672
"1031",629,2012-09-05,0,8.8,86,35.32,0.413,NA,NA,NA,NA,NA,0.410697674418605,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11738,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
"1032",630,2012-09-17,0,9.1,333,196.98,0.591,NA,NA,NA,NA,NA,0.591531531531531,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11758,"SP",2012,"iceoff",0,8.42,NA,7.19,7.96,2.82,2.62,1,NA,140,9.1,216,201,4,6,3129
"1033",631,2012-10-04,0,9.2,523,282.43,0.54,NA,NA,NA,NA,NA,0.540019120458891,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11780,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
"1034",632,2012-10-19,0,9.1,208,185.99,0.894,NA,NA,NA,NA,NA,0.894182692307692,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11800,"SP",2012,"iceoff",0,7.51,NA,10.11,9.95,2.76,2.59,34,NA,228,9.1,54,59,3,6,2790
"1035",633,2012-10-31,0,9.5,183,131.98,0.72,NA,NA,NA,NA,NA,0.72120218579235,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11821,"SP",2012,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
"1036",634,2012-11-12,0,9.9,129,81.46,0.631,NA,NA,NA,NA,NA,0.631472868217054,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11841,"SP",2012,"iceoff",0,7.47,985,9.65,9.21,2.69,2.73,6,NA,31,9.9,179,194,4,8,3151
"1037",635,2013-01-14,0,13.9,399,102.18,0.256,0,21,1,0.319,20,0.25609022556391,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11863,"SP",2013,"iceon",0,7.69,NA,8.64,9.34,2.78,2.66,17,NA,45,13.9,230,223,6,8,3176
"1038",636,2013-02-25,0,12.3,353,3.25,0.009,21,45,16,0.253,29,0.00920679886685552,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11885,"SP",2013,"iceon",0,7.57,700,9.18,9.47,2.71,2.84,15,NA,73,12.3,424,445,0,2,2677
"1039",637,2013-03-29,0,11.7,1382,89.37,0.065,7.2,59,24,0.257,35,0.0646671490593343,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11907,"SP",2013,"iceon",0,7.65,NA,8.76,9.49,10.78,10.91,32,NA,7,11.7,188,231,0,0,2322
"1040",638,2013-05-16,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959349593,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11929,"SP",2013,"iceoff",0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,11,182,200,0,0,2930
"1041",639,2013-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11929,"SP",2013,"iceoff",0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,11,182,200,0,0,2930
"1042",638,2013-05-16,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959349593,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11930,"SP",2013,"iceoff",0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,11,183,205,1,2,2965
"1043",639,2013-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11930,"SP",2013,"iceoff",0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,11,183,205,1,2,2965
"1044",638,2013-05-16,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959349593,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11931,"SP",2013,"iceoff",0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,NA,182,200,0,0,2930
"1045",639,2013-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11931,"SP",2013,"iceoff",0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,NA,182,200,0,0,2930
