,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1,lakeid,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
659,03/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10349,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,NA,368,303,9,6,1625
660,04/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10368,SP,2009,iceoff,0,7.58,706,8.34,8.47,3.16,3.16,13,NA,4,12.2,164,245,5,7,3139
661,05/13/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10389,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
662,05/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10413,SP,2009,iceoff,0,7.91,NA,8.55,8.71,2.73,2.7,2,NA,6,10.5,218,277,0,5,3073
663,05/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10414,SP,2009,iceoff,0,7.91,NA,8.53,NA,2.83,NA,6,NA,30,10.5,222,261,0,0,3067
664,05/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10415,SP,2009,iceoff,0,7.91,NA,8.55,8.71,2.73,2.7,2,NA,6,NA,218,277,0,5,3073
665,05/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10416,SP,2009,iceoff,0,7.91,NA,8.53,NA,2.83,NA,6,NA,30,NA,222,261,0,0,3067
666,06/10/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10434,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
667,06/25/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10459,SP,2009,iceoff,0,8.16,NA,8.56,9.26,3.39,3.28,2,NA,8,8.9,228,252,0,0,3240
668,07/09/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10480,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
669,07/22/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10505,SP,2009,iceoff,0,8.14,NA,8.13,8.32,3.52,3.34,3,NA,11,8.8,219,252,0,0,3157
670,08/06/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10526,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
671,08/19/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10551,SP,2009,iceoff,0,8.22,719,7.98,8.62,3.26,3.11,7,NA,18,8.5,203,198,3,4,3098
672,09/03/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10572,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
673,09/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10597,SP,2009,iceoff,0,8.3,NA,7.7,7.33,3.15,3.29,3,NA,5,8.7,210,227,0,1,2988
674,09/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10598,SP,2009,iceoff,0,8.23,NA,7.41,6.93,3.39,3.12,2,NA,2,8.7,212,229,1,2,2994
675,09/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10599,SP,2009,iceoff,0,8.3,NA,7.7,7.33,3.15,3.29,3,NA,5,NA,210,227,0,1,2988
676,09/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,SP,2009,iceoff,0,8.23,NA,7.41,6.93,3.39,3.12,2,NA,2,NA,212,229,1,2,2994
677,10/01/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10618,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
678,10/14/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10643,SP,2009,iceoff,0,7.78,NA,8.57,9.06,3.06,2.97,11,NA,19,9.3,176,200,4,7,3130
679,10/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10664,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
680,11/11/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10689,SP,2009,iceoff,0,7.58,739,8.52,8.38,3.1,3.21,14,NA,38,10.1,224,262,4,9,3272
681,11/11/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10690,SP,2009,iceoff,0,7.58,728,8.55,8.3,3.12,3.45,12,NA,31,10.1,267,261,4,8,3277
682,11/11/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10691,SP,2009,iceoff,0,7.58,739,8.52,8.38,3.1,3.21,14,NA,38,NA,224,262,4,9,3272
683,11/11/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10692,SP,2009,iceoff,0,7.58,728,8.55,8.3,3.12,3.45,12,NA,31,NA,267,261,4,8,3277
684,01/12/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10711,SP,2010,iceon,0,8.31,NA,8.56,8.54,3.47,3.65,4,NA,6,16.4,316,336,10,14,4122
685,02/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10733,SP,2010,iceon,0,8.16,854,11.59,11.69,3.76,3.66,10,NA,10,15.9,282,288,1,5,3965
686,02/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10734,SP,2010,iceon,0,8.14,850,12.16,11.28,3.95,3.45,24,NA,4,15.9,255,305,1,5,3956
687,02/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10735,SP,2010,iceon,0,8.16,854,11.59,11.69,3.76,3.66,10,NA,10,NA,282,288,1,5,3965
688,02/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10736,SP,2010,iceon,0,8.14,850,12.16,11.28,3.95,3.45,24,NA,4,NA,255,305,1,5,3956
689,04/12/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10754,SP,2010,iceoff,0,7.74,767,8.92,9.91,3.18,3.09,3,NA,21,12.1,185,227,8,11,3460
690,04/27/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10776,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
691,05/10/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10796,SP,2010,iceoff,0,7.99,NA,7.68,7.99,0.83,0.61,3,NA,0,11,164,225,8,11,3295
692,05/24/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10817,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
693,06/08/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10836,SP,2010,iceoff,0,8.27,NA,8.37,8.18,2.93,2.79,10,NA,76,8.7,164,189,8,6,3769
694,06/21/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10857,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
695,06/21/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10858,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,07/06/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10876,SP,2010,iceoff,0,8.11,NA,7.62,7.29,2.86,2.86,1,NA,15,8.3,133,169,6,8,1478
697,07/20/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10897,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
698,08/03/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10916,SP,2010,iceoff,0,8.45,695,7.4,3.08,2.89,1.72,2,NA,9,8.1,182,207,7,10,2877
699,08/17/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10937,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
700,09/01/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10956,SP,2010,iceoff,0,8.4,NA,7.57,8,3.15,3.11,2,NA,10,8.3,285,294,4,4,2948
701,09/14/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10977,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
702,09/28/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10996,SP,2010,iceoff,0,7.85,NA,8.29,8.1,3.02,2.89,2,NA,24,8.6,189,207,8,10,2610
703,10/12/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11018,SP,2010,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
704,10/26/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11038,SP,2010,iceoff,0,7.61,NA,7.27,7.31,12.42,12.17,6,NA,24,9.7,134,165,10,18,2771
705,11/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11060,SP,2010,iceoff,0,7.6,728,8,7.68,10.32,10.06,5,NA,33,10,183,193,4,8,3260
706,01/18/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11082,SP,2011,iceon,0,7.76,NA,8.48,8.97,NA,NA,53,NA,53,13.6,257,280,11,13,2925
707,01/18/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11083,SP,2011,iceon,0,7.76,NA,9.08,8.71,NA,NA,45,NA,45,13.6,247,267,11,10,3278
708,01/18/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11084,SP,2011,iceon,0,7.76,NA,8.48,8.97,NA,NA,53,NA,53,NA,257,280,11,13,2925
709,01/18/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11085,SP,2011,iceon,0,7.76,NA,9.08,8.71,NA,NA,45,NA,45,NA,247,267,11,10,3278
710,02/14/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11102,SP,2011,iceon,0,7.71,868,9.17,8.79,2.92,2.71,12,NA,15,13.6,255,259,11,13,3106
711,03/21/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11124,SP,2011,iceon,0,8.06,NA,6.76,6.77,2.58,2.38,141,NA,169,13.4,385,424,0,9,2623
712,05/03/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11146,SP,2011,iceoff,0,7.48,718,8.68,8.7,2.53,2.5,24,NA,40,10.6,205,265,3,13,4283
713,05/16/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11168,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA
714,06/03/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11188,SP,2011,iceoff,0,8.17,NA,7.98,8.02,2.83,2.65,3,NA,11,10,152,178,2,4,3520
715,06/13/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11210,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
716,06/28/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11230,SP,2011,iceoff,0,8.01,NA,7.7,8.16,2.47,2.56,6,NA,0,9,142,176,8,7,3278
717,07/11/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11252,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
718,07/26/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11272,SP,2011,iceoff,0,8.15,NA,8.83,9.45,NA,NA,4,NA,0,8.3,204,212,2,4,2842
719,07/26/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11273,SP,2011,iceoff,0,8.09,NA,NA,NA,NA,NA,2,NA,0,8.3,203,219,67,5,2852
720,07/26/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11274,SP,2011,iceoff,0,8.15,NA,8.83,9.45,NA,NA,4,NA,0,NA,204,212,2,4,2842
721,07/26/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11275,SP,2011,iceoff,0,8.09,NA,NA,NA,NA,NA,2,NA,0,NA,203,219,67,5,2852
722,08/08/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11294,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
723,08/22/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11314,SP,2011,iceoff,0,8.25,678,7.48,7.78,2.63,2.6,3,NA,0,8.6,308,291,0,0,2696
724,09/06/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11336,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
725,09/20/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11356,SP,2011,iceoff,0,8.17,NA,7.93,7.72,NA,NA,27,NA,34,9.3,236,182,14,11,3011
726,10/04/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11378,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
727,10/17/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11398,SP,2011,iceoff,0,7.9,NA,NA,NA,NA,NA,0,NA,0,9.5,188,190,4,5,NA
728,10/31/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11420,SP,2011,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
729,11/15/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11440,SP,2011,iceoff,0,7.5,659,NA,NA,NA,NA,89,NA,242,9.7,172,212,5,10,NA
730,11/15/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11441,SP,2011,iceoff,0,7.51,662,NA,NA,NA,NA,86,NA,298,9.7,158,203,8,14,NA
731,11/15/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11442,SP,2011,iceoff,0,7.5,659,NA,NA,NA,NA,89,NA,242,NA,172,212,5,10,NA
732,11/15/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11443,SP,2011,iceoff,0,7.51,662,NA,NA,NA,NA,86,NA,298,NA,158,203,8,14,NA
733,01/12/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11462,SP,2012,iceon,0,7.95,NA,8.79,8.6,3.06,3,5,NA,18,13.3,182,204,5,10,3239
734,02/21/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11484,SP,2012,iceon,0,7.78,682,8.56,9.37,2.62,2.65,8,NA,25,12.7,134,141,0,0,3185
735,02/21/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11485,SP,2012,iceon,0,7.78,746,8,8.62,2.72,2.67,8,NA,25,12.7,340,116,0,0,3228
736,02/21/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11486,SP,2012,iceon,0,7.78,682,8.56,9.37,2.62,2.65,8,NA,25,NA,134,141,0,0,3185
737,02/21/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11487,SP,2012,iceon,0,7.78,746,8,8.62,2.72,2.67,8,NA,25,NA,340,116,0,0,3228
738,04/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11506,SP,2012,iceoff,0,7.46,637,7.95,8.51,2.82,2.51,52,NA,9,10.5,250,263,0,0,3754
739,04/17/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11528,SP,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
740,05/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11548,SP,2012,iceoff,0,8.01,NA,9.19,9.04,2.62,2.42,2,NA,8,11.4,226,280,0,0,3552
741,05/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11549,SP,2012,iceoff,0,8.03,NA,9.21,7.71,2.57,2.49,12,NA,13,11.4,252,263,0,0,3527
742,05/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11550,SP,2012,iceoff,0,8.01,NA,9.19,9.04,2.62,2.42,2,NA,8,NA,226,280,0,0,3552
743,05/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11551,SP,2012,iceoff,0,8.03,NA,9.21,7.71,2.57,2.49,12,NA,13,NA,252,263,0,0,3527
744,05/16/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11570,SP,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
745,05/31/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11590,SP,2012,iceoff,0,8.04,NA,8.24,7.71,2.49,2.64,6,NA,18,9.5,72,68,0,0,3034
746,06/14/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11612,SP,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
747,06/27/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11632,SP,2012,iceoff,0,8.22,NA,8.09,8.88,2.73,2.7,4,NA,9,8.7,145,138,0,0,2956
748,07/12/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11654,SP,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
749,07/25/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11674,SP,2012,iceoff,0,8.45,NA,8.53,8.33,2.94,2.79,3,NA,6,8.2,156,165,1,2,2666
750,08/09/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11696,SP,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
751,08/23/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11716,SP,2012,iceoff,0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,8.9,90,146,0,0,2683
752,08/23/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11717,SP,2012,iceoff,0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,8.9,95,97,0,0,2672
753,08/23/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11718,SP,2012,iceoff,0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,NA,90,146,0,0,2683
