lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length
SP,2011,08/22/2011,50700,BOSMINIDAE,1.68,4,0.29
SP,2011,08/22/2011,51100,DAPHNIA,0.56,2,0.47
SP,2011,08/22/2011,51103,DAPHNIA MENDOTAE,0.28,,
SP,2011,08/22/2011,51202,DIAPHANOSOMA BIRGEI,0.28,1,0.81
SP,2011,08/22/2011,60202,ASCOMORPHA OVALIS,0.56,,
SP,2011,08/22/2011,60900,CONOCHILUS,65.52,,
SP,2011,08/22/2011,61502,GASTROPUS STYLIFER,11.2,,
SP,2011,08/22/2011,61702,KELLICOTTIA LONGISPINA,7.28,,
SP,2011,08/22/2011,61801,KERATELLA COCHLEARIS,109.2,,
SP,2011,08/22/2011,61803,KERATELLA CRASSA,10.64,,
SP,2011,08/22/2011,61804,KERATELLA EARLINAE,6.16,,
SP,2011,08/22/2011,61806,KERATELLA QUADRATA,3.92,,
SP,2011,08/22/2011,63001,POLYARTHRA DOLICHOPTERA,2.8,,
SP,2011,08/22/2011,63004,POLYARTHRA REMATA,3.92,,
SP,2011,08/22/2011,63005,POLYARTHRA VULGARIS,6.16,,
SP,2011,09/20/2011,10000,COPEPOD NAUPLII,26.32,,
SP,2011,09/20/2011,20000,CYCLOPOID,0.28,1,0.33
SP,2011,09/20/2011,20302,DIACYCLOPS THOMASI,11.2,26,0.68
SP,2011,09/20/2011,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.84,2,0.44
SP,2011,09/20/2011,30000,CALANOID,1.68,6,0.61
SP,2011,09/20/2011,30201,EPISCHURA LACUSTRIS,0.28,1,0.93
SP,2011,09/20/2011,30402,LEPTODIAPTOMUS MINUTUS,2.24,6,0.76
SP,2011,09/20/2011,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.05
SP,2011,09/20/2011,50700,BOSMINIDAE,3.08,11,0.28
SP,2011,09/20/2011,51103,DAPHNIA MENDOTAE,0.84,3,0.77
SP,2011,09/20/2011,60202,ASCOMORPHA OVALIS,1.68,,
SP,2011,09/20/2011,60900,CONOCHILUS,3.36,,
SP,2011,09/20/2011,61701,KELLICOTTIA BOSTONIENSIS,0.56,,
SP,2011,09/20/2011,61702,KELLICOTTIA LONGISPINA,9.52,,
SP,2011,09/20/2011,61801,KERATELLA COCHLEARIS,104.16,,
SP,2011,09/20/2011,61803,KERATELLA CRASSA,6.16,,
SP,2011,09/20/2011,61804,KERATELLA EARLINAE,6.16,,
SP,2011,09/20/2011,61806,KERATELLA QUADRATA,2.8,,
SP,2011,09/20/2011,63001,POLYARTHRA DOLICHOPTERA,0.56,,
SP,2011,09/20/2011,63003,POLYARTHRA MAJOR,0.56,,
SP,2011,09/20/2011,63004,POLYARTHRA REMATA,14.56,,
SP,2011,09/20/2011,63005,POLYARTHRA VULGARIS,36.96,,
SP,2011,10/17/2011,10000,COPEPOD NAUPLII,10.08,,
SP,2011,10/17/2011,20000,CYCLOPOID,0.28,1,0.34
SP,2011,10/17/2011,20302,DIACYCLOPS THOMASI,8.96,23,0.72
SP,2011,10/17/2011,30000,CALANOID,0.56,2,0.61
SP,2011,10/17/2011,30402,LEPTODIAPTOMUS MINUTUS,1.68,5,0.76
SP,2011,10/17/2011,30801,SKISTODIAPTOMUS OREGONENSIS,0.84,3,1.08
SP,2011,10/17/2011,50700,BOSMINIDAE,3.08,10,0.29
SP,2011,10/17/2011,51100,DAPHNIA,0.84,3,0.69
SP,2011,10/17/2011,51104,DAPHNIA LONGIREMIS,0.28,1,0.84
SP,2011,10/17/2011,60202,ASCOMORPHA OVALIS,3.08,,
SP,2011,10/17/2011,60900,CONOCHILUS,3.36,,
SP,2011,10/17/2011,61501,GASTROPUS HYPTOPUS,4.48,,
SP,2011,10/17/2011,61502,GASTROPUS STYLIFER,0.28,,
SP,2011,10/17/2011,61701,KELLICOTTIA BOSTONIENSIS,1.4,,
SP,2011,10/17/2011,61702,KELLICOTTIA LONGISPINA,6.16,,
SP,2011,10/17/2011,61801,KERATELLA COCHLEARIS,42.28,,
SP,2011,10/17/2011,61803,KERATELLA CRASSA,7,,
SP,2011,10/17/2011,61804,KERATELLA EARLINAE,6.16,,
SP,2011,10/17/2011,61806,KERATELLA QUADRATA,1.4,,
SP,2011,10/17/2011,63003,POLYARTHRA MAJOR,2.24,,
SP,2011,10/17/2011,63004,POLYARTHRA REMATA,57.12,,
SP,2011,10/17/2011,63005,POLYARTHRA VULGARIS,10.64,,
SP,2011,10/17/2011,63612,TRICHOCERCA MULTICRINIS,0.84,,
SP,2011,11/15/2011,10000,COPEPOD NAUPLII,16.24,,
SP,2011,11/15/2011,20000,CYCLOPOID,0.56,,
SP,2011,11/15/2011,20302,DIACYCLOPS THOMASI,7.28,1,0.53
SP,2011,11/15/2011,30000,CALANOID,1.4,2,0.77
SP,2011,11/15/2011,30801,SKISTODIAPTOMUS OREGONENSIS,1.4,,
SP,2011,11/15/2011,50700,BOSMINIDAE,2.52,,
SP,2011,11/15/2011,51100,DAPHNIA,1.12,,
SP,2011,11/15/2011,61701,KELLICOTTIA BOSTONIENSIS,2.24,,
SP,2011,11/15/2011,61702,KELLICOTTIA LONGISPINA,7,,
SP,2011,11/15/2011,61801,KERATELLA COCHLEARIS,23.24,,
SP,2011,11/15/2011,61803,KERATELLA CRASSA,0.28,,
SP,2011,11/15/2011,61804,KERATELLA EARLINAE,8.96,,
SP,2011,11/15/2011,61806,KERATELLA QUADRATA,2.8,,
SP,2011,11/15/2011,63001,POLYARTHRA DOLICHOPTERA,0.56,,
SP,2011,11/15/2011,63003,POLYARTHRA MAJOR,0.84,,
SP,2011,11/15/2011,63004,POLYARTHRA REMATA,5.04,,
SP,2011,11/15/2011,63005,POLYARTHRA VULGARIS,3.08,,
SP,2011,11/15/2011,63612,TRICHOCERCA MULTICRINIS,1.12,,
SP,2012,02/21/2012,10000,COPEPOD NAUPLII,49.28,,
SP,2012,02/21/2012,20000,CYCLOPOID,10.64,10,0.35
SP,2012,02/21/2012,20302,DIACYCLOPS THOMASI,7,18,0.51
SP,2012,02/21/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.12,3,0.48
SP,2012,02/21/2012,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.14
SP,2012,02/21/2012,50700,BOSMINIDAE,1.12,4,0.35
SP,2012,02/21/2012,60300,ASPLANCHNA,1.68,,
SP,2012,02/21/2012,60900,CONOCHILUS,1.12,,
SP,2012,02/21/2012,61402,FILINIA TERMINALIS,42.56,,
SP,2012,02/21/2012,61501,GASTROPUS HYPTOPUS,0.28,,
SP,2012,02/21/2012,61502,GASTROPUS STYLIFER,0.28,,
SP,2012,02/21/2012,61702,KELLICOTTIA LONGISPINA,45.08,,
SP,2012,02/21/2012,61801,KERATELLA COCHLEARIS,26.32,,
SP,2012,02/21/2012,61803,KERATELLA CRASSA,0.28,,
SP,2012,02/21/2012,61804,KERATELLA EARLINAE,8.96,,
SP,2012,02/21/2012,61805,KERATELLA HIEMALIS,4.2,,
SP,2012,02/21/2012,61806,KERATELLA QUADRATA,22.4,,
SP,2012,02/21/2012,63001,POLYARTHRA DOLICHOPTERA,0.84,,
SP,2012,02/21/2012,63004,POLYARTHRA REMATA,0.28,,
SP,2012,02/21/2012,63005,POLYARTHRA VULGARIS,5.88,,
SP,2012,02/21/2012,63400,SYNCHAETA,6.44,,
SP,2012,04/02/2012,10000,COPEPOD NAUPLII,59.92,,
SP,2012,04/02/2012,20000,CYCLOPOID,20.72,10,0.39
SP,2012,04/02/2012,20302,DIACYCLOPS THOMASI,27.16,45,0.61
SP,2012,04/02/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.12,4,0.47
SP,2012,04/02/2012,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.09
SP,2012,04/02/2012,50700,BOSMINIDAE,2.24,8,0.39
SP,2012,04/02/2012,60200,ASCOMORPHA,2.24,,
SP,2012,04/02/2012,60300,ASPLANCHNA,4.48,,
SP,2012,04/02/2012,60900,CONOCHILUS,48.16,,
SP,2012,04/02/2012,61402,FILINIA TERMINALIS,163.52,,
SP,2012,04/02/2012,61502,GASTROPUS STYLIFER,0.56,,
SP,2012,04/02/2012,61702,KELLICOTTIA LONGISPINA,70.56,,
SP,2012,04/02/2012,61801,KERATELLA COCHLEARIS,17.92,,
SP,2012,04/02/2012,61803,KERATELLA CRASSA,0.56,,
SP,2012,04/02/2012,61804,KERATELLA EARLINAE,5.04,,
SP,2012,04/02/2012,61805,KERATELLA HIEMALIS,6.16,,
SP,2012,04/02/2012,61806,KERATELLA QUADRATA,39.76,,
SP,2012,04/02/2012,63001,POLYARTHRA DOLICHOPTERA,12.32,,
SP,2012,04/02/2012,63004,POLYARTHRA REMATA,1.12,,
SP,2012,04/02/2012,63005,POLYARTHRA VULGARIS,19.04,,
SP,2012,04/02/2012,63400,SYNCHAETA,10.08,,
SP,2012,05/02/2012,10000,COPEPOD NAUPLII,40.6,,
SP,2012,05/02/2012,20000,CYCLOPOID,1.96,5,0.38
SP,2012,05/02/2012,20302,DIACYCLOPS THOMASI,28.28,44,0.67
SP,2012,05/02/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.4,5,0.47
SP,2012,05/02/2012,30000,CALANOID,8.4,28,0.71
SP,2012,05/02/2012,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.09
SP,2012,05/02/2012,50700,BOSMINIDAE,1.96,7,0.4
SP,2012,05/02/2012,51104,DAPHNIA LONGIREMIS,0.28,1,0.88
SP,2012,05/02/2012,60202,ASCOMORPHA OVALIS,1.4,,
SP,2012,05/02/2012,60300,ASPLANCHNA,12.6,,
SP,2012,05/02/2012,60900,CONOCHILUS,57.4,,
SP,2012,05/02/2012,61402,FILINIA TERMINALIS,113.4,,
SP,2012,05/02/2012,61502,GASTROPUS STYLIFER,1.4,,
SP,2012,05/02/2012,61702,KELLICOTTIA LONGISPINA,92.4,,
SP,2012,05/02/2012,61801,KERATELLA COCHLEARIS,74.2,,
SP,2012,05/02/2012,61803,KERATELLA CRASSA,1.4,,
SP,2012,05/02/2012,61804,KERATELLA EARLINAE,2.8,,
SP,2012,05/02/2012,61806,KERATELLA QUADRATA,22.4,,
SP,2012,05/02/2012,63001,POLYARTHRA DOLICHOPTERA,126,,
SP,2012,05/02/2012,63004,POLYARTHRA REMATA,9.8,,
SP,2012,05/02/2012,63005,POLYARTHRA VULGARIS,56,,
SP,2012,05/02/2012,63400,SYNCHAETA,2.8,,
SP,2012,05/02/2012,63612,TRICHOCERCA MULTICRINIS,1.4,,
SP,2012,05/31/2012,10000,COPEPOD NAUPLII,92.4,,
SP,2012,05/31/2012,20000,CYCLOPOID,7.56,20,0.42
SP,2012,05/31/2012,20302,DIACYCLOPS THOMASI,5.6,17,0.65
SP,2012,05/31/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.28,,
SP,2012,05/31/2012,30000,CALANOID,9.52,30,0.57
SP,2012,05/31/2012,30402,LEPTODIAPTOMUS MINUTUS,4.2,15,0.79
SP,2012,05/31/2012,30801,SKISTODIAPTOMUS OREGONENSIS,1.4,5,1.04
SP,2012,05/31/2012,50700,BOSMINIDAE,27.16,20,0.3
SP,2012,05/31/2012,51100,DAPHNIA,0.28,1,0.42
SP,2012,05/31/2012,51103,DAPHNIA MENDOTAE,0.28,1,0.62
SP,2012,05/31/2012,60202,ASCOMORPHA OVALIS,1.12,,
SP,2012,05/31/2012,60300,ASPLANCHNA,1.68,,
SP,2012,05/31/2012,60600,COLLOTHECA,3.36,,
SP,2012,05/31/2012,60900,CONOCHILUS,52.08,,
SP,2012,05/31/2012,61402,FILINIA TERMINALIS,49.28,,
SP,2012,05/31/2012,61502,GASTROPUS STYLIFER,3.92,,
SP,2012,05/31/2012,61702,KELLICOTTIA LONGISPINA,76.72,,
SP,2012,05/31/2012,61801,KERATELLA COCHLEARIS,62.16,,
SP,2012,05/31/2012,61804,KERATELLA EARLINAE,5.04,,
SP,2012,05/31/2012,61806,KERATELLA QUADRATA,12.88,,
SP,2012,05/31/2012,61918,LECANE TENUISETA,0.56,,
SP,2012,05/31/2012,63001,POLYARTHRA DOLICHOPTERA,2.8,,
SP,2012,05/31/2012,63004,POLYARTHRA REMATA,12.32,,
SP,2012,05/31/2012,63005,POLYARTHRA VULGARIS,13.44,,
SP,2012,05/31/2012,63400,SYNCHAETA,0.56,,
SP,2012,05/31/2012,63612,TRICHOCERCA MULTICRINIS,2.8,,
SP,2012,06/27/2012,10000,COPEPOD NAUPLII,9.24,,
SP,2012,06/27/2012,20000,CYCLOPOID,0.56,2,0.33
SP,2012,06/27/2012,20302,DIACYCLOPS THOMASI,7.56,21,0.67
SP,2012,06/27/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.36,12,0.44
SP,2012,06/27/2012,30000,CALANOID,19.6,34,0.55
SP,2012,06/27/2012,30402,LEPTODIAPTOMUS MINUTUS,5.6,13,0.78
SP,2012,06/27/2012,30801,SKISTODIAPTOMUS OREGONENSIS,1.12,4,1.05
SP,2012,06/27/2012,50700,BOSMINIDAE,12.04,20,0.3
SP,2012,06/27/2012,51100,DAPHNIA,1.12,4,0.5
SP,2012,06/27/2012,51104,DAPHNIA LONGIREMIS,4.48,15,0.57
SP,2012,06/27/2012,51202,DIAPHANOSOMA BIRGEI,3.92,14,0.63
SP,2012,06/27/2012,60200,ASCOMORPHA,0.56,,
SP,2012,06/27/2012,60600,COLLOTHECA,1.12,,
SP,2012,06/27/2012,60900,CONOCHILUS,5.6,,
SP,2012,06/27/2012,61402,FILINIA TERMINALIS,6.16,,
SP,2012,06/27/2012,61502,GASTROPUS STYLIFER,2.8,,
SP,2012,06/27/2012,61702,KELLICOTTIA LONGISPINA,27.72,,
SP,2012,06/27/2012,61801,KERATELLA COCHLEARIS,12.88,,
SP,2012,06/27/2012,61803,KERATELLA CRASSA,2.24,,
SP,2012,06/27/2012,61804,KERATELLA EARLINAE,0.56,,
SP,2012,06/27/2012,61806,KERATELLA QUADRATA,0.28,,
SP,2012,06/27/2012,61918,LECANE TENUISETA,3.64,,
SP,2012,06/27/2012,63004,POLYARTHRA REMATA,1.68,,
SP,2012,06/27/2012,63005,POLYARTHRA VULGARIS,10.64,,
SP,2012,06/27/2012,63612,TRICHOCERCA MULTICRINIS,1.96,,
SP,2012,07/25/2012,10000,COPEPOD NAUPLII,5.04,,
SP,2012,07/25/2012,20302,DIACYCLOPS THOMASI,0.84,3,0.8
SP,2012,07/25/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.8,10,0.4
SP,2012,07/25/2012,30000,CALANOID,2.52,9,0.58
SP,2012,07/25/2012,30402,LEPTODIAPTOMUS MINUTUS,4.76,16,0.72
SP,2012,07/25/2012,50700,BOSMINIDAE,1.68,6,0.34
SP,2012,07/25/2012,51104,DAPHNIA LONGIREMIS,5.88,21,0.62
SP,2012,07/25/2012,51202,DIAPHANOSOMA BIRGEI,1.96,5,0.48
SP,2012,07/25/2012,60200,ASCOMORPHA,0.28,,
SP,2012,07/25/2012,60202,ASCOMORPHA OVALIS,1.12,,
SP,2012,07/25/2012,60900,CONOCHILUS,12.6,,
SP,2012,07/25/2012,61402,FILINIA TERMINALIS,0.56,,
SP,2012,07/25/2012,61501,GASTROPUS HYPTOPUS,0.56,,
SP,2012,07/25/2012,61502,GASTROPUS STYLIFER,1.12,,
SP,2012,07/25/2012,61702,KELLICOTTIA LONGISPINA,11.2,,
SP,2012,07/25/2012,61801,KERATELLA COCHLEARIS,26.88,,
SP,2012,07/25/2012,61803,KERATELLA CRASSA,1.4,,
SP,2012,07/25/2012,61804,KERATELLA EARLINAE,0.84,,
SP,2012,07/25/2012,61918,LECANE TENUISETA,3.64,,
SP,2012,07/25/2012,62900,PLOESOMA,0.28,,
SP,2012,07/25/2012,63003,POLYARTHRA MAJOR,4.2,,
SP,2012,07/25/2012,63004,POLYARTHRA REMATA,1.12,,
SP,2012,07/25/2012,63005,POLYARTHRA VULGARIS,5.04,,
SP,2012,07/25/2012,63612,TRICHOCERCA MULTICRINIS,0.28,,
SP,2012,08/23/2012,10000,COPEPOD NAUPLII,16.8,,
SP,2012,08/23/2012,20000,CYCLOPOID,0.84,3,0.32
SP,2012,08/23/2012,20302,DIACYCLOPS THOMASI,1.68,5,0.76
SP,2012,08/23/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.96,6,0.42
SP,2012,08/23/2012,30000,CALANOID,4.76,15,0.71
SP,2012,08/23/2012,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,0.95
SP,2012,08/23/2012,50700,BOSMINIDAE,1.96,7,0.31
SP,2012,08/23/2012,51000,CHYDORUS,0.28,1,0.25
SP,2012,08/23/2012,51100,DAPHNIA,0.28,1,0.39
SP,2012,08/23/2012,51101,DAPHNIA AMBIGUA,0.56,2,0.81
SP,2012,08/23/2012,51103,DAPHNIA MENDOTAE,0.56,2,0.76
SP,2012,08/23/2012,51104,DAPHNIA LONGIREMIS,2.24,8,0.57
SP,2012,08/23/2012,51105,DAPHNIA PARVULA,,,
SP,2012,08/23/2012,51202,DIAPHANOSOMA BIRGEI,0.28,1,0.46
SP,2012,08/23/2012,60600,COLLOTHECA,1.68,,
SP,2012,08/23/2012,60900,CONOCHILUS,1.12,,
SP,2012,08/23/2012,61402,FILINIA TERMINALIS,2.8,,
SP,2012,08/23/2012,61502,GASTROPUS STYLIFER,0.56,,
SP,2012,08/23/2012,61701,KELLICOTTIA BOSTONIENSIS,1.12,,
SP,2012,08/23/2012,61702,KELLICOTTIA LONGISPINA,1.12,,
SP,2012,08/23/2012,61801,KERATELLA COCHLEARIS,88.48,,
SP,2012,08/23/2012,61803,KERATELLA CRASSA,2.24,,
SP,2012,08/23/2012,61804,KERATELLA EARLINAE,2.24,,
SP,2012,08/23/2012,61806,KERATELLA QUADRATA,0.56,,
SP,2012,08/23/2012,61918,LECANE TENUISETA,1.12,,
SP,2012,08/23/2012,62900,PLOESOMA,1.12,,
SP,2012,08/23/2012,63001,POLYARTHRA DOLICHOPTERA,0.56,,
SP,2012,08/23/2012,63004,POLYARTHRA REMATA,46.48,,
SP,2012,08/23/2012,63005,POLYARTHRA VULGARIS,20.72,,
SP,2012,08/23/2012,63400,SYNCHAETA,24.64,,
SP,2012,08/23/2012,63612,TRICHOCERCA MULTICRINIS,4.48,,
SP,2012,09/17/2012,10000,COPEPOD NAUPLII,8.68,,
SP,2012,09/17/2012,20000,CYCLOPOID,1.68,6,0.31
SP,2012,09/17/2012,20302,DIACYCLOPS THOMASI,5.32,17,0.59
SP,2012,09/17/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.32
SP,2012,09/17/2012,30000,CALANOID,3.36,12,0.7
SP,2012,09/17/2012,30402,LEPTODIAPTOMUS MINUTUS,0.56,2,0.76
SP,2012,09/17/2012,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.04
SP,2012,09/17/2012,50700,BOSMINIDAE,1.4,4,0.26
SP,2012,09/17/2012,51100,DAPHNIA,0.56,2,0.38
SP,2012,09/17/2012,51103,DAPHNIA MENDOTAE,1.12,4,0.71
SP,2012,09/17/2012,51104,DAPHNIA LONGIREMIS,0.56,2,0.57
SP,2012,09/17/2012,60202,ASCOMORPHA OVALIS,0.84,,
SP,2012,09/17/2012,60600,COLLOTHECA,0.56,,
SP,2012,09/17/2012,60900,CONOCHILUS,8.68,,
SP,2012,09/17/2012,61402,FILINIA TERMINALIS,2.24,,
SP,2012,09/17/2012,61702,KELLICOTTIA LONGISPINA,1.4,,
SP,2012,09/17/2012,61801,KERATELLA COCHLEARIS,6.72,,
SP,2012,09/17/2012,61803,KERATELLA CRASSA,6.72,,
SP,2012,09/17/2012,61804,KERATELLA EARLINAE,2.24,,
SP,2012,09/17/2012,63004,POLYARTHRA REMATA,10.92,,
SP,2012,09/17/2012,63005,POLYARTHRA VULGARIS,10.08,,
SP,2012,09/17/2012,63400,SYNCHAETA,5.04,,
SP,2012,10/19/2012,10000,COPEPOD NAUPLII,10.64,,
SP,2012,10/19/2012,20000,CYCLOPOID,2.24,6,0.31
SP,2012,10/19/2012,20302,DIACYCLOPS THOMASI,2.52,8,0.58
SP,2012,10/19/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.52,8,0.45
SP,2012,10/19/2012,30000,CALANOID,1.4,4,0.59
SP,2012,10/19/2012,30402,LEPTODIAPTOMUS MINUTUS,1.68,4,0.79
SP,2012,10/19/2012,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.04
SP,2012,10/19/2012,50700,BOSMINIDAE,5.04,15,0.3
SP,2012,10/19/2012,51100,DAPHNIA,0.28,1,0.45
SP,2012,10/19/2012,51104,DAPHNIA LONGIREMIS,0.28,1,0.56
SP,2012,10/19/2012,60800,CONOCHILOIDES,0.28,,
SP,2012,10/19/2012,60900,CONOCHILUS,5.88,,
SP,2012,10/19/2012,61402,FILINIA TERMINALIS,1.12,,
SP,2012,10/19/2012,61501,GASTROPUS HYPTOPUS,0.56,,
SP,2012,10/19/2012,61502,GASTROPUS STYLIFER,0.56,,
SP,2012,10/19/2012,61702,KELLICOTTIA LONGISPINA,3.64,,
SP,2012,10/19/2012,61801,KERATELLA COCHLEARIS,3.64,,
SP,2012,10/19/2012,61803,KERATELLA CRASSA,12.88,,
SP,2012,10/19/2012,61804,KERATELLA EARLINAE,7.84,,
SP,2012,10/19/2012,61806,KERATELLA QUADRATA,0.28,,
SP,2012,10/19/2012,61918,LECANE TENUISETA,0.28,,
SP,2012,10/19/2012,63004,POLYARTHRA REMATA,25.2,,
SP,2012,10/19/2012,63005,POLYARTHRA VULGARIS,1.4,,
SP,2012,10/19/2012,63400,SYNCHAETA,5.04,,
SP,2012,11/12/2012,10000,COPEPOD NAUPLII,8.68,,
SP,2012,11/12/2012,20000,CYCLOPOID,1.96,7,0.38
SP,2012,11/12/2012,20302,DIACYCLOPS THOMASI,5.6,19,0.63
SP,2012,11/12/2012,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.45
SP,2012,11/12/2012,50700,BOSMINIDAE,3.36,12,0.32
SP,2012,11/12/2012,51000,CHYDORUS,0.28,1,0.22
SP,2012,11/12/2012,51100,DAPHNIA,0.56,2,0.45
SP,2012,11/12/2012,51103,DAPHNIA MENDOTAE,0.28,1,0.7
SP,2012,11/12/2012,51104,DAPHNIA LONGIREMIS,1.4,5,0.62
SP,2012,11/12/2012,51105,DAPHNIA PARVULA,0.28,1,0.71
SP,2012,11/12/2012,60200,ASCOMORPHA,0.56,,
SP,2012,11/12/2012,60300,ASPLANCHNA,0.84,,
SP,2012,11/12/2012,60800,CONOCHILOIDES,0.28,,
SP,2012,11/12/2012,60900,CONOCHILUS,11.48,,
SP,2012,11/12/2012,61402,FILINIA TERMINALIS,6.16,,
SP,2012,11/12/2012,61501,GASTROPUS HYPTOPUS,0.28,,
SP,2012,11/12/2012,61502,GASTROPUS STYLIFER,0.56,,
SP,2012,11/12/2012,61701,KELLICOTTIA BOSTONIENSIS,0.28,,
SP,2012,11/12/2012,61702,KELLICOTTIA LONGISPINA,7,,
SP,2012,11/12/2012,61801,KERATELLA COCHLEARIS,8.96,,
SP,2012,11/12/2012,61803,KERATELLA CRASSA,11.2,,
SP,2012,11/12/2012,61804,KERATELLA EARLINAE,10.64,,
SP,2012,11/12/2012,61806,KERATELLA QUADRATA,0.28,,
SP,2012,11/12/2012,61918,LECANE TENUISETA,0.28,,
SP,2012,11/12/2012,63003,POLYARTHRA MAJOR,0.28,,
SP,2012,11/12/2012,63004,POLYARTHRA REMATA,16.8,,
SP,2012,11/12/2012,63005,POLYARTHRA VULGARIS,7.84,,
SP,2012,11/12/2012,63400,SYNCHAETA,6.44,,
SP,2013,02/25/2013,10000,COPEPOD NAUPLII,11.76,,
SP,2013,02/25/2013,20000,CYCLOPOID,0.28,1,0.37
SP,2013,02/25/2013,20302,DIACYCLOPS THOMASI,5.32,16,0.68
SP,2013,02/25/2013,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.5
SP,2013,02/25/2013,50700,BOSMINIDAE,2.24,8,0.44
SP,2013,02/25/2013,51100,DAPHNIA,2.52,9,0.51
SP,2013,02/25/2013,51104,DAPHNIA LONGIREMIS,0.84,3,0.7
SP,2013,02/25/2013,51105,DAPHNIA PARVULA,0.28,1,0.89
SP,2013,02/25/2013,60300,ASPLANCHNA,13.44,,
SP,2013,02/25/2013,61402,FILINIA TERMINALIS,6.16,,
SP,2013,02/25/2013,61702,KELLICOTTIA LONGISPINA,50.4,,
SP,2013,02/25/2013,61801,KERATELLA COCHLEARIS,32.48,,
SP,2013,02/25/2013,61804,KERATELLA EARLINAE,7.84,,
SP,2013,02/25/2013,61805,KERATELLA HIEMALIS,1.68,,
SP,2013,02/25/2013,61806,KERATELLA QUADRATA,1.12,,
SP,2013,02/25/2013,63001,POLYARTHRA DOLICHOPTERA,34.72,,
SP,2013,02/25/2013,63004,POLYARTHRA REMATA,1.68,,
SP,2013,02/25/2013,63005,POLYARTHRA VULGARIS,18.48,,
SP,2013,05/16/2013,10000,COPEPOD NAUPLII,12.88,,
SP,2013,05/16/2013,20000,CYCLOPOID,1.12,3,0.39
SP,2013,05/16/2013,20302,DIACYCLOPS THOMASI,0.84,3,0.59
SP,2013,05/16/2013,50700,BOSMINIDAE,0.28,1,0.33
SP,2013,05/16/2013,51000,CHYDORUS,0.28,,
SP,2013,05/16/2013,51104,DAPHNIA LONGIREMIS,0.56,2,0.97
SP,2013,05/16/2013,60200,ASCOMORPHA,1.12,,
SP,2013,05/16/2013,60800,CONOCHILOIDES,0.56,,
SP,2013,05/16/2013,60900,CONOCHILUS,14,,
SP,2013,05/16/2013,61402,FILINIA TERMINALIS,6.16,,
SP,2013,05/16/2013,61702,KELLICOTTIA LONGISPINA,22.4,,
SP,2013,05/16/2013,61801,KERATELLA COCHLEARIS,86.24,,
SP,2013,05/16/2013,61804,KERATELLA EARLINAE,1.12,,
SP,2013,05/16/2013,61805,KERATELLA HIEMALIS,2.24,,
SP,2013,05/16/2013,61806,KERATELLA QUADRATA,0.56,,
SP,2013,05/16/2013,61918,LECANE TENUISETA,6.16,,
SP,2013,05/16/2013,63001,POLYARTHRA DOLICHOPTERA,49.84,,
SP,2013,05/16/2013,63005,POLYARTHRA VULGARIS,1.12,,
SP,2013,05/16/2013,63400,SYNCHAETA,26.88,,
SP,2013,06/11/2013,10000,COPEPOD NAUPLII,21.84,,
SP,2013,06/11/2013,20000,CYCLOPOID,3.92,13,0.42
SP,2013,06/11/2013,20302,DIACYCLOPS THOMASI,6.16,21,0.66
SP,2013,06/11/2013,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,4,0.49
SP,2013,06/11/2013,30000,CALANOID,1.12,4,0.69
SP,2013,06/11/2013,30402,LEPTODIAPTOMUS MINUTUS,1.4,5,0.88
SP,2013,06/11/2013,50700,BOSMINIDAE,0.84,3,0.31
SP,2013,06/11/2013,51000,CHYDORUS,0.28,1,0.21
SP,2013,06/11/2013,51100,DAPHNIA,0.56,2,0.43
SP,2013,06/11/2013,51104,DAPHNIA LONGIREMIS,0.56,2,0.71
SP,2013,06/11/2013,60300,ASPLANCHNA,10.64,,
SP,2013,06/11/2013,60800,CONOCHILOIDES,0.56,,
SP,2013,06/11/2013,60900,CONOCHILUS,15.12,,
SP,2013,06/11/2013,61402,FILINIA TERMINALIS,4.48,,
SP,2013,06/11/2013,61502,GASTROPUS STYLIFER,2.24,,
SP,2013,06/11/2013,61702,KELLICOTTIA LONGISPINA,47.04,,
SP,2013,06/11/2013,61801,KERATELLA COCHLEARIS,95.2,,
