,X1.x,sampledate,depth.x,o2.x,deck,light,frlight,avsnow,totice,whiteice,extcoef,blueice,surflite,X1.y,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,Taxa,WaterCol,Functional,year4,group,depth.y,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2.y,totnf,totnuf,totpf,totpuf,drsif
1028,628,8/23/12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,8.46,696,7.26,7.36,2.71,2.43,0,NA,3,NA,90,146,0,0,2683
1029,627,8/23/12,0,8.9,523,304.79,0.582,NA,NA,NA,NA,NA,0.582772467,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,NA,95,97,0,0,2672
1030,628,8/23/12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,8.52,702,7.17,7.72,2.53,2.46,0,NA,0,NA,95,97,0,0,2672
1031,629,9/5/12,0,8.8,86,35.32,0.413,NA,NA,NA,NA,NA,0.410697674,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
1032,630,9/17/12,0,9.1,333,196.98,0.591,NA,NA,NA,NA,NA,0.591531532,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,8.42,NA,7.19,7.96,2.82,2.62,1,NA,140,9.1,216,201,4,6,3129
1033,631,10/4/12,0,9.2,523,282.43,0.54,NA,NA,NA,NA,NA,0.54001912,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
1034,632,10/19/12,0,9.1,208,185.99,0.894,NA,NA,NA,NA,NA,0.894182692,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,7.51,NA,10.11,9.95,2.76,2.59,34,NA,228,9.1,54,59,3,6,2790
1035,633,10/31/12,0,9.5,183,131.98,0.72,NA,NA,NA,NA,NA,0.721202186,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
1036,634,11/12/12,0,9.9,129,81.46,0.631,NA,NA,NA,NA,NA,0.631472868,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,iceoff,0,7.47,985,9.65,9.21,2.69,2.73,6,NA,31,9.9,179,194,4,8,3151
1037,635,1/14/13,0,13.9,399,102.18,0.256,0,21,1,0.319,20,0.256090226,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceon,0,7.69,NA,8.64,9.34,2.78,2.66,17,NA,45,13.9,230,223,6,8,3176
1038,636,2/25/13,0,12.3,353,3.25,0.009,21,45,16,0.253,29,0.009206799,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceon,0,7.57,700,9.18,9.47,2.71,2.84,15,NA,73,12.3,424,445,0,2,2677
1039,637,3/29/13,0,11.7,1382,89.37,0.065,7.2,59,24,0.257,35,0.064667149,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceon,0,7.65,NA,8.76,9.49,10.78,10.91,32,NA,7,11.7,188,231,0,0,2322
1040,638,5/16/13,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,11,182,200,0,0,2930
1041,639,5/16/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,11,182,200,0,0,2930
1042,638,5/16/13,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,11,183,205,1,2,2965
1043,639,5/16/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,11,183,205,1,2,2965
1044,638,5/16/13,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,NA,182,200,0,0,2930
1045,639,5/16/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,NA,182,200,0,0,2930
1046,638,5/16/13,0,11,1476,1359.3,0.921,NA,NA,NA,NA,NA,0.920934959,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,NA,183,205,1,2,2965
1047,639,5/16/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,NA,183,205,1,2,2965
1048,640,5/29/13,0,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
1049,641,6/11/13,0,9.8,981,830.08,0.847,NA,NA,NA,NA,NA,0.846156983,769,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.02,NA,7.49,8.7,2.89,3.21,1,NA,6,9.8,165,188,0,0,2293
1050,642,6/25/13,0,8.9,1286,1010.2,0.785,NA,NA,NA,NA,NA,0.785536547,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
1051,643,7/8/13,0,8.6,1528,1195.8,0.783,NA,NA,NA,NA,NA,0.782591623,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.24,NA,7.67,7.29,2.93,2.93,7,NA,7,8.6,153,161,0,0,2176
1052,644,7/23/13,0,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
1053,645,8/5/13,0,9,369,227.94,0.618,NA,NA,NA,NA,NA,0.617723577,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.25,963,9.26,8.87,3.31,3.29,1,NA,3,9,135,198,2,3,2224
1054,646,8/21/13,0,8.7,907,612.2,0.675,NA,NA,NA,NA,NA,0.674972437,774,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
1055,647,9/4/13,0,8.6,1493,1064.1,0.713,NA,NA,NA,NA,NA,0.712726055,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.26,NA,7.5,8.64,2.87,2.79,5,NA,4,8.6,194,196,5,5,2061
1056,648,9/4/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.26,NA,7.5,8.64,2.87,2.79,5,NA,4,8.6,194,196,5,5,2061
1057,647,9/4/13,0,8.6,1493,1064.1,0.713,NA,NA,NA,NA,NA,0.712726055,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.22,NA,8.54,6.06,3.67,3.62,2,NA,1,8.6,195,200,3,5,2103
1058,648,9/4/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.22,NA,8.54,6.06,3.67,3.62,2,NA,1,8.6,195,200,3,5,2103
1059,647,9/4/13,0,8.6,1493,1064.1,0.713,NA,NA,NA,NA,NA,0.712726055,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.26,NA,7.5,8.64,2.87,2.79,5,NA,4,NA,194,196,5,5,2061
1060,648,9/4/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.26,NA,7.5,8.64,2.87,2.79,5,NA,4,NA,194,196,5,5,2061
1061,647,9/4/13,0,8.6,1493,1064.1,0.713,NA,NA,NA,NA,NA,0.712726055,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.22,NA,8.54,6.06,3.67,3.62,2,NA,1,NA,195,200,3,5,2103
1062,648,9/4/13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.22,NA,8.54,6.06,3.67,3.62,2,NA,1,NA,195,200,3,5,2103
1063,649,9/16/13,0,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
1064,650,10/2/13,0,9.5,988,646.61,0.654,NA,NA,NA,NA,NA,0.654463563,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.02,NA,7.81,7.12,2.74,2.54,0,NA,1,9.5,162,172,7,6,1753
1065,651,10/15/13,0,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
1066,652,10/29/13,0,10.1,127,71.02,0.56,NA,NA,NA,NA,NA,0.559212598,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.61,NA,7.82,7.99,3.19,2.56,1,NA,6,10.1,154,159,3,4,2557
1067,653,11/13/13,0,9.9,615,332.8,0.541,NA,NA,NA,NA,NA,0.541138211,783,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.42,970,8.54,9.23,3.18,3.16,2,NA,29,9.9,203,212,2,6,3336
1068,654,1/30/14,0,12.7,315,0.49,0.002,32.1,38,7,0.225,31,0.001555556,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,10.33,9.66,3.15,3.1,18,NA,46,12.7,236,263,2,9,2513
1069,655,1/30/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,10.33,9.66,3.15,3.1,18,NA,46,12.7,236,263,2,9,2513
1070,654,1/30/14,0,12.7,315,0.49,0.002,32.1,38,7,0.225,31,0.001555556,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,8.88,8.91,2.93,3,20,NA,50,12.7,257,239,3,5,2530
1071,655,1/30/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,8.88,8.91,2.93,3,20,NA,50,12.7,257,239,3,5,2530
1072,654,1/30/14,0,12.7,315,0.49,0.002,32.1,38,7,0.225,31,0.001555556,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,10.33,9.66,3.15,3.1,18,NA,46,NA,236,263,2,9,2513
1073,655,1/30/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,10.33,9.66,3.15,3.1,18,NA,46,NA,236,263,2,9,2513
1074,654,1/30/14,0,12.7,315,0.49,0.002,32.1,38,7,0.225,31,0.001555556,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,8.88,8.91,2.93,3,20,NA,50,NA,257,239,3,5,2530
1075,655,1/30/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,8.88,8.91,2.93,3,20,NA,50,NA,257,239,3,5,2530
1076,656,2/17/14,0,12.1,331,1.26,0.004,22,50,32,0.263,18,0.003806647,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.44,760,9.56,10.34,2.98,2.69,39,NA,27,12.1,235,259,6,10,3376
1077,657,3/24/14,0,11.6,1788,7.79,0.004,10.8,72,45,0.166,27,0.004356823,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.46,NA,9.7,9.83,2.96,3.1,63,NA,1,11.6,212,251,3,9,3305
1078,658,5/19/14,0,12,1208,787.91,0.652,NA,NA,NA,NA,NA,0.652243377,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.89,659,6.47,6.77,2.77,2.58,1,NA,4,12,170,185,2,59,2180
1079,659,6/17/14,0,9.2,1387,1243.2,0.896,NA,NA,NA,NA,NA,0.896322999,791,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.98,NA,7.52,7.77,3.21,3.14,1,NA,4,9.2,175,199,6,8,2285
1080,660,7/1/14,0,8.6,384,299.92,0.781,NA,NA,NA,NA,NA,0.781041667,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
1081,661,7/1/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
1082,660,7/1/14,0,8.6,384,299.92,0.781,NA,NA,NA,NA,NA,0.781041667,793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,661,7/1/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,662,7/14/14,0,8.8,2151,1607.1,0.747,NA,NA,NA,NA,NA,0.747140865,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,8.16,NA,7.44,7.93,3.06,3.06,0,NA,6,8.8,196,221,5,8,2179
1085,663,7/28/14,0,8.6,1104,960.1,0.87,NA,NA,NA,NA,NA,0.869655797,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
1086,664,8/12/14,0,8.5,1714,1394,0.813,NA,NA,NA,NA,NA,0.813302217,796,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.64,669,7.82,7.87,3.03,2.89,1,NA,13,8.5,177,213,1,1,2332
1087,665,8/25/14,0,8.6,937,643.28,0.686,NA,NA,NA,NA,NA,0.686531483,797,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
1088,666,8/25/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
1089,665,8/25/14,0,8.6,937,643.28,0.686,NA,NA,NA,NA,NA,0.686531483,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,666,8/25/14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,667,9/8/14,0,9,1341,1099.4,0.82,NA,NA,NA,NA,NA,0.819835943,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,8.13,NA,7.27,8.4,2.72,2.86,1,NA,3,9,215,269,4,5,2763
1092,668,9/22/14,0,9.6,1493,1261.1,0.844,NA,NA,NA,NA,NA,0.844675151,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
1093,669,10/8/14,0,10,1320,899.62,0.681,NA,NA,NA,NA,NA,0.681530303,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.9,NA,7.79,7.83,2.8,2.81,3,NA,22,10,162,207,2,5,2510
1094,670,10/21/14,0,10.2,659,478.65,0.727,NA,NA,NA,NA,NA,0.726327769,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
1095,671,11/10/14,0,9.5,74,38.34,0.517,NA,NA,NA,NA,NA,0.518108108,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.36,701,8.43,8.73,2.9,2.53,4,NA,30,9.5,195,220,3,12,2798
1096,672,1/14/15,0,11.6,290,3.54,0.012201,NA,NA,NA,NA,NA,0.012206897,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.51,NA,8.83,8.84,2.76,2.89,8,NA,59,11.6,224,237,1,4,3233
1097,673,1/14/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.51,NA,8.83,8.84,2.76,2.89,8,NA,59,11.6,224,237,1,4,3233
1098,672,1/14/15,0,11.6,290,3.54,0.012201,NA,NA,NA,NA,NA,0.012206897,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.5,NA,8.12,8.79,2.79,2.79,9,NA,60,11.6,221,249,1,4,3234
1099,673,1/14/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.5,NA,8.12,8.79,2.79,2.79,9,NA,60,11.6,221,249,1,4,3234
1100,672,1/14/15,0,11.6,290,3.54,0.012201,NA,NA,NA,NA,NA,0.012206897,806,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.51,NA,8.83,8.84,2.76,2.89,8,NA,59,NA,224,237,1,4,3233
1101,673,1/14/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.51,NA,8.83,8.84,2.76,2.89,8,NA,59,NA,224,237,1,4,3233
1102,672,1/14/15,0,11.6,290,3.54,0.012201,NA,NA,NA,NA,NA,0.012206897,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.5,NA,8.12,8.79,2.79,2.79,9,NA,60,NA,221,249,1,4,3234
1103,673,1/14/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.5,NA,8.12,8.79,2.79,2.79,9,NA,60,NA,221,249,1,4,3234
1104,674,2/24/15,0,11.5,588,3.08,0.005228,NA,NA,NA,NA,NA,0.005238095,808,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.39,786,8.35,9.59,2.71,3.12,46,NA,38,11.5,267,274,4,7,3444
1105,675,3/24/15,0,10.4,1607,499.4,0.31081,NA,NA,NA,NA,NA,0.310765401,809,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.28,NA,8.42,9.13,2.56,2.95,64,NA,0,10.4,227,233,3,3,3214
1106,676,4/23/15,0,10.8,1741,1311.8,0.75393,NA,NA,NA,NA,NA,0.753475014,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.45,326,7.86,8.84,2.63,2.78,10,NA,16,10.8,190,206,4,9,3051
1107,677,5/5/15,0,11.2,1852,1552.6,0.83845,NA,NA,NA,NA,NA,0.838336933,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
1108,678,5/18/15,0,10.2,593,381.13,0.64297,NA,NA,NA,NA,NA,0.642715008,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,8.05,8.16,2.98,3.61,5,NA,10,10.2,152,170,4,4,3006
1109,679,6/1/15,0,9.6,1629,1289.9,0.79179,NA,NA,NA,NA,NA,0.791835482,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
1110,680,6/17/15,0,9.2,261,165.99,0.63531,NA,NA,NA,NA,NA,0.635977011,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.92,8.39,2.88,2.92,2,NA,5,9.2,183,174,2,3,2793
1111,681,6/29/15,0,9,1517,1186.9,0.78378,NA,NA,NA,NA,NA,0.782399473,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
1112,682,7/15/15,0,8.5,1751,1292.5,0.73891,NA,NA,NA,NA,NA,0.738149629,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.21,NA,7.84,8.05,3.13,3.32,-99,NA,-99,8.5,146,181,9,0,2834
1113,683,7/28/15,0,8.3,502,325.43,0.64831,NA,NA,NA,NA,NA,0.648266932,817,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
1114,684,8/11/15,0,8.5,1776,1236.3,0.6985,NA,NA,NA,NA,NA,0.696114865,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.14,720,6.45,6.46,3.17,3.3,-99,NA,-99,8.5,174,174,2,6,2827
1115,685,8/11/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.14,720,6.45,6.46,3.17,3.3,-99,NA,-99,8.5,174,174,2,6,2827
1116,684,8/11/15,0,8.5,1776,1236.3,0.6985,NA,NA,NA,NA,NA,0.696114865,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.12,699,6.51,6.55,3.14,3.14,-99,NA,-99,8.5,157,159,3,3,2536
1117,685,8/11/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.12,699,6.51,6.55,3.14,3.14,-99,NA,-99,8.5,157,159,3,3,2536
1118,684,8/11/15,0,8.5,1776,1236.3,0.6985,NA,NA,NA,NA,NA,0.696114865,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.14,720,6.45,6.46,3.17,3.3,-99,NA,-99,NA,174,174,2,6,2827
1119,685,8/11/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.14,720,6.45,6.46,3.17,3.3,-99,NA,-99,NA,174,174,2,6,2827
1120,684,8/11/15,0,8.5,1776,1236.3,0.6985,NA,NA,NA,NA,NA,0.696114865,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.12,699,6.51,6.55,3.14,3.14,-99,NA,-99,NA,157,159,3,3,2536
1121,685,8/11/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.12,699,6.51,6.55,3.14,3.14,-99,NA,-99,NA,157,159,3,3,2536
1122,686,8/24/15,0,8.9,1162,657.98,0.56529,NA,NA,NA,NA,NA,0.566247849,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
1123,687,9/8/15,0,8.5,146,88.47,0.6057,NA,NA,NA,NA,NA,0.605958904,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.04,NA,7.7,8.09,3.29,3.33,35,NA,40,8.5,142,158,2,3,3241
1124,688,9/23/15,0,9,809,566.17,0.70071,NA,NA,NA,NA,NA,0.699839308,824,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
1125,689,10/7/15,0,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.87,8.1,3.14,3.11,29,NA,15,9.4,175,193,3,5,2970
1126,690,10/7/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.87,8.1,3.14,3.11,29,NA,15,9.4,175,193,3,5,2970
1127,689,10/7/15,0,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,7.89,8.05,3.16,3.25,11,NA,8,9.4,148,173,1,4,2845
1128,690,10/7/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,7.89,8.05,3.16,3.25,11,NA,8,9.4,148,173,1,4,2845
1129,689,10/7/15,0,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.87,8.1,3.14,3.11,29,NA,15,NA,175,193,3,5,2970
1130,690,10/7/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.87,8.1,3.14,3.11,29,NA,15,NA,175,193,3,5,2970
1131,689,10/7/15,0,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,7.89,8.05,3.16,3.25,11,NA,8,NA,148,173,1,4,2845
1132,690,10/7/15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,7.89,8.05,3.16,3.25,11,NA,8,NA,148,173,1,4,2845
1133,691,10/21/15,0,9.8,1395,856.94,0.614,NA,NA,NA,NA,NA,0.614293907,829,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
