,X1.x,daynum,sampledate,depth.x,o2.x,deck,light,frlight.x,avsnow,totice,whiteice,extcoef,blueice,surflite,X1.y,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1_1,lakeid,year4.x,group,depth.y,ph.x,alk.x,dic.x,tic.x,doc.x,toc.x,no3no2.x,no2.x,nh4.x,o2.y,totnf.x,totnuf.x,totpf.x,totpuf.x,drsif.x,X1,lakeid.x,wtemp,o2,o2sat,cond,frlight.y,chlor,phaeo,ph.y,phair,alk.y,dic.y,tic.y,doc.y,toc.y,no3no2.y,no2.y,nh4.y,totnf.y,totnuf.y,totpf.y,totpuf.y,drsif.y,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac,lakeid.y,year4.y,rep,sta,depth,surfchlor
1194,543,,8/25/08,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,646,Dinobryon,7,NA,1034.087,7238.609,0.101119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10174,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,8.2,204,208,4,5,2770,516,SP,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648,SP,2008,2,1,0,0.8
1195,544,,8/25/08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,Dinobryon,7,NA,1034.087,7238.609,0.101119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10174,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,8.2,204,208,4,5,2770,516,SP,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648,SP,2008,2,1,0,0.8
1196,543,,8/25/08,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,647,Dinobryon,7,NA,1034.087,7238.609,0.101119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10175,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,NA,185,196,4,5,2782,516,SP,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648,SP,2008,2,1,0,0.8
1197,544,,8/25/08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,Dinobryon,7,NA,1034.087,7238.609,0.101119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10175,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,NA,185,196,4,5,2782,516,SP,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648,SP,2008,2,1,0,0.8
1198,543,,8/25/08,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,648,Dinobryon,7,NA,1034.087,7238.609,0.101119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10176,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,NA,204,208,4,5,2770,516,SP,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648,SP,2008,2,1,0,0.8
1199,544,,8/25/08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,Dinobryon,7,NA,1034.087,7238.609,0.101119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10176,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,NA,204,208,4,5,2770,516,SP,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648,SP,2008,2,1,0,0.8
1200,545,,9/8/08,0,8.7,1847,1476.7,0.8,NA,NA,NA,NA,NA,0.799512723,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10195,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,517,SP,16.51,8.1,89.74,NA,0.19,0.83,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.686,SP,2008,1,1,0,-2.3
1201,546,,9/23/08,0,9.3,1552,1154.8,0.744,NA,NA,NA,NA,NA,0.744072165,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10215,SP,2008,iceoff,0,8.09,NA,7.95,7.85,3.05,3.08,2,NA,1,9.3,284,290,3,5,2776,518,SP,15.97,8.44,92.83,NA,0.21,3.35,0.82,7.5,7.93,NA,8.68,8.83,3.08,2.98,3.29,NA,21.05,265.61,314.39,4.56,12.46,2922.78,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.727,SP,2008,1,1,0,2.1
1202,547,,10/7/08,0,10,110,74.04,0.673,NA,NA,NA,NA,NA,0.673090909,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10237,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,519,SP,13.56,8.16,85.01,NA,0.17,2.69,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.765,SP,2008,1,1,0,2.2
1203,548,,10/20/08,0,11.6,723,444.96,0.615,NA,NA,NA,NA,NA,0.615435685,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10257,SP,2008,iceoff,0,7.75,NA,8.3,8.28,3.22,2.92,5,NA,0,11.6,1653,1640,0,0,2989,520,SP,12.14,8.63,86.42,NA,0.13,3.4,1.49,7.42,7.61,NA,9.02,9.03,3.27,2.99,12.03,NA,30.82,1085.92,887.1,28.58,29.23,3209.93,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.801,SP,2008,1,1,0,2.6
1204,549,,11/12/08,0,10.1,65,47.02,0.723,NA,NA,NA,NA,NA,0.723384615,653,Dinobryon,10,NA,1034.087,10340.87,0.134278982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10279,SP,2008,iceoff,0,7.5,691,8.46,8.54,3.2,3.12,18,NA,27,10.1,212,257,2,8,3191,521,SP,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,NA,NA,NA,NA,NA,NA,2008.863,SP,2008,1,1,0,3.6
1205,550,,1/20/09,0,15.3,NA,NA,NA,17.8,45,6,NA,39,NA,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10301,SP,2009,iceon,0,7.85,NA,9.59,9.53,3.46,3.21,8,NA,9,15.3,295,0,8,9,NA,522,SP,2.75,11.37,88.71,NA,NA,4.07,0.84,7.4,7.52,NA,10.72,10.83,3.3,3.19,15.64,NA,287.44,390.75,182.7,10.39,7.27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.052,SP,2009,1,1,0,12.6
1206,551,,2/24/09,0,14.5,729,46.38,0.064,3.6,55,9,0.278,46,0.063621399,655,Dinobryon,9,NA,1034.087,9306.783,0.165051192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10324,SP,2009,iceon,0,7.64,836,10.12,10.39,3.48,3.3,6,NA,0,14.5,135,223,4,10,3869,523,SP,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,NA,NA,NA,NA,NA,NA,2009.148,SP,2009,1,1,0,2.9
1207,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10346,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,13.1,454,303,3,2,1857,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1208,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10346,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,13.1,454,303,3,2,1857,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1209,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10347,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,13.1,368,303,9,6,1625,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1210,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10347,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,13.1,368,303,9,6,1625,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1211,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10348,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,NA,454,303,3,2,1857,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1212,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10348,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,NA,454,303,3,2,1857,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1213,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10349,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,NA,368,303,9,6,1625,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1214,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10349,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,NA,368,303,9,6,1625,524,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,1,1,0,0.1
1215,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10346,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,13.1,454,303,3,2,1857,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1216,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10346,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,13.1,454,303,3,2,1857,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1217,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10347,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,13.1,368,303,9,6,1625,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1218,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10347,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,13.1,368,303,9,6,1625,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1219,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10348,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,NA,454,303,3,2,1857,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1220,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10348,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,NA,454,303,3,2,1857,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1221,552,,3/20/09,0,13.1,345,120.12,0.348,0,56,5,0.269,51,0.348173913,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10349,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,NA,368,303,9,6,1625,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1222,553,,3/20/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10349,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,NA,368,303,9,6,1625,525,SP,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214,SP,2009,2,1,0,0.4
1223,554,,4/29/09,0,12.2,765,648.19,0.847,NA,NA,NA,NA,NA,0.84730719,660,Dinobryon,250,NA,1034.087,258521.75,0.797394404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10368,SP,2009,iceoff,0,7.58,706,8.34,8.47,3.16,3.16,13,NA,4,12.2,164,245,5,7,3139,526,SP,5.87,12.28,104.36,105.48,0.15,5.22,1.77,7.55,7.92,705.76,8.45,8.59,3.18,3.15,14.75,NA,4.95,143.26,198.78,4.67,6.86,3143.44,NA,NA,0.09,6.97,2.11,13.05,3.55,3.17,0.26,0.03,0,NA,NA,NA,NA,NA,NA,2009.323,SP,2009,1,1,0,5.8
1224,555,,5/13/09,0,11.8,164,133.2,0.814,NA,NA,NA,NA,NA,0.812195122,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10389,SP,2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,527,SP,8.3,12.01,108.62,NA,0.17,4.76,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.362,SP,2009,1,1,0,2.1
1225,556,,5/27/09,0,10.5,457,380.01,0.832,NA,NA,NA,NA,NA,0.831531729,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10413,SP,2009,iceoff,0,7.91,NA,8.55,8.71,2.73,2.7,2,NA,6,10.5,218,277,0,5,3073,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
1226,557,,5/27/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10413,SP,2009,iceoff,0,7.91,NA,8.55,8.71,2.73,2.7,2,NA,6,10.5,218,277,0,5,3073,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
1227,556,,5/27/09,0,10.5,457,380.01,0.832,NA,NA,NA,NA,NA,0.831531729,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10414,SP,2009,iceoff,0,7.91,NA,8.53,NA,2.83,NA,6,NA,30,10.5,222,261,0,0,3067,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
1228,557,,5/27/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10414,SP,2009,iceoff,0,7.91,NA,8.53,NA,2.83,NA,6,NA,30,10.5,222,261,0,0,3067,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
1229,556,,5/27/09,0,10.5,457,380.01,0.832,NA,NA,NA,NA,NA,0.831531729,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10415,SP,2009,iceoff,0,7.91,NA,8.55,8.71,2.73,2.7,2,NA,6,NA,218,277,0,5,3073,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
1230,557,,5/27/09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10415,SP,2009,iceoff,0,7.91,NA,8.55,8.71,2.73,2.7,2,NA,6,NA,218,277,0,5,3073,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
1231,556,,5/27/09,0,10.5,457,380.01,0.832,NA,NA,NA,NA,NA,0.831531729,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10416,SP,2009,iceoff,0,7.91,NA,8.53,NA,2.83,NA,6,NA,30,NA,222,261,0,0,3067,528,SP,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4,SP,2009,1,1,0,1.9
