,lakeid,sampledate,Biovolume,CellBioVol,ice.pres,depth,chlor.surf,yearfrac,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac
578,SP,7/8/13,NA,NA,0,0,1.5,13.515,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.515
579,SP,7/9/13,,,0,,,13.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.518
580,SP,7/25/13,,,0,,,13.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.562
581,SP,8/5/13,NA,NA,0,,,13.592,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,NA,NA,NA,NA,NA,NA,2013.592
582,SP,8/6/13,,,0,,,13.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.595
583,SP,8/21/13,NA,NA,0,0,0.8,13.636,15.25,9.2,98.17,NA,0.16,2.86,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.636
584,SP,8/22/13,,,0,,,13.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.638
585,SP,9/4/13,NA,NA,0,0,1.1,13.674,15.72,8.67,94.2,NA,0.17,3.83,1.55,7.46,7.93,NA,8.08,8.78,2.94,2.94,2.02,NA,18.59,203.2,221.93,5.29,8.97,2557.46,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.674
586,SP,9/12/13,,,0,,,13.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.696
587,SP,9/24/13,,,0,,,13.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.729
588,SP,10/2/13,NA,NA,0,0,1,13.751,13.55,8.37,87.34,NA,0.15,3.12,1.47,7.37,7.94,NA,8.1,7.92,2.37,2.31,0.11,NA,24.28,207.27,231.17,7.46,10.4,2412.08,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.751
589,SP,10/29/13,NA,NA,0,,,13.825,8.69,8.7,79.82,NA,0.11,2.47,1.51,7.33,7.95,NA,8.54,8.76,3.08,2.59,1.17,NA,45.78,213.08,171.07,5.83,9.75,2646.38,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.825
590,SP,11/13/13,NA,NA,0,0,2.4,13.866,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA,2013.866
591,SP,1/30/14,NA,NA,1,0,3.3,14.079,2.95,9.71,76.16,NA,0,0.75,0.53,7.26,7.69,NA,10.45,10.86,2.87,2.72,54.4,NA,169.04,397.11,416.5,4.64,10.58,3106.27,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.079
592,SP,2/17/14,NA,NA,1,0,2.5,14.129,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,NA,NA,NA,NA,NA,NA,2014.129
593,SP,3/24/14,NA,NA,1,,,14.225,2.91,8.66,67.66,NA,0,1.63,0.26,7.21,NA,NA,11.68,12.14,2.75,2.89,81.64,NA,262.44,481.53,513.48,30.21,37.67,4408.23,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.225
594,SP,5/19/14,NA,NA,0,0,6.5,14.378,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,NA,NA,NA,NA,NA,NA,2014.378
595,SP,5/27/14,,,0,,,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.4
596,SP,6/4/14,,,0,,,14.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.422
597,SP,6/17/14,NA,NA,0,0,1.3,14.458,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.458
,SP,7/1/14,NA,NA,0,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,SP,7/14/14,NA,NA,0,0,2.1,14.532,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.532
,,7/28/14,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,SP,8/12/14,NA,NA,0,0,1,14.611,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,NA,NA,NA,NA,NA,NA,2014.611
,SP,8/25/14,NA,NA,0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,SP,9/8/14,NA,NA,0,0,2,14.685,13.97,8.45,89.38,NA,0.18,4.24,1.46,7.43,NA,NA,8.47,9.49,2.55,2.76,1.28,NA,20.8,227.83,271.04,5.62,9.64,3239.24,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.685
,,9/22/14,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,SP,10/8/14,NA,NA,0,0,1.7,14.767,10.61,8.26,80.69,NA,0.14,4.14,0.66,7.37,NA,NA,7.73,8.3,2.73,2.88,3.89,NA,28.73,173.75,222.79,2.4,8.15,2594.81,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.767
,,10/21/14,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,SP,11/10/14,NA,NA,0,0,2,14.858,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,NA,NA,NA,NA,NA,NA,2014.858
603,SP,1/14/15,NA,NA,1,0,2.5,15.036,3.01,9.17,72.07,NA,0,0.57,0.19,7.3,NA,NA,9.28,9.48,2.58,2.65,17.36,NA,170.52,342.68,365.3,2.14,6.79,3661.4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.036
604,SP,2/24/15,NA,NA,1,0,1.5,15.148,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,NA,NA,NA,NA,NA,NA,2015.148
605,SP,3/24/15,NA,NA,1,,,15.225,3.69,8.19,65.67,NA,0.08,5.62,0.32,7.1,NA,NA,10.24,10.32,2.59,2.71,79.58,NA,245.18,476.81,497.49,14.48,17.99,4203.79,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.225
606,SP,4/23/15,NA,NA,0,0,1,15.307,5.61,10,84.59,112.14,0.12,2.48,0.66,7.32,NA,423.57,8.15,9.14,2.58,2.74,17.94,NA,41.99,222.48,280.6,4.5,14.29,3167.48,NA,NA,0.14,9.26,2.29,14.58,3.48,4.44,0.73,0.06,0.02,NA,NA,NA,NA,NA,NA,2015.307
607,SP,5/5/15,NA,NA,0,,,15.34,8.71,10.61,97.45,NA,0.18,4.66,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.34
608,SP,5/18/15,NA,NA,0,0,1,15.375,9.95,10.13,95.58,NA,0.13,4.43,0.53,7.56,NA,NA,-44.59,8.75,-47.45,3.89,3.97,NA,14.37,185.33,198.07,2.34,6.12,3183.4,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.375
609,SP,6/1/15,NA,NA,0,0,0.8,15.414,11.35,9.61,93.93,NA,0.19,3.12,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.414
610,SP,6/17/15,NA,NA,0,,,15.458,13.61,9.17,94.8,NA,0.14,3.21,0.81,7.46,NA,NA,8.38,8.78,2.72,2.79,4.24,NA,15.25,198.23,190.12,2.3,8.48,3019.06,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.458
611,SP,6/29/15,NA,NA,0,0,1.9,15.49,14.58,9.18,97.22,NA,0.2,3.21,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.49
612,SP,7/15/15,NA,NA,0,,,15.534,16.12,9.27,100.46,NA,0.18,2.28,1.11,7.54,NA,NA,8.38,8.62,3.01,3.15,-99,NA,-99,234.1,224.53,4.88,9.73,2952.06,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.534
613,SP,7/28/15,NA,NA,0,0,0.6,15.57,17.02,8.56,95.57,NA,0.15,3.03,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.57
614,SP,8/11/15,NA,NA,0,0,1,15.608,17.01,8.97,99,113.5,0.15,3.08,1.23,7.52,NA,713.26,6.92,6.97,3.03,3.11,-99,NA,-99,186.2,205.61,3,6.85,2971.83,NA,NA,0.17,10.36,2.72,11.21,3.23,3.57,0.65,0.07,0.02,NA,NA,NA,NA,NA,NA,2015.608
615,SP,8/24/15,NA,NA,0,0,1.7,15.644,15.76,8.77,95.39,NA,0.14,4.12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.644
616,SP,9/8/15,NA,NA,0,,,15.685,16.6,8.4,93.26,NA,0.15,3.3,1.4,7.42,NA,NA,8.5,8.76,3.2,3.27,12.15,NA,23.2,164.64,235.33,2.46,11.6,3557.59,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.685
617,SP,9/23/15,NA,NA,0,0,0.9,15.726,15.24,8.07,87.66,NA,0.16,3.65,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.726
618,SP,10/7/15,NA,NA,0,0,1.2,15.764,13.76,7.95,83.58,NA,0.15,2.79,1.86,7.38,NA,NA,8.46,8.62,3.08,3.12,14,NA,25.89,186.08,238.93,3.19,8.96,3229.49,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.764
619,SP,10/21/15,NA,NA,0,0,1.5,15.803,11.19,8.19,80.61,NA,0.14,3.31,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.803
620,SP,11/17/15,NA,NA,0,0,3.7,15.877,8.09,9.12,82.04,116.14,0.08,3.92,1.08,7.26,NA,717.27,8.79,8.93,2.79,2.95,4.19,NA,111.17,260.47,333.94,4.14,10.03,3729.15,NA,NA,0.1,10.95,2.12,11.43,3.28,3.56,0.65,0.92,0.07,NA,NA,NA,NA,NA,NA,2015.877
621,SP,1/21/16,NA,NA,1,0,9.3,16.055,1.85,11.56,88.06,NA,0.02,3.11,2.9,7.37,NA,NA,8.63,8.78,3.37,3.37,23.76,NA,88.89,204.86,263.42,2.87,12.79,3689.13,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.055
622,SP,3/7/16,NA,NA,1,0,1.4,16.18,2.12,10.84,83.03,121.59,0.06,3.83,0.48,7.37,NA,762.01,9.82,-4.54,2.63,-10.15,25.27,NA,195.34,391.29,411.47,2.14,8.39,4301.89,NA,NA,0,11.42,2.5,11.42,3.48,NA,0.7,1.76,0.13,NA,NA,NA,NA,NA,NA,2016.18
623,SP,4/26/16,NA,NA,0,0,11.3,16.317,5.79,11.39,96.73,113.25,0.11,8.42,1.16,7.46,NA,681.89,8.11,8.37,2.62,2.73,3.39,NA,14.46,175.36,240.19,0.25,4.9,3507.53,NA,NA,0.08,10.82,2.8,12.07,3.33,NA,0.66,0.01,0,NA,NA,NA,NA,NA,NA,2016.317
624,SP,5/10/16,NA,NA,0,,,16.355,8.28,10.89,98.76,NA,0.1,6.82,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.355
625,SP,5/24/16,NA,NA,0,,,16.393,10.22,10.15,96.3,NA,0.11,4.09,0.25,7.46,NA,NA,9.12,9.42,2.68,2.73,2.31,NA,15.8,170.22,229.96,4.48,10.34,3609.76,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.393
626,SP,6/6/16,NA,NA,0,,,16.429,11.45,9.57,93.36,NA,0.1,4.7,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.429
627,SP,6/20/16,NA,NA,0,0,-0.5,16.467,13.33,9.47,95.81,NA,0.13,3.96,1.78,7.48,NA,NA,8.63,8.77,2.81,2.93,1.11,NA,9.98,155.87,206.1,2.63,9.88,3490.23,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.467
628,SP,7/6/16,NA,NA,0,0,0.1,16.511,14.46,8.76,92.13,NA,0.16,5.44,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.511
629,SP,7/21/16,NA,NA,0,,,16.552,15.37,9.11,96.76,NA,0.14,3.19,1.85,7.43,NA,NA,9.04,9.22,2.76,2.82,1.41,NA,7.05,158.26,210.21,6.93,10.69,3658.87,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.552
630,SP,8/2/16,NA,NA,0,,,16.585,16,8.83,95.83,NA,0.11,3.94,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.585
631,SP,8/18/16,NA,NA,0,0,2.5,16.628,16.45,8.61,95.01,114.57,0.16,3.28,0.99,7.45,NA,707.33,8.6,8.84,2.74,2.86,2.06,NA,26.21,206.51,251.1,3.95,8.72,3375.74,NA,NA,0.22,10.84,2.76,12.14,3.39,NA,0.7,0.25,0.02,NA,NA,NA,NA,NA,NA,2016.628
632,SP,8/30/16,NA,NA,0,,,16.661,15.77,8.53,92.81,NA,0.11,4.06,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.661
633,SP,9/12/16,NA,NA,0,0,1.5,16.697,15.18,8.32,89.76,NA,0.14,3.13,1.81,7.44,NA,NA,-25.31,-51.46,-28.93,-53.99,2.93,NA,30.26,210.21,240.87,5.95,10.78,3333.04,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.697
634,SP,9/28/16,NA,NA,0,,,16.74,13.44,8.01,83.58,NA,0.08,3.33,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.74
635,SP,10/12/16,NA,NA,0,0,1.8,16.779,12.06,8.03,81.28,NA,0.1,2.94,0.81,7.32,NA,NA,9.15,9.3,2.99,3.05,2.38,NA,55.37,243.06,293.51,5.58,10.56,3316.03,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.779
636,SP,10/24/16,NA,NA,0,,,16.811,10.64,8.06,78.61,NA,0.12,2.53,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.811
637,SP,11/16/16,NA,NA,0,0,2,16.874,8.31,8.55,77.7,117.27,0.05,2.39,1.04,7.29,NA,714.95,9.44,9.68,2.68,2.68,3,NA,114.39,277.4,327.53,9.33,13.95,3441,NA,NA,0.06,10.91,2.54,12.68,3.49,NA,0.71,0.84,0.06,NA,NA,NA,NA,NA,NA,2016.874
638,SP,1/17/17,NA,NA,1,,,17.044,3.5,9.57,76.34,NA,0,1.1,0.76,7.21,NA,NA,9.51,9.63,2.65,2.64,25.63,NA,118.33,288.03,298.78,2.38,8.17,3649.03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.044
639,SP,2/22/17,NA,NA,1,0,0.5,17.142,3.68,8.62,69.01,118.64,0.09,1.19,0.32,7.14,NA,715.15,9.38,9.5,2.69,2.82,109.77,NA,77.17,320.98,317.99,0.76,3.12,3609.08,NA,NA,0,11.29,2.51,11.86,3.42,3.74,0.66,0.07,0.06,NA,NA,NA,NA,NA,NA,2017.142
640,SP,3/27/17,,,1,,,17.233,4.12,9.05,73.53,NA,0.09,NA,NA,7.17,NA,NA,9.47,9.56,2.69,2.62,70.7,NA,22.22,248.17,298.36,6.11,11.37,3787.76,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.233
641,SP,4/17/17,NA,NA,0,,,17.29,6.07,10.63,90.99,112.87,0.08,6.07,1.13,7.45,NA,660.21,8.59,9.05,2.76,2.69,18.04,NA,8.53,145.02,201.28,3.62,10.24,3427.1,NA,NA,0.13,11.04,2.82,10.97,3.26,3.4,0.64,0.01,0,NA,NA,NA,NA,NA,NA,2017.29
642,SP,5/2/17,NA,NA,0,0,3.8,17.332,6.86,11,95.88,NA,0.14,4.41,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.332
643,SP,5/17/17,NA,NA,0,0,3,17.373,9.57,10.18,95.11,NA,0.12,3.85,0.51,7.48,NA,NA,8.38,8.61,2.89,2.89,4.19,NA,7.04,143.6,186.95,4.71,11.1,3219.35,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.373
644,SP,5/31/17,NA,NA,0,0,5.1,17.411,10.21,9.7,92.38,NA,0.13,5.09,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.411
645,SP,6/12/17,NA,NA,0,,,17.444,13.02,8.97,90.9,NA,0.13,4.98,0.64,7.44,NA,NA,8.34,8.69,3.21,3.36,1.25,NA,6.72,164.73,196.75,3.82,7.88,2986.65,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.444
646,SP,6/28/17,NA,NA,0,0,2.7,17.488,13.01,8.41,85.7,NA,NA,3.86,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.488
647,SP,7/10/17,NA,NA,0,,,17.521,14.53,8.66,91.33,NA,0.1,3.76,0.89,7.41,NA,NA,-23.43,-10.17,-27.28,-14.02,13.36,NA,13.96,179.81,221.73,1.26,4.52,2862.39,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.521
648,SP,7/25/17,NA,NA,0,0,2.5,17.562,14.65,8.2,87.14,NA,0.11,3.43,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.562
649,SP,8/9/17,NA,NA,0,,,17.603,15.12,8.36,89.44,113.2,0.14,3.93,0.73,7.45,NA,698.93,8.29,8.48,3.42,3.44,1.5,NA,7.16,183.95,218.83,1.29,4.87,2803.64,NA,NA,0.17,11.14,2.41,12.08,3.5,3.93,0.6,0.01,0.01,NA,NA,NA,NA,NA,NA,2017.603
650,SP,8/21/17,NA,NA,0,,,17.636,15,7.83,84.47,NA,0.07,3.89,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.636
651,SP,9/5/17,NA,NA,0,0,2,17.677,13.8,7.71,81.22,NA,NA,3.7,0.81,7.25,NA,NA,9,9.12,3.26,3.26,1.64,NA,31.75,203.37,258.06,5.53,10.26,3075.56,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.677
652,SP,9/19/17,NA,NA,0,,,17.715,14.12,7.47,79.92,NA,0.15,2.65,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.715
653,SP,10/2/17,NA,NA,0,0,1.5,17.751,13.45,7.39,77.68,NA,0.12,2.98,1.49,7.34,NA,NA,9.23,9.28,3.21,3.24,2.28,NA,36.48,217.69,268.89,5.67,10.39,3241.58,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.751
654,SP,10/17/17,NA,NA,0,,,17.792,11.46,7.22,72.27,NA,0.1,2.58,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.792
655,SP,11/13/17,NA,NA,0,0,4.8,17.866,5.47,9.04,76.05,114.38,0.06,4.71,0.83,7.29,NA,680.51,8.84,9.02,3.04,3.11,3.87,NA,41.58,219.6,269.11,1.51,7.51,3216.2,NA,NA,0.06,11.3,2.72,11.84,3.43,3.72,0.69,0.1,0.01,NA,NA,NA,NA,NA,NA,2017.866
656,SP,1/15/18,NA,NA,1,,,18.038,2.13,10.47,80.43,NA,0,2.76,0.79,7.29,NA,NA,9.36,9.54,3.08,3.08,22.47,NA,111.79,285.65,321.95,1.25,8.92,3935.27,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.038
657,SP,2/22/18,NA,NA,1,0,38.9,18.142,2.2,9.95,76.42,123.99,0,5.87,0.5,7.29,NA,756.84,9.9,10.01,3.15,3.28,65.13,NA,179.69,341.36,417.79,5.76,10.95,3676.89,NA,NA,0,11.84,2.52,13.24,3.83,4.19,0.81,1.05,0.41,NA,NA,NA,NA,NA,NA,2018.142
658,SP,3/26/18,NA,NA,1,0,1.7,18.23,2.22,9.66,74.17,NA,0.01,1.26,0.57,7.23,NA,NA,10.23,10.23,3.23,3.01,54.41,NA,189.43,436.49,536.45,9.15,15.2,3878.08,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.23
659,SP,5/15/18,NA,NA,0,0,4.7,18.367,6.72,9.73,85.53,115.11,0.14,6.49,0.41,7.21,NA,677.65,8.86,9.05,2.88,2.91,51.41,NA,20.25,247.89,301.71,3.49,9.61,3451.79,NA,NA,0.1,11.4,2.42,11.93,3.46,3.96,0.72,0.05,0,NA,NA,NA,NA,NA,NA,2018.367
