"sampledate","species_name","density"
2017-09-06,"POLYARTHRA REMATA",0
2017-09-06,"KERATELLA COCHLEARIS",0
2017-09-06,"MONOSTYLA",1.12
2017-09-06,"LECANE",0
2017-09-06,"TRICHOCERCA MULTICRINIS",0
2017-09-06,"CALANOID",0
2017-09-06,"SKISTODIAPTOMUS OREGONENSIS",0
2017-09-06,"DIAPHANOSOMA BIRGEI",0
2017-09-06,"MESOCYCLOPS EDAX",1.96
2017-09-06,"DIAPHANOSOMA",0
2017-09-06,"ASCOMORPHA OVALIS",0
2017-09-06,"GASTROPUS",0
2017-09-06,"UNKNOWN",0
2017-09-06,"POLYARTHRA",0
2017-09-06,"UNKNOWN ROTIFER",0
2017-09-06,"LECANE INERMIS",0
2017-09-06,"TRICHOCERCA CYLINDRICA",0
2017-09-06,"LECANE MIRA",0
2017-09-06,"MANFREDIUM EUDACTYLOTUM",0
2017-09-06,"KERATELLA CRASSA",0
2017-09-06,"BRACHIONUS",0
2017-09-06,"MONOSTYLA OBTUSA",0
2017-09-06,"KERATELLA",0
2017-09-06,"ASCOMORPHA SALTANS",0
2017-09-06,"EPISCHURA LACUSTRIS",0
2017-09-06,"DAPHNIA AMBIGUA",0
2017-09-06,"LECANE TUDICOLA",0
2017-09-06,"LEPADELLA",0
2017-09-06,"CEPHALODELLA",0
2017-09-06,"NOTOMMATA",0
2017-09-06,"KERATELLA EARLINAE",0
2017-09-06,"KERATELLA TESTUDO",0
2017-09-06,"LEPADELLA ACUMINATA",0
2017-09-06,"EUCHLANIS",0
2017-09-06,"PLOESOMA LENTICULARE",0
2017-09-06,"TRICHOTRIA",0
2017-09-06,"POLYARTHRA MAJOR",0
2017-09-06,"CLADOCERAN",0
2017-09-06,"ENCENTRUM",0
2017-09-06,"SCAPHOLEBERIS",0
2017-09-06,"HOLOPEDIUM",0
2017-09-06,"LEPADELLA PATELLA",0
2017-09-06,"TRICHOCERCA ROUSSELETI",0
2017-09-06,"NOTHOLCA MICHIGANENSIS",0
2017-10-02,"ASCOMORPHA",0
2017-10-02,"ASCOMORPHA ECAUDIS",0
2017-10-02,"BOSMINIDAE",41.44
2017-10-02,"CHYDORUS",0
2017-10-02,"KERATELLA TAUROCEPHALA",182
2017-10-02,"KERATELLA TICINENSIS",0
2017-10-02,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-10-02,"ASPLANCHNA",0
2017-10-02,"COPEPOD NAUPLII",0
2017-10-02,"CYCLOPOID",0
2017-10-02,"LECANE TENUISETA",0
2017-10-02,"MONOSTYLA LUNARIS",0
2017-10-02,"SYNCHAETA",0
2017-10-02,"DAPHNIA PULICARIA",0
2017-10-02,"GASTROPUS HYPTOPUS",0
2017-10-02,"HOLOPEDIUM GIBBERUM",0.56
2017-10-02,"POLYARTHRA VULGARIS",0
2017-10-02,"TRICHOCERCA BIROSTRIS",0
2017-10-02,"CERIODAPHNIA",0
2017-10-02,"GASTROPUS STYLIFER",0
2017-10-02,"DIACYCLOPS THOMASI",0
2017-10-02,"LEPADELLA TRIPTERA",0
2017-10-02,"CONOCHILOIDES",0
2017-10-02,"CONOCHILUS",0
2017-10-02,"DAPHNIA PARVULA",0
2017-10-02,"KELLICOTTIA BOSTONIENSIS",0
2017-10-02,"DAPHNIA MENDOTAE",0
2017-10-02,"KERATELLA HIEMALIS",0
2017-10-02,"ACANTHOCYCLOPS VERNALIS",0
2017-10-02,"FILINIA TERMINALIS",0
2017-10-02,"KERATELLA QUADRATA",0
2017-10-02,"ORTHOCYCLOPS MODESTUS",0
2017-10-02,"TRICHOCERCA",0
2017-10-02,"DAPHNIA",0
2017-10-02,"KELLICOTTIA LONGISPINA",0
2017-10-02,"POLYARTHRA REMATA",0
2017-10-02,"KERATELLA COCHLEARIS",0
2017-10-02,"MONOSTYLA",0
2017-10-02,"LECANE",0
2017-10-02,"TRICHOCERCA MULTICRINIS",0
2017-10-02,"CALANOID",0
2017-10-02,"SKISTODIAPTOMUS OREGONENSIS",0
2017-10-02,"DIAPHANOSOMA BIRGEI",0
2017-10-02,"MESOCYCLOPS EDAX",3.92
2017-10-02,"DIAPHANOSOMA",0
2017-10-02,"ASCOMORPHA OVALIS",0
2017-10-02,"GASTROPUS",0
2017-10-02,"UNKNOWN",0
2017-10-02,"POLYARTHRA",0
2017-10-02,"UNKNOWN ROTIFER",0
2017-10-02,"LECANE INERMIS",0
2017-10-02,"TRICHOCERCA CYLINDRICA",0
2017-10-02,"LECANE MIRA",0
2017-10-02,"MANFREDIUM EUDACTYLOTUM",0
2017-10-02,"KERATELLA CRASSA",0
2017-10-02,"BRACHIONUS",0
2017-10-02,"MONOSTYLA OBTUSA",0
2017-10-02,"KERATELLA",0
2017-10-02,"ASCOMORPHA SALTANS",0
2017-10-02,"EPISCHURA LACUSTRIS",0
2017-10-02,"DAPHNIA AMBIGUA",0
2017-10-02,"LECANE TUDICOLA",0
2017-10-02,"LEPADELLA",1.12
2017-10-02,"CEPHALODELLA",0
2017-10-02,"NOTOMMATA",0
2017-10-02,"KERATELLA EARLINAE",0
2017-10-02,"KERATELLA TESTUDO",0
2017-10-02,"LEPADELLA ACUMINATA",0
2017-10-02,"EUCHLANIS",0
2017-10-02,"PLOESOMA LENTICULARE",0
2017-10-02,"TRICHOTRIA",0
2017-10-02,"POLYARTHRA MAJOR",0
2017-10-02,"CLADOCERAN",0
2017-10-02,"ENCENTRUM",0
2017-10-02,"SCAPHOLEBERIS",0
2017-10-02,"HOLOPEDIUM",0
2017-10-02,"LEPADELLA PATELLA",0
2017-10-02,"TRICHOCERCA ROUSSELETI",0
2017-10-02,"NOTHOLCA MICHIGANENSIS",0
2017-11-06,"ASCOMORPHA",0
2017-11-06,"ASCOMORPHA ECAUDIS",0
2017-11-06,"BOSMINIDAE",166.32
2017-11-06,"CHYDORUS",3.36
2017-11-06,"KERATELLA TAUROCEPHALA",677.6
2017-11-06,"KERATELLA TICINENSIS",0
2017-11-06,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-11-06,"ASPLANCHNA",0
2017-11-06,"COPEPOD NAUPLII",1.4
2017-11-06,"CYCLOPOID",0
2017-11-06,"LECANE TENUISETA",0
2017-11-06,"MONOSTYLA LUNARIS",0
2017-11-06,"SYNCHAETA",1.4
2017-11-06,"DAPHNIA PULICARIA",0
2017-11-06,"GASTROPUS HYPTOPUS",0
2017-11-06,"HOLOPEDIUM GIBBERUM",0
2017-11-06,"POLYARTHRA VULGARIS",0
2017-11-06,"TRICHOCERCA BIROSTRIS",0
2017-11-06,"CERIODAPHNIA",0
2017-11-06,"GASTROPUS STYLIFER",0
2017-11-06,"DIACYCLOPS THOMASI",1.12
2017-11-06,"LEPADELLA TRIPTERA",0
2017-11-06,"CONOCHILOIDES",0
2017-11-06,"CONOCHILUS",0
2017-11-06,"DAPHNIA PARVULA",0
2017-11-06,"KELLICOTTIA BOSTONIENSIS",0
2017-11-06,"DAPHNIA MENDOTAE",0
2017-11-06,"KERATELLA HIEMALIS",0
2017-11-06,"ACANTHOCYCLOPS VERNALIS",0
2017-11-06,"FILINIA TERMINALIS",0
2017-11-06,"KERATELLA QUADRATA",0
2017-11-06,"ORTHOCYCLOPS MODESTUS",0
2017-11-06,"TRICHOCERCA",0
2017-11-06,"DAPHNIA",0
2017-11-06,"KELLICOTTIA LONGISPINA",0
2017-11-06,"POLYARTHRA REMATA",0
2017-11-06,"KERATELLA COCHLEARIS",0
2017-11-06,"MONOSTYLA",1.4
2017-11-06,"LECANE",0
2017-11-06,"TRICHOCERCA MULTICRINIS",0
2017-11-06,"CALANOID",0
2017-11-06,"SKISTODIAPTOMUS OREGONENSIS",0
2017-11-06,"DIAPHANOSOMA BIRGEI",0
2017-11-06,"MESOCYCLOPS EDAX",1.68
2017-11-06,"DIAPHANOSOMA",0
2017-11-06,"ASCOMORPHA OVALIS",0
2017-11-06,"GASTROPUS",0
2017-11-06,"UNKNOWN",0
2017-11-06,"POLYARTHRA",0
2017-11-06,"UNKNOWN ROTIFER",1.4
2017-11-06,"LECANE INERMIS",0
2017-11-06,"TRICHOCERCA CYLINDRICA",0
2017-11-06,"LECANE MIRA",0
2017-11-06,"MANFREDIUM EUDACTYLOTUM",0
2017-11-06,"KERATELLA CRASSA",0
2017-11-06,"BRACHIONUS",0
2017-11-06,"MONOSTYLA OBTUSA",0
2017-11-06,"KERATELLA",0
2017-11-06,"ASCOMORPHA SALTANS",0
2017-11-06,"EPISCHURA LACUSTRIS",0
2017-11-06,"DAPHNIA AMBIGUA",0
2017-11-06,"LECANE TUDICOLA",0
2017-11-06,"LEPADELLA",0
2017-11-06,"CEPHALODELLA",0
2017-11-06,"NOTOMMATA",0
2017-11-06,"KERATELLA EARLINAE",0
2017-11-06,"KERATELLA TESTUDO",0
2017-11-06,"LEPADELLA ACUMINATA",0
2017-11-06,"EUCHLANIS",0
2017-11-06,"PLOESOMA LENTICULARE",0
2017-11-06,"TRICHOTRIA",0
2017-11-06,"POLYARTHRA MAJOR",0
2017-11-06,"CLADOCERAN",0
2017-11-06,"ENCENTRUM",0
2017-11-06,"SCAPHOLEBERIS",0
2017-11-06,"HOLOPEDIUM",0
2017-11-06,"LEPADELLA PATELLA",0
2017-11-06,"TRICHOCERCA ROUSSELETI",0
2017-11-06,"NOTHOLCA MICHIGANENSIS",0
2018-02-23,"ASCOMORPHA",0
2018-02-23,"ASCOMORPHA ECAUDIS",0
2018-02-23,"BOSMINIDAE",0
2018-02-23,"CHYDORUS",0
2018-02-23,"KERATELLA TAUROCEPHALA",3.08
2018-02-23,"KERATELLA TICINENSIS",0
2018-02-23,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2018-02-23,"ASPLANCHNA",0
2018-02-23,"COPEPOD NAUPLII",0
2018-02-23,"CYCLOPOID",0
2018-02-23,"LECANE TENUISETA",0
2018-02-23,"MONOSTYLA LUNARIS",0
2018-02-23,"SYNCHAETA",0
2018-02-23,"DAPHNIA PULICARIA",0
2018-02-23,"GASTROPUS HYPTOPUS",0
2018-02-23,"HOLOPEDIUM GIBBERUM",0
2018-02-23,"POLYARTHRA VULGARIS",0
2018-02-23,"TRICHOCERCA BIROSTRIS",0
2018-02-23,"CERIODAPHNIA",0
2018-02-23,"GASTROPUS STYLIFER",0
2018-02-23,"DIACYCLOPS THOMASI",0
2018-02-23,"LEPADELLA TRIPTERA",0
2018-02-23,"CONOCHILOIDES",0
2018-02-23,"CONOCHILUS",0
2018-02-23,"DAPHNIA PARVULA",0
2018-02-23,"KELLICOTTIA BOSTONIENSIS",0
2018-02-23,"DAPHNIA MENDOTAE",0
2018-02-23,"KERATELLA HIEMALIS",0
2018-02-23,"ACANTHOCYCLOPS VERNALIS",0
2018-02-23,"FILINIA TERMINALIS",0
2018-02-23,"KERATELLA QUADRATA",0
2018-02-23,"ORTHOCYCLOPS MODESTUS",0
2018-02-23,"TRICHOCERCA",0
2018-02-23,"DAPHNIA",0
2018-02-23,"KELLICOTTIA LONGISPINA",0
2018-02-23,"POLYARTHRA REMATA",0
2018-02-23,"KERATELLA COCHLEARIS",0
2018-02-23,"MONOSTYLA",0
2018-02-23,"LECANE",0
2018-02-23,"TRICHOCERCA MULTICRINIS",0
2018-02-23,"CALANOID",0
2018-02-23,"SKISTODIAPTOMUS OREGONENSIS",0
2018-02-23,"DIAPHANOSOMA BIRGEI",0
2018-02-23,"MESOCYCLOPS EDAX",0
2018-02-23,"DIAPHANOSOMA",0
2018-02-23,"ASCOMORPHA OVALIS",0
2018-02-23,"GASTROPUS",0
2018-02-23,"UNKNOWN",0
2018-02-23,"POLYARTHRA",0
2018-02-23,"UNKNOWN ROTIFER",0
2018-02-23,"LECANE INERMIS",0
2018-02-23,"TRICHOCERCA CYLINDRICA",0
2018-02-23,"LECANE MIRA",0
2018-02-23,"MANFREDIUM EUDACTYLOTUM",0
2018-02-23,"KERATELLA CRASSA",0
2018-02-23,"BRACHIONUS",0
2018-02-23,"MONOSTYLA OBTUSA",0
2018-02-23,"KERATELLA",0
2018-02-23,"ASCOMORPHA SALTANS",0
2018-02-23,"EPISCHURA LACUSTRIS",0
2018-02-23,"DAPHNIA AMBIGUA",0
2018-02-23,"LECANE TUDICOLA",0
2018-02-23,"LEPADELLA",0
2018-02-23,"CEPHALODELLA",0
2018-02-23,"NOTOMMATA",0
2018-02-23,"KERATELLA EARLINAE",0
2018-02-23,"KERATELLA TESTUDO",0
2018-02-23,"LEPADELLA ACUMINATA",0
2018-02-23,"EUCHLANIS",0
2018-02-23,"PLOESOMA LENTICULARE",0
2018-02-23,"TRICHOTRIA",0
2018-02-23,"POLYARTHRA MAJOR",0
2018-02-23,"CLADOCERAN",0
2018-02-23,"ENCENTRUM",0
2018-02-23,"SCAPHOLEBERIS",0
2018-02-23,"HOLOPEDIUM",0
2018-02-23,"LEPADELLA PATELLA",0
2018-02-23,"TRICHOCERCA ROUSSELETI",0
2018-02-23,"NOTHOLCA MICHIGANENSIS",0
2018-05-16,"ASCOMORPHA",0
2018-05-16,"ASCOMORPHA ECAUDIS",0
2018-05-16,"BOSMINIDAE",3.08
2018-05-16,"CHYDORUS",1.12
2018-05-16,"KERATELLA TAUROCEPHALA",3.64
2018-05-16,"KERATELLA TICINENSIS",0
2018-05-16,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2018-05-16,"ASPLANCHNA",0
2018-05-16,"COPEPOD NAUPLII",4.2
2018-05-16,"CYCLOPOID",1.96
2018-05-16,"LECANE TENUISETA",0
2018-05-16,"MONOSTYLA LUNARIS",0
2018-05-16,"SYNCHAETA",0.28
2018-05-16,"DAPHNIA PULICARIA",0
2018-05-16,"GASTROPUS HYPTOPUS",0
2018-05-16,"HOLOPEDIUM GIBBERUM",0
2018-05-16,"POLYARTHRA VULGARIS",0
2018-05-16,"TRICHOCERCA BIROSTRIS",0
2018-05-16,"CERIODAPHNIA",0
2018-05-16,"GASTROPUS STYLIFER",0
2018-05-16,"DIACYCLOPS THOMASI",0
2018-05-16,"LEPADELLA TRIPTERA",0
2018-05-16,"CONOCHILOIDES",0
2018-05-16,"CONOCHILUS",0
2018-05-16,"DAPHNIA PARVULA",0
2018-05-16,"KELLICOTTIA BOSTONIENSIS",0
2018-05-16,"DAPHNIA MENDOTAE",0
2018-05-16,"KERATELLA HIEMALIS",0.28
2018-05-16,"ACANTHOCYCLOPS VERNALIS",0
2018-05-16,"FILINIA TERMINALIS",0
2018-05-16,"KERATELLA QUADRATA",0
2018-05-16,"ORTHOCYCLOPS MODESTUS",0
2018-05-16,"TRICHOCERCA",0
2018-05-16,"DAPHNIA",0
2018-05-16,"KELLICOTTIA LONGISPINA",0
2018-05-16,"POLYARTHRA REMATA",0
2018-05-16,"KERATELLA COCHLEARIS",0.28
2018-05-16,"MONOSTYLA",0
2018-05-16,"LECANE",0
2018-05-16,"TRICHOCERCA MULTICRINIS",0
2018-05-16,"CALANOID",0
2018-05-16,"SKISTODIAPTOMUS OREGONENSIS",0
2018-05-16,"DIAPHANOSOMA BIRGEI",0
2018-05-16,"MESOCYCLOPS EDAX",3.64
2018-05-16,"DIAPHANOSOMA",0
2018-05-16,"ASCOMORPHA OVALIS",0
2018-05-16,"GASTROPUS",0
2018-05-16,"UNKNOWN",0
2018-05-16,"POLYARTHRA",0
2018-05-16,"UNKNOWN ROTIFER",1.12
2018-05-16,"LECANE INERMIS",0
2018-05-16,"TRICHOCERCA CYLINDRICA",0
2018-05-16,"LECANE MIRA",0
2018-05-16,"MANFREDIUM EUDACTYLOTUM",0
2018-05-16,"KERATELLA CRASSA",0
2018-05-16,"BRACHIONUS",0
2018-05-16,"MONOSTYLA OBTUSA",0
2018-05-16,"KERATELLA",0
2018-05-16,"ASCOMORPHA SALTANS",0
2018-05-16,"EPISCHURA LACUSTRIS",0
2018-05-16,"DAPHNIA AMBIGUA",0
2018-05-16,"LECANE TUDICOLA",0
2018-05-16,"LEPADELLA",0
2018-05-16,"CEPHALODELLA",0
2018-05-16,"NOTOMMATA",0
2018-05-16,"KERATELLA EARLINAE",0
2018-05-16,"KERATELLA TESTUDO",0
2018-05-16,"LEPADELLA ACUMINATA",0
2018-05-16,"EUCHLANIS",0
2018-05-16,"PLOESOMA LENTICULARE",0
2018-05-16,"TRICHOTRIA",0
2018-05-16,"POLYARTHRA MAJOR",0
2018-05-16,"CLADOCERAN",0
2018-05-16,"ENCENTRUM",0
2018-05-16,"SCAPHOLEBERIS",0
2018-05-16,"HOLOPEDIUM",0
2018-05-16,"LEPADELLA PATELLA",0
2018-05-16,"TRICHOCERCA ROUSSELETI",0
2018-05-16,"NOTHOLCA MICHIGANENSIS",0
2018-06-12,"ASCOMORPHA",0
2018-06-12,"ASCOMORPHA ECAUDIS",0
2018-06-12,"BOSMINIDAE",106.4
2018-06-12,"CHYDORUS",0.56
2018-06-12,"KERATELLA TAUROCEPHALA",82.88
2018-06-12,"KERATELLA TICINENSIS",0
2018-06-12,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2018-06-12,"ASPLANCHNA",0
2018-06-12,"COPEPOD NAUPLII",11.2
2018-06-12,"CYCLOPOID",1.68
2018-06-12,"LECANE TENUISETA",0
2018-06-12,"MONOSTYLA LUNARIS",0
2018-06-12,"SYNCHAETA",0
2018-06-12,"DAPHNIA PULICARIA",0
2018-06-12,"GASTROPUS HYPTOPUS",0
2018-06-12,"HOLOPEDIUM GIBBERUM",0
2018-06-12,"POLYARTHRA VULGARIS",0
2018-06-12,"TRICHOCERCA BIROSTRIS",0
2018-06-12,"CERIODAPHNIA",0
2018-06-12,"GASTROPUS STYLIFER",0
2018-06-12,"DIACYCLOPS THOMASI",0
2018-06-12,"LEPADELLA TRIPTERA",0
2018-06-12,"CONOCHILOIDES",0
2018-06-12,"CONOCHILUS",0
2018-06-12,"DAPHNIA PARVULA",0
2018-06-12,"KELLICOTTIA BOSTONIENSIS",0
2018-06-12,"DAPHNIA MENDOTAE",0
2018-06-12,"KERATELLA HIEMALIS",0
2018-06-12,"ACANTHOCYCLOPS VERNALIS",0
2018-06-12,"FILINIA TERMINALIS",0
2018-06-12,"KERATELLA QUADRATA",0
2018-06-12,"ORTHOCYCLOPS MODESTUS",0
2018-06-12,"TRICHOCERCA",0
2018-06-12,"DAPHNIA",0
2018-06-12,"KELLICOTTIA LONGISPINA",0
2018-06-12,"POLYARTHRA REMATA",0
2018-06-12,"KERATELLA COCHLEARIS",0
2018-06-12,"MONOSTYLA",0
2018-06-12,"LECANE",0
2018-06-12,"TRICHOCERCA MULTICRINIS",0
2018-06-12,"CALANOID",0
2018-06-12,"SKISTODIAPTOMUS OREGONENSIS",0
2018-06-12,"DIAPHANOSOMA BIRGEI",0
2018-06-12,"MESOCYCLOPS EDAX",19.04
2018-06-12,"DIAPHANOSOMA",0
2018-06-12,"ASCOMORPHA OVALIS",0
2018-06-12,"GASTROPUS",0
2018-06-12,"UNKNOWN",0
2018-06-12,"POLYARTHRA",0
2018-06-12,"UNKNOWN ROTIFER",0
2018-06-12,"LECANE INERMIS",0
2018-06-12,"TRICHOCERCA CYLINDRICA",0
2018-06-12,"LECANE MIRA",0
2018-06-12,"MANFREDIUM EUDACTYLOTUM",0
2018-06-12,"KERATELLA CRASSA",0
2018-06-12,"BRACHIONUS",0
2018-06-12,"MONOSTYLA OBTUSA",0
2018-06-12,"KERATELLA",0
2018-06-12,"ASCOMORPHA SALTANS",0
2018-06-12,"EPISCHURA LACUSTRIS",0
2018-06-12,"DAPHNIA AMBIGUA",0
2018-06-12,"LECANE TUDICOLA",0
2018-06-12,"LEPADELLA",0
2018-06-12,"CEPHALODELLA",0
2018-06-12,"NOTOMMATA",0
2018-06-12,"KERATELLA EARLINAE",0.56
2018-06-12,"KERATELLA TESTUDO",0
2018-06-12,"LEPADELLA ACUMINATA",0
2018-06-12,"EUCHLANIS",0
2018-06-12,"PLOESOMA LENTICULARE",0
2018-06-12,"TRICHOTRIA",0
2018-06-12,"POLYARTHRA MAJOR",0
2018-06-12,"CLADOCERAN",0
2018-06-12,"ENCENTRUM",0
2018-06-12,"SCAPHOLEBERIS",0
2018-06-12,"HOLOPEDIUM",0
2018-06-12,"LEPADELLA PATELLA",0
2018-06-12,"TRICHOCERCA ROUSSELETI",0
2018-06-12,"NOTHOLCA MICHIGANENSIS",0
2018-07-10,"ASCOMORPHA",0
2018-07-10,"ASCOMORPHA ECAUDIS",0
2018-07-10,"BOSMINIDAE",44.8
2018-07-10,"CHYDORUS",0.28
2018-07-10,"KERATELLA TAUROCEPHALA",26.6
2018-07-10,"KERATELLA TICINENSIS",0
2018-07-10,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2018-07-10,"ASPLANCHNA",0
2018-07-10,"COPEPOD NAUPLII",7.84
2018-07-10,"CYCLOPOID",0.56
2018-07-10,"LECANE TENUISETA",0
2018-07-10,"MONOSTYLA LUNARIS",0
2018-07-10,"SYNCHAETA",0
2018-07-10,"DAPHNIA PULICARIA",0
2018-07-10,"GASTROPUS HYPTOPUS",0
2018-07-10,"HOLOPEDIUM GIBBERUM",0
2018-07-10,"POLYARTHRA VULGARIS",0
2018-07-10,"TRICHOCERCA BIROSTRIS",0
2018-07-10,"CERIODAPHNIA",0
2018-07-10,"GASTROPUS STYLIFER",0
2018-07-10,"DIACYCLOPS THOMASI",0
2018-07-10,"LEPADELLA TRIPTERA",0
2018-07-10,"CONOCHILOIDES",0
2018-07-10,"CONOCHILUS",0
2018-07-10,"DAPHNIA PARVULA",0
2018-07-10,"KELLICOTTIA BOSTONIENSIS",0
2018-07-10,"DAPHNIA MENDOTAE",0
2018-07-10,"KERATELLA HIEMALIS",0
2018-07-10,"ACANTHOCYCLOPS VERNALIS",0
2018-07-10,"FILINIA TERMINALIS",0
2018-07-10,"KERATELLA QUADRATA",0
2018-07-10,"ORTHOCYCLOPS MODESTUS",0
2018-07-10,"TRICHOCERCA",0
2018-07-10,"DAPHNIA",0
2018-07-10,"KELLICOTTIA LONGISPINA",0
2018-07-10,"POLYARTHRA REMATA",0
2018-07-10,"KERATELLA COCHLEARIS",0.28
2018-07-10,"MONOSTYLA",0
2018-07-10,"LECANE",0.28
2018-07-10,"TRICHOCERCA MULTICRINIS",0
2018-07-10,"CALANOID",0
2018-07-10,"SKISTODIAPTOMUS OREGONENSIS",0
2018-07-10,"DIAPHANOSOMA BIRGEI",0
2018-07-10,"MESOCYCLOPS EDAX",5.6
2018-07-10,"DIAPHANOSOMA",0
2018-07-10,"ASCOMORPHA OVALIS",0
2018-07-10,"GASTROPUS",0
2018-07-10,"UNKNOWN",0
2018-07-10,"POLYARTHRA",0
2018-07-10,"UNKNOWN ROTIFER",0
2018-07-10,"LECANE INERMIS",0
2018-07-10,"TRICHOCERCA CYLINDRICA",0
2018-07-10,"LECANE MIRA",0
2018-07-10,"MANFREDIUM EUDACTYLOTUM",0
2018-07-10,"KERATELLA CRASSA",0
2018-07-10,"BRACHIONUS",0
2018-07-10,"MONOSTYLA OBTUSA",0
2018-07-10,"KERATELLA",0
2018-07-10,"ASCOMORPHA SALTANS",0
2018-07-10,"EPISCHURA LACUSTRIS",0
2018-07-10,"DAPHNIA AMBIGUA",0
2018-07-10,"LECANE TUDICOLA",0
2018-07-10,"LEPADELLA",0
2018-07-10,"CEPHALODELLA",0
2018-07-10,"NOTOMMATA",0
2018-07-10,"KERATELLA EARLINAE",0
2018-07-10,"KERATELLA TESTUDO",0
2018-07-10,"LEPADELLA ACUMINATA",0
2018-07-10,"EUCHLANIS",0
2018-07-10,"PLOESOMA LENTICULARE",0
2018-07-10,"TRICHOTRIA",0
2018-07-10,"POLYARTHRA MAJOR",0
2018-07-10,"CLADOCERAN",0
2018-07-10,"ENCENTRUM",0
2018-07-10,"SCAPHOLEBERIS",0
2018-07-10,"HOLOPEDIUM",0
2018-07-10,"LEPADELLA PATELLA",0
2018-07-10,"TRICHOCERCA ROUSSELETI",0
2018-07-10,"NOTHOLCA MICHIGANENSIS",0
2018-08-06,"ASCOMORPHA",0
2018-08-06,"ASCOMORPHA ECAUDIS",0
2018-08-06,"BOSMINIDAE",4.2
2018-08-06,"CHYDORUS",0
2018-08-06,"KERATELLA TAUROCEPHALA",6.72
2018-08-06,"KERATELLA TICINENSIS",0
2018-08-06,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2018-08-06,"ASPLANCHNA",0
2018-08-06,"COPEPOD NAUPLII",1.96
2018-08-06,"CYCLOPOID",1.12
2018-08-06,"LECANE TENUISETA",0
2018-08-06,"MONOSTYLA LUNARIS",0
2018-08-06,"SYNCHAETA",0
2018-08-06,"DAPHNIA PULICARIA",3.92
2018-08-06,"GASTROPUS HYPTOPUS",0
2018-08-06,"HOLOPEDIUM GIBBERUM",0
2018-08-06,"POLYARTHRA VULGARIS",0
2018-08-06,"TRICHOCERCA BIROSTRIS",0
2018-08-06,"CERIODAPHNIA",0
2018-08-06,"GASTROPUS STYLIFER",0
2018-08-06,"DIACYCLOPS THOMASI",0
2018-08-06,"LEPADELLA TRIPTERA",0
2018-08-06,"CONOCHILOIDES",0
2018-08-06,"CONOCHILUS",0
2018-08-06,"DAPHNIA PARVULA",0
2018-08-06,"KELLICOTTIA BOSTONIENSIS",0
2018-08-06,"DAPHNIA MENDOTAE",0
2018-08-06,"KERATELLA HIEMALIS",0
2018-08-06,"ACANTHOCYCLOPS VERNALIS",0
2018-08-06,"FILINIA TERMINALIS",0
2018-08-06,"KERATELLA QUADRATA",0
2018-08-06,"ORTHOCYCLOPS MODESTUS",0
2018-08-06,"TRICHOCERCA",0
2018-08-06,"DAPHNIA",0
2018-08-06,"KELLICOTTIA LONGISPINA",0
2018-08-06,"POLYARTHRA REMATA",0
2018-08-06,"KERATELLA COCHLEARIS",0
2018-08-06,"MONOSTYLA",0
2018-08-06,"LECANE",0
2018-08-06,"TRICHOCERCA MULTICRINIS",0
2018-08-06,"CALANOID",0
2018-08-06,"SKISTODIAPTOMUS OREGONENSIS",0
2018-08-06,"DIAPHANOSOMA BIRGEI",0
2018-08-06,"MESOCYCLOPS EDAX",7
2018-08-06,"DIAPHANOSOMA",0
2018-08-06,"ASCOMORPHA OVALIS",0
2018-08-06,"GASTROPUS",0
2018-08-06,"UNKNOWN",0
2018-08-06,"POLYARTHRA",0
2018-08-06,"UNKNOWN ROTIFER",0
2018-08-06,"LECANE INERMIS",0
2018-08-06,"TRICHOCERCA CYLINDRICA",0
2018-08-06,"LECANE MIRA",0
2018-08-06,"MANFREDIUM EUDACTYLOTUM",0
2018-08-06,"KERATELLA CRASSA",0
2018-08-06,"BRACHIONUS",0
2018-08-06,"MONOSTYLA OBTUSA",0
2018-08-06,"KERATELLA",0
2018-08-06,"ASCOMORPHA SALTANS",0
2018-08-06,"EPISCHURA LACUSTRIS",0
2018-08-06,"DAPHNIA AMBIGUA",0
2018-08-06,"LECANE TUDICOLA",0
2018-08-06,"LEPADELLA",0
2018-08-06,"CEPHALODELLA",0
2018-08-06,"NOTOMMATA",0
2018-08-06,"KERATELLA EARLINAE",0
2018-08-06,"KERATELLA TESTUDO",0
2018-08-06,"LEPADELLA ACUMINATA",0
2018-08-06,"EUCHLANIS",0
2018-08-06,"PLOESOMA LENTICULARE",0
2018-08-06,"TRICHOTRIA",0
2018-08-06,"POLYARTHRA MAJOR",0
2018-08-06,"CLADOCERAN",0
2018-08-06,"ENCENTRUM",0
2018-08-06,"SCAPHOLEBERIS",0
2018-08-06,"HOLOPEDIUM",0
2018-08-06,"LEPADELLA PATELLA",0
2018-08-06,"TRICHOCERCA ROUSSELETI",0
2018-08-06,"NOTHOLCA MICHIGANENSIS",0
2018-09-06,"ASCOMORPHA",0
2018-09-06,"ASCOMORPHA ECAUDIS",0
2018-09-06,"BOSMINIDAE",16.24
2018-09-06,"CHYDORUS",0.56
