sampledate.x,wtemp,o2,o2sat,cond,frlight,chlor.x,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,chlDate,chlor.y,datePlus1,dateMinus1,year4,daynum,avsnow,totice,whiteice,blueice,lakeid,sampledate,division,taxa_name,genus,biovolume_conc,Season,bv.datePlus1,bv.dateMinus1
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Chrysophyta,Dinobryon bavaricum,Dinobryon,30633.9574,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Chrysophyta,Dinobryon bavaricum,Dinobryon,1662.9306,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Chrysophyta,Dinobryon cyst,Dinobryon,18523.7201,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Chrysophyta,Mallomonas ,Mallomonas,78132.0389,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cryptophyta,Cryptomonas erosa,Cryptomonas,34056.8295,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cryptophyta,Rhodomonas minuta,Rhodomonas,8514.201,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cryptophyta,Rhodomonas minuta,Rhodomonas,5986.5528,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,886.8986,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Aphanocapsa elachista,Aphanocapsa,448.9924,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Aphanocapsa holsatica,Aphanocapsa,1219.4813,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Arthrospira ,Arthrospira,4789.2418,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Microcystis aeruginosa,Microcystis,709.5168,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Pseudanabaena galeata,Pseudanabaena,1064.2762,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Pseudanabaena limnetica,Pseudanabaena,6585.1987,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Synechococcus elongatus,Synechococcus,266.0696,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Cyanophyta,Synechocystis ,Synechocystis,9540.8187,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Euglenophyta,Trachelomonas ,Trachelomonas,18523.7201,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Haptophyta,Chrysochromulina parva,Chrysochromulina,92849.3024,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Pyrrhophyta,Ceratium hirundinella,Ceratium,22341.8276,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Pyrrhophyta,Gymnodinium helveticum,Gymnodinium,12849.3617,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Pyrrhophyta,Peridinium ,Peridinium,12771.31,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Pyrrhophyta,Peridinium inconspicuum,Peridinium,6651.7246,1,6/18/14,6/16/14
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,6/17/14,1.3,6/18/14,6/16/14,NA,NA,NA,NA,NA,NA,SP,6/17/14,Total,Total,Total,1060337.327,1,6/18/14,6/16/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,,Rhodospirillum rubrum,Rhodospirillum,648.5446,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Asterionella formosa,Asterionella,39523.1127,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Cyclotella distinguenda,Cyclotella,1027.9489,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Cyclotella pseudostelligera,Cyclotella,3591.9308,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Fragilaria delicatissima,Fragilaria,92780.5026,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Fragilaria filiformis,Fragilaria,53751.4238,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Stephanodiscus alpinus,Stephanodiscus,2007.7128,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Tabellaria flocculosa,Tabellaria,61994.8209,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Bacillariophyta,Urosolenia longiseta,Urosolenia,365844.8049,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chlorophyta,Chlorococcaceae,,11973.0991,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chlorophyta,Chlamydomonas ,Chlamydomonas,12859.9999,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chlorophyta,Monoraphidium griffithii,Monoraphidium,399.1044,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chlorophyta,Scenedesmus serratus,Scenedesmus,4399.0068,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chrysophyta,Chrysophyceae,,4346.2011,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chrysophyta,Dinobryon ,Dinobryon,8514.2074,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chrysophyta,Dinobryon sociale,Dinobryon,42.8312,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chrysophyta,Mallomonas ,Mallomonas,8514.2074,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Chrysophyta,Stichogloea olivacea,Stichogloea,8950.5616,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cryptophyta,Cryptomonas erosa,Cryptomonas,75740.9593,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cryptophyta,Rhodomonas minuta,Rhodomonas,709.5168,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,133.0348,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Aphanocapsa elachista,Aphanocapsa,4774.2766,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Aphanocapsa holsatica,Aphanocapsa,554.3095,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Aphanothece nidulans,Aphanothece,3991.0373,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Arthrospira ,Arthrospira,6385.655,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Chroococcus minimus,Chroococcus,1064.2741,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Planktothrix agardhii,Planktothrix,19156.965,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Pseudanabaena galeata,Pseudanabaena,798.2066,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Snowella litoralis,Snowella,3129.2902,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Synechococcus ,Synechococcus,6734.8861,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Synechococcus elongatus,Synechococcus,33.2587,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Synechocystis ,Synechocystis,709.5168,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Cyanophyta,Synechocystis ,Synechocystis,4489.7971,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Haptophyta,Chrysochromulina parva,Chrysochromulina,44823.8012,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Pyrrhophyta,Peridinium bipes,Peridinium,21586.9276,1,7/15/14,7/13/14
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,7/14/14,2.1,7/15/14,7/13/14,NA,NA,NA,NA,NA,NA,SP,7/14/14,Total,Total,Total,875985.7336,1,7/15/14,7/13/14
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,8/12/14,1,8/13/14,8/11/14,NA,NA,NA,NA,NA,NA,SP,8/12/14,,Rhodospirillum rubrum,Rhodospirillum,249.4402,1,8/13/14,8/11/14
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,8/12/14,1,8/13/14,8/11/14,NA,NA,NA,NA,NA,NA,SP,8/12/14,Bacillariophyta,Cyclostephanos damasii,Cyclostephanos,66517.2394,1,8/13/14,8/11/14
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,8/12/14,1,8/13/14,8/11/14,NA,NA,NA,NA,NA,NA,SP,8/12/14,Bacillariophyta,Cyclotella atomus,Cyclotella,532.137,1,8/13/14,8/11/14
