raw_id,lakeid,year4,sampledate,sta,depth_range,division,taxa_name,gald,relative_total_biovolume,genus,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc,taxa_id
1414,TB,2015,2015-8-11,,0m,Cryptophyta,Cryptomonas erosa,23,6.945985,Cryptomonas,1,84.6924,84.6924,80352.8256,0.08035283,3015
1415,TB,2015,2015-8-11,,0m,Cyanophyta,Aphanothece ,10,0.007667,Aphanothece,4,21.1731,84.6924,88.6899,0.00008869,4060
1416,TB,2015,2015-8-11,,0m,Cyanophyta,Aphanothece nidulans,19.6,2.447192,Aphanothece,14.2,1206.8664,17137.5028,28309.7063,0.02830971,4062
1417,TB,2015,2015-8-11,,0m,Cyanophyta,Synechococcus ,8,0.536667,Synechococcus,1,1482.1166,1482.1166,6208.2901,0.00620829,4320
1418,TB,2015,2015-8-11,,0m,Cyanophyta,Synechococcus elongatus,3.5,0.20125,Synechococcus,1,1270.3857,1270.3857,2328.1088,0.00232811,4321
1419,TB,2015,2015-8-11,,0m,Haptophyta,Chrysochromulina parva,4,0.16606,Chrysochromulina,1,63.5193,63.5193,1921.0201,0.00192102,1731
1420,TB,2015,2015-8-11,,0m,Miscellaneous,Miscellaneous,14,5.036989,,1,63.5193,63.5193,58269.1037,0.0582691,7140
1421,TB,2015,2015-8-11,,0m,Pyrrhophyta,Gymnodinium sp. 3,8,0.137999,Gymnodinium,1,21.1731,21.1731,1596.4132,0.00159641,6034
1422,TB,2015,2015-11-17,,0m,,Rhodospirillum rubrum,4.75,2.5901,Rhodospirillum,1,7368.2369,7368.2369,6872.3546,0.00687235,1000986
1423,TB,2015,2015-11-17,,0m,Bacillariophyta,Actinella punctata,96,0.528418,Actinella,1,0.5113,0.5113,1402.0645,0.00140206,9611
1424,TB,2015,2015-11-17,,0m,Bacillariophyta,Asterionella formosa,56,0.283634,Asterionella,5,1.0225,5.1126,752.5745,0.00075257,1021
1425,TB,2015,2015-11-17,,0m,Bacillariophyta,Tabellaria flocculosa,86,5.512395,Tabellaria,2.5,2.045,5.1126,14626.122,0.01462612,1332
1426,TB,2015,2015-11-17,,0m,Chlorophyta,Chlorococcaceae,2,0.05348,,1,33.877,33.877,141.9038,0.0001419,2683
1427,TB,2015,2015-11-17,,0m,Chlorophyta,Chlamydomonas ,12,2.567117,Chlamydomonas,1,16.9385,16.9385,6811.3659,0.00681137,2080
1428,TB,2015,2015-11-17,,0m,Chlorophyta,Monomastix minuta,5,0.225627,Monomastix,1,50.8154,50.8154,598.6565,0.00059866,1000538
1429,TB,2015,2015-11-17,,0m,Chlorophyta,Oocystis parva,13.6667,21.588728,Oocystis,1.5,118.5693,177.854,57281.685,0.05728169,2363
1430,TB,2015,2015-11-17,,0m,Chlorophyta,Schroederia judayi,44,0.264733,Schroederia,1,16.9385,16.9385,702.4216,0.00070242,2491
1431,TB,2015,2015-11-17,,0m,Chrysophyta,Chrysophyceae,4,62.841671,,1,3861.9725,3861.9725,166738.7296,0.16673873,1652
1432,TB,2015,2015-11-17,,0m,Chrysophyta,Chrysophyceae,4.5,1.253877,,1,67.7539,67.7539,3326.9267,0.00332693,1653
1433,TB,2015,2015-11-17,,0m,Chrysophyta,Dinobryon sociale,60,0.501388,Dinobryon,1,16.9385,16.9385,1330.3445,0.00133034,9733
1434,TB,2015,2015-11-17,,0m,Cyanophyta,Synechococcus ,7,0.163788,Synechococcus,1,118.5693,118.5693,434.5803,0.00043458,4320
1435,TB,2015,2015-11-17,,0m,Cyanophyta,Synechococcus elongatus,4,0.013372,Synechococcus,1,16.9385,16.9385,35.4759,0.00003548,4321
1436,TB,2015,2015-11-17,,0m,Pyrrhophyta,Peridinium ,32,1.611671,Peridinium,1,0.5113,0.5113,4276.2676,0.00427627,6040
1437,SP,2015,2015-2-24,,0m,,Rhodospirillum rubrum,4,6.656898,Rhodospirillum,1,5420.3122,5420.3122,4257.1132,0.00425711,1000986
1438,SP,2015,2015-2-24,,0m,Bacillariophyta,Cyclotella atomus,4,0.221891,Cyclotella,1,5.6462,5.6462,141.9032,0.0001419,9856
1439,SP,2015,2015-2-24,,0m,Bacillariophyta,Cyclotella hakanssoniae,5,0.433399,Cyclotella,1,5.6462,5.6462,277.1552,0.00027716,1000073
1440,SP,2015,2015-2-24,,0m,Chlorophyta,Chlorococcaceae,2,0.258873,,1,39.5231,39.5231,165.5544,0.00016555,2683
1441,SP,2015,2015-2-24,,0m,Chlorophyta,Chlamydomonas ,5,0.739652,Chlamydomonas,1,11.2923,11.2923,473.0114,0.00047301,2080
1442,SP,2015,2015-2-24,,0m,Chlorophyta,Closterium moniliferum,88,6.725389,Closterium,1,5.6462,5.6462,4300.9105,0.00430091,2162
1443,SP,2015,2015-2-24,,0m,Chlorophyta,Schroederia judayi,24,0.166426,Schroederia,1,5.6462,5.6462,106.4278,0.00010643,2491
1444,SP,2015,2015-2-24,,0m,Chrysophyta,Chrysophyceae,2.6,12.928106,,1,508.1543,508.1543,8267.5683,0.00826757,1652
1445,SP,2015,2015-2-24,,0m,Chrysophyta,Chrysophyceae,6,0.933068,,1,5.6462,5.6462,596.7041,0.0005967,1653
1446,SP,2015,2015-2-24,,0m,Chrysophyta,Ochromonas ,5,0.573242,Ochromonas,1,5.6462,5.6462,366.5898,0.00036659,1570
1447,SP,2015,2015-2-24,,0m,Cryptophyta,Cryptomonas erosa,16,10.651028,Cryptomonas,1,11.2923,11.2923,6811.3653,0.00681137,3015
1448,SP,2015,2015-2-24,,0m,Cryptophyta,Rhodomonas minuta,12,4.99267,Rhodomonas,1,33.877,33.877,3192.8281,0.00319283,3041
1449,SP,2015,2015-2-24,,0m,Cryptophyta,Rhodomonas minuta,8,0.295854,Rhodomonas,1,5.6462,5.6462,189.2045,0.0001892,3043
1450,SP,2015,2015-2-24,,0m,Cyanophyta,Aphanocapsa elachista,10.4,6.365657,Aphanocapsa,6,383.9388,2303.6327,4070.8645,0.00407086,4051
1451,SP,2015,2015-2-24,,0m,Cyanophyta,Arthrospira ,48,1.331376,Arthrospira,12,5.6462,67.7539,851.4204,0.00085142,4070
1452,SP,2015,2015-2-24,,0m,Cyanophyta,Planktothrix agardhii,80,0.440107,Planktothrix,27.027,0.5113,13.8178,281.4524,0.00028145,107710
1453,SP,2015,2015-2-24,,0m,Cyanophyta,Pseudanabaena ,24,0.166426,Pseudanabaena,6,5.6462,33.877,106.4278,0.00010643,4460
1454,SP,2015,2015-2-24,,0m,Cyanophyta,Synechococcus elongatus,4.5,4.056553,Synechococcus,1,1101.0009,1101.0009,2594.1784,0.00259418,4321
1455,SP,2015,2015-2-24,,0m,Cyanophyta,Synechocystis ,1.5,0.078014,Synechocystis,1,28.2308,28.2308,49.8866,0.00004989,4285
1456,SP,2015,2015-2-24,,0m,Euglenophyta,Euglena ,12,1.381306,Euglena,1,5.6462,5.6462,883.3488,0.00088335,5020
1457,SP,2015,2015-2-24,,0m,Euglenophyta,Trachelomonas ,24,18.464729,Trachelomonas,1,5.6462,5.6462,11808.2586,0.01180826,5040
1458,SP,2015,2015-2-24,,0m,Euglenophyta,Trachelomonas volvocina,24,18.935141,Trachelomonas,1,5.6462,5.6462,12109.0938,0.01210909,5047
1459,SP,2015,2015-2-24,,0m,Haptophyta,Chrysochromulina parva,4,3.204189,Chrysochromulina,1,67.7539,67.7539,2049.0881,0.00204909,1731
1460,SP,2015,2015-4-23,,0m,Bacillariophyta,Asterionella formosa,88,0.067683,Asterionella,1,0.5113,0.5113,394.192,0.00039419,1021
1461,SP,2015,2015-4-23,,0m,Bacillariophyta,Cyclotella hakanssoniae,6,1.116977,Cyclotella,1,67.7539,67.7539,6505.3842,0.00650538,1000073
1462,SP,2015,2015-4-23,,0m,Bacillariophyta,Cyclotella sp. 1,10,1.142104,Cyclotella,1,16.9385,16.9385,6651.7241,0.00665172,1071
1463,SP,2015,2015-4-23,,0m,Bacillariophyta,Fragilaria delicatissima,144,0.110754,Fragilaria,1,0.5113,0.5113,645.0414,0.00064504,1314
1464,SP,2015,2015-4-23,,0m,Bacillariophyta,Fragilaria filiformis,60,0.698002,Fragilaria,1,16.9385,16.9385,4065.2342,0.00406523,1477
1465,SP,2015,2015-4-23,,0m,Bacillariophyta,Stephanodiscus alpinus,20,9.136838,Stephanodiscus,1,16.9385,16.9385,53213.7915,0.05321379,1468
1466,SP,2015,2015-4-23,,0m,Bacillariophyta,Tabellaria flocculosa,48,0.606761,Tabellaria,1,1.0225,1.0225,3533.8281,0.00353383,1332
1467,SP,2015,2015-4-23,,0m,Bacillariophyta,Ulnaria ulna,440,5.561969,Ulnaria,1,0.5113,0.5113,32393.4245,0.03239342,1315
1468,SP,2015,2015-4-23,,0m,Chlorophyta,Chlorococcaceae,4.2,1.027894,,1,84.6924,84.6924,5986.5485,0.00598655,2683
1469,SP,2015,2015-4-23,,0m,Chlorophyta,Chlamydomonas ,6.8,2.691956,Chlamydomonas,1,84.6924,84.6924,15678.2023,0.0156782,2080
1470,SP,2015,2015-4-23,,0m,Chlorophyta,Monoraphidium griffithii,65,0.191874,Monoraphidium,1,33.877,33.877,1117.4888,0.00111749,1000031
1471,SP,2015,2015-4-23,,0m,Chlorophyta,Scenedesmus acutus,8,0.069231,Scenedesmus,1,16.9385,16.9385,403.2103,0.00040321,8399
1472,SP,2015,2015-4-23,,0m,Chlorophyta,Scenedesmus serratus,5.5,0.323595,Scenedesmus,2,84.6924,169.3848,1884.651,0.00188465,8308
1473,SP,2015,2015-4-23,,0m,Chrysophyta,Chrysophyceae,10,1.462503,,1,16.9385,16.9385,8517.7547,0.00851775,1653
1474,SP,2015,2015-4-23,,0m,Chrysophyta,Chrysophyceae,2.1111,0.831659,,1,931.6162,931.6162,4843.6587,0.00484366,1652
1475,SP,2015,2015-4-23,,0m,Chrysophyta,Chrysolykos skujai,16,0.095175,Chrysolykos,1,33.877,33.877,554.3116,0.00055431,1492
1476,SP,2015,2015-4-23,,0m,Chrysophyta,Dinobryon ,9,8.881006,Dinobryon,1,304.8926,304.8926,51723.8036,0.0517238,1123
1477,SP,2015,2015-4-23,,0m,Chrysophyta,Dinobryon sociale,40,0.304561,Dinobryon,1,16.9385,16.9385,1773.7938,0.00177379,9733
1478,SP,2015,2015-4-23,,0m,Chrysophyta,Ochromonas ,6,0.92209,Ochromonas,1,50.8154,50.8154,5370.3369,0.00537034,1570
1479,SP,2015,2015-4-23,,0m,Cryptophyta,Cryptomonas erosa,14.8,7.528756,Cryptomonas,1,84.6924,84.6924,43848.1661,0.04384817,3015
1480,SP,2015,2015-4-23,,0m,Cryptophyta,Rhodomonas minuta,12,4.111578,Rhodomonas,1,254.0771,254.0771,23946.211,0.02394621,3041
1481,SP,2015,2015-4-23,,0m,Cryptophyta,Rhodomonas minuta,8,2.04665,Rhodomonas,1,355.708,355.708,11919.8814,0.01191988,3043
1482,SP,2015,2015-4-23,,0m,Cyanophyta,Aphanocapsa delicatissima,12,0.024364,Aphanocapsa,8,33.877,271.0156,141.9038,0.0001419,4054
1483,SP,2015,2015-4-23,,0m,Cyanophyta,Aphanocapsa elachista,40,0.041115,Aphanocapsa,8,16.9385,135.5078,239.4626,0.00023946,4051
1484,SP,2015,2015-4-23,,0m,Cyanophyta,Planktothrix agardhii,424,0.467723,Planktothrix,106,0.5113,54.1935,2724.0647,0.00272406,107710
1485,SP,2015,2015-4-23,,0m,Cyanophyta,Synechococcus elongatus,3,0.022841,Synechococcus,1,84.6924,84.6924,133.0348,0.00013303,4321
1486,SP,2015,2015-4-23,,0m,Cyanophyta,Synechocystis ,1.5,1.259139,Synechocystis,1,4149.9265,4149.9265,7333.3352,0.00733334,4285
1487,SP,2015,2015-4-23,,0m,Haptophyta,Chrysochromulina parva,4,3.254423,Chrysochromulina,1,626.7236,626.7236,18954.0645,0.01895406,1731
1488,SP,2015,2015-4-23,,0m,Pyrrhophyta,Pyrrhophyta,32,27.102786,,1,16.9385,16.9385,157849.1313,0.15784913,6051
1489,SP,2015,2015-4-23,,0m,Pyrrhophyta,Gymnodinium helveticum,52,2.797516,Gymnodinium,1,1.0225,1.0225,16292.9906,0.01629299,124569
1490,SP,2015,2015-4-23,,0m,Pyrrhophyta,Gymnodinium sp. 2,10,0.487298,Gymnodinium,1,16.9385,16.9385,2838.0687,0.00283807,6033
1491,SP,2015,2015-4-23,,0m,Pyrrhophyta,Gymnodinium sp. 3,8,0.219284,Gymnodinium,1,16.9385,16.9385,1277.1306,0.00127713,6034
1492,SP,2015,2015-4-23,,0m,Pyrrhophyta,Peridinium umbonatum,34.6667,15.393887,Peridinium,1,11.2477,11.2477,89655.4216,0.08965542,6044
1493,SP,2015,2015-6-17,,0m,Bacillariophyta,Asterionella formosa,76,0.165195,Asterionella,1,2.5563,2.5563,777.115,0.00077712,1021
1494,SP,2015,2015-6-17,,0m,Bacillariophyta,Cyclotella atomus,4,0.754122,Cyclotella,1,105.8655,105.8655,3547.5838,0.00354758,9856
1495,SP,2015,2015-6-17,,0m,Bacillariophyta,Cyclotella pseudostelligera,5.25,0.783434,Cyclotella,1,63.5193,63.5193,3685.4714,0.00368547,9361
1496,SP,2015,2015-6-17,,0m,Bacillariophyta,Fragilaria filiformis,86,1.548289,Fragilaria,1,21.1731,21.1731,7283.5445,0.00728354,1477
1497,SP,2015,2015-6-17,,0m,Bacillariophyta,Lindavia intermedia,15.3333,9.664561,Lindavia,1,31.7596,31.7596,45464.534,0.04546453,1000936
1498,SP,2015,2015-6-17,,0m,Bacillariophyta,Tabellaria flocculosa,56,1.095498,Tabellaria,1,1.2781,1.2781,5153.4994,0.0051535,1332
1499,SP,2015,2015-6-17,,0m,Bacillariophyta,Ulnaria ulna,236,1.547608,Ulnaria,1,1.2781,1.2781,7280.3404,0.00728034,1315
1500,SP,2015,2015-6-17,,0m,Bacillariophyta,Urosolenia longiseta,120,24.744671,Urosolenia,1,74.1058,74.1058,116405.1652,0.11640517,111368
1501,SP,2015,2015-6-17,,0m,Chlorophyta,Chlorococcaceae,3,0.06363,,1,21.1731,21.1731,299.3283,0.00029933,2683
1502,SP,2015,2015-6-17,,0m,Chlorophyta,Chlamydomonas ,16,4.706483,Chlamydomonas,1,10.5865,10.5865,22140.4848,0.02214048,2080
1503,SP,2015,2015-6-17,,0m,Chlorophyta,Crucigenia rectangularis,16,0.452474,Crucigenia,8,10.5865,84.6924,2128.5513,0.00212855,2192
1504,SP,2015,2015-6-17,,0m,Chlorophyta,Lagerheimia genevensis,6,0.018853,Lagerheimia,1,10.5865,10.5865,88.6899,0.00008869,102059
1505,SP,2015,2015-6-17,,0m,Chlorophyta,Monomastix minuta,5,0.047132,Monomastix,1,10.5865,10.5865,221.7246,0.00022172,1000538
1506,SP,2015,2015-6-17,,0m,Chlorophyta,Monoraphidium capricornutum,4,0.017578,Monoraphidium,1,10.5865,10.5865,82.6894,0.00008269,8041
1507,SP,2015,2015-6-17,,0m,Chlorophyta,Monoraphidium griffithii,45.6,1.840061,Monoraphidium,1,211.7309,211.7309,8656.1116,0.00865611,1000031
1508,SP,2015,2015-6-17,,0m,Chlorophyta,Oocystis parva,7.8,1.850902,Oocystis,1,63.5193,63.5193,8707.1091,0.00870711,2363
1509,SP,2015,2015-6-17,,0m,Chlorophyta,Quadrigula lacustris,30,0.060331,Quadrigula,1,10.5865,10.5865,283.8073,0.00028381,2462
1510,SP,2015,2015-6-17,,0m,Chlorophyta,Scenedesmus serratus,6,0.565027,Scenedesmus,2,190.5579,381.1157,2658.0343,0.00265803,8308
1511,SP,2015,2015-6-17,,0m,Chlorophyta,Sphaerocystis schroeteri,30,1.28201,Sphaerocystis,8.5,21.1731,179.9713,6030.8956,0.0060309,2641
1512,SP,2015,2015-6-17,,0m,Chrysophyta,Chrysophyceae,2,0.221733,,1,254.0771,254.0771,1043.0883,0.00104309,1652
1513,SP,2015,2015-6-17,,0m,Chrysophyta,Bitrichia phaseolus,40,0.235663,Bitrichia,1,10.5865,10.5865,1108.6211,0.00110862,1402
1514,SP,2015,2015-6-17,,0m,Chrysophyta,Dinobryon ,6.4,3.582085,Dinobryon,1,201.1444,201.1444,16851.0329,0.01685103,1123
1515,SP,2015,2015-6-17,,0m,Chrysophyta,Dinobryon bavaricum,220,0.11381,Dinobryon,2.5,2.5563,6.3907,535.39,0.00053539,1122
1516,SP,2015,2015-6-17,,0m,Chrysophyta,Dinobryon sociale,88,0.022762,Dinobryon,2,0.6391,1.2781,107.078,0.00010708,9736
1517,SP,2015,2015-6-17,,0m,Chrysophyta,Kephyrion gracile,8,0.042419,Kephyrion,1,10.5865,10.5865,199.5522,0.00019955,1000637
1518,SP,2015,2015-6-17,,0m,Chrysophyta,Kephyrion planctonicum,8,0.042419,Kephyrion,1,10.5865,10.5865,199.5522,0.00019955,1000615
1519,SP,2015,2015-6-17,,0m,Chrysophyta,Mallomonas ,12,0.904947,Mallomonas,1,10.5865,10.5865,4257.1037,0.0042571,1180
1520,SP,2015,2015-6-17,,0m,Chrysophyta,Mallomonas akrokomas,16,0.339355,Mallomonas,1,10.5865,10.5865,1596.4132,0.00159641,1183
1521,SP,2015,2015-6-17,,0m,Chrysophyta,Stichogloea olivacea,15.0909,14.053686,Stichogloea,2.2727,275.2502,625.5612,66112.0774,0.06611208,1611
1522,SP,2015,2015-6-17,,0m,Cryptophyta,Cryptomonas erosa,16.25,13.403363,Cryptomonas,1,105.8655,105.8655,63052.7981,0.0630528,3015
1523,SP,2015,2015-6-17,,0m,Cryptophyta,Rhodomonas minuta,8,1.131185,Rhodomonas,1,158.7982,158.7982,5321.3756,0.00532138,3043
1524,SP,2015,2015-6-17,,0m,Cryptophyta,Rhodomonas minuta,12,0.424195,Rhodomonas,1,21.1731,21.1731,1995.5176,0.00199552,3041
1525,SP,2015,2015-6-17,,0m,Cyanophyta,Aphanothece nidulans,20,0.01414,Aphanothece,24,21.1731,508.1543,66.5174,0.00006652,4062
1526,SP,2015,2015-6-17,,0m,Cyanophyta,Planktothrix agardhii,280,7.918294,Planktothrix,70,10.5865,741.0583,37249.6538,0.03724965,107710
1527,SP,2015,2015-6-17,,0m,Cyanophyta,Pseudanabaena galeata,50,0.70699,Pseudanabaena,16.6667,21.1731,352.8856,3325.8612,0.00332586,4463
1528,SP,2015,2015-6-17,,0m,Cyanophyta,Synechococcus elongatus,3,0.00707,Synechococcus,1,21.1731,21.1731,33.2587,0.00003326,4321
1529,SP,2015,2015-6-17,,0m,Cyanophyta,Synechocystis ,1.5,0.596507,Synechocystis,1,1587.9821,1587.9821,2806.1232,0.00280612,4285
1530,SP,2015,2015-6-17,,0m,Euglenophyta,Trachelomonas ,16,1.968827,Trachelomonas,1,10.5865,10.5865,9261.86,0.00926186,5040
1531,SP,2015,2015-6-17,,0m,Haptophyta,Chrysochromulina parva,4,3.062687,Chrysochromulina,1,476.3946,476.3946,14407.6504,0.01440765,1731
1532,SP,2015,2015-7-15,,0m,,Rhodospirillum rubrum,4,0.041555,Rhodospirillum,1,141.154,141.154,110.8623,0.00011086,1000986
1533,SP,2015,2015-7-15,,0m,Bacillariophyta,Asterionella formosa,80,1.7171,Asterionella,1.3333,11.9294,15.9055,4580.8883,0.00458089,1021
1534,SP,2015,2015-7-15,,0m,Bacillariophyta,Cyclotella atomus,4,2.12764,Cyclotella,1,225.8463,225.8463,5676.1284,0.00567613,9856
1535,SP,2015,2015-7-15,,0m,Bacillariophyta,Cyclotella hakanssoniae,6,0.448799,Cyclotella,1,14.1154,14.1154,1197.3103,0.00119731,1000073
1536,SP,2015,2015-7-15,,0m,Bacillariophyta,Fragilaria filiformis,80.6667,5.121703,Fragilaria,1,42.3462,42.3462,13663.7051,0.01366371,1477
1537,SP,2015,2015-7-15,,0m,Bacillariophyta,Lindavia michiganiana,14,5.701419,Lindavia,1,14.1154,14.1154,15210.2755,0.01521028,1087
1538,SP,2015,2015-7-15,,0m,Bacillariophyta,Tabellaria flocculosa,56,7.726948,Tabellaria,1,5.1126,5.1126,20613.9974,0.020614,1332
1539,SP,2015,2015-7-15,,0m,Bacillariophyta,Urosolenia longiseta,120,24.933311,Urosolenia,1,42.3462,42.3462,66517.2373,0.06651724,111368
1540,SP,2015,2015-7-15,,0m,Chlorophyta,Chlorococcaceae,4.1667,2.330342,,1,98.8078,98.8078,6216.8963,0.0062169,2683
1541,SP,2015,2015-7-15,,0m,Chlorophyta,Chlamydomonas ,5,0.886519,Chlamydomonas,1,56.4616,56.4616,2365.0572,0.00236506,2080
1542,SP,2015,2015-7-15,,0m,Chlorophyta,Cosmarium tenue,8,1.418428,Cosmarium,2,28.2308,56.4616,3784.0922,0.00378409,2185
1543,SP,2015,2015-7-15,,0m,Chlorophyta,Monoraphidium griffithii,35,0.842194,Monoraphidium,1,112.9232,112.9232,2246.8098,0.00224681,1000031
1544,SP,2015,2015-7-15,,0m,Chlorophyta,Scenedesmus serratus,5,1.620669,Scenedesmus,2,254.0771,508.1543,4323.6306,0.00432363,8308
1545,SP,2015,2015-7-15,,0m,Chlorophyta,Sphaerocystis schroeteri,20,1.418428,Sphaerocystis,8,14.1154,112.9232,3784.0922,0.00378409,2641
1546,SP,2015,2015-7-15,,0m,Chrysophyta,Chrysophyceae,6,1.508408,,1,28.2308,28.2308,4024.1442,0.00402414,1653
1547,SP,2015,2015-7-15,,0m,Chrysophyta,Chrysophyceae,2,0.847146,,1,550.5005,550.5005,2260.0246,0.00226002,1652
1548,SP,2015,2015-7-15,,0m,Chrysophyta,Dinobryon ,9,2.687478,Dinobryon,1,42.3462,42.3462,7169.6714,0.00716967,1123
1549,SP,2015,2015-7-15,,0m,Chrysophyta,Dinobryon bavaricum,240,2.127643,Dinobryon,3,28.2308,84.6924,5676.1368,0.00567614,1122
1550,SP,2015,2015-7-15,,0m,Chrysophyta,Dinobryon bavaricum,90,1.108147,Dinobryon,1,14.1154,14.1154,2956.3216,0.00295632,1121
1551,SP,2015,2015-7-15,,0m,Chrysophyta,Mallomonas ,16,0.385317,Mallomonas,1,0.8521,0.8521,1027.949,0.00102795,1180
1552,SP,2015,2015-7-15,,0m,Cryptophyta,Cryptomonas erosa,20,3.98933,Cryptomonas,1,14.1154,14.1154,10642.7576,0.01064276,3015
1553,SP,2015,2015-7-15,,0m,Cryptophyta,Rhodomonas minuta,8,1.773034,Rhodomonas,1,141.154,141.154,4730.1117,0.00473011,3043
1554,SP,2015,2015-7-15,,0m,Cryptophyta,Rhodomonas minuta,12,1.496001,Rhodomonas,1,42.3462,42.3462,3991.0352,0.00399104,3041
1555,SP,2015,2015-7-15,,0m,Cyanophyta,Aphanocapsa delicatissima,14.6667,0.542993,Aphanocapsa,14,197.6155,2766.6177,1448.601,0.0014486,4054
1556,SP,2015,2015-7-15,,0m,Cyanophyta,Aphanocapsa elachista,18,0.336599,Aphanocapsa,12,42.3462,508.1543,897.9848,0.00089798,4051
1557,SP,2015,2015-7-15,,0m,Cyanophyta,Aphanothece nidulans,60,1.188025,Aphanothece,55.3333,437.5773,24212.5954,3169.4161,0.00316942,4062
1558,SP,2015,2015-7-15,,0m,Cyanophyta,Planktothrix agardhii,104,0.228581,Planktothrix,35.1351,0.8521,29.9386,609.8135,0.00060981,107710
1559,SP,2015,2015-7-15,,0m,Cyanophyta,Pseudanabaena limnetica,40,0.374,Pseudanabaena,10,14.1154,141.154,997.7581,0.00099776,4172
1560,SP,2015,2015-7-15,,0m,Cyanophyta,Rhabdoderma lineare,40,0.049865,Rhabdoderma,24,42.3462,1016.3085,133.0348,0.00013303,4573
1561,SP,2015,2015-7-15,,0m,Cyanophyta,Synechococcus ,4.5,0.361533,Synechococcus,1,127.0386,127.0386,964.5022,0.0009645,4320
1562,SP,2015,2015-7-15,,0m,Cyanophyta,Synechocystis ,1.5,0.981724,Synechocystis,1,1482.1166,1482.1166,2619.0483,0.00261905,4285
1563,SP,2015,2015-7-15,,0m,Euglenophyta,Euglena ,16,6.276547,Euglena,1,14.1154,14.1154,16744.6063,0.01674461,5020
1564,SP,2015,2015-7-15,,0m,Euglenophyta,Trachelomonas volvocina,20,4.787196,Trachelomonas,1,14.1154,14.1154,12771.31,0.01277131,5047
1565,SP,2015,2015-7-15,,0m,Haptophyta,Chrysochromulina parva,4,8.880923,Chrysochromulina,1,783.4045,783.4045,23692.5806,0.02369258,1731
1566,SP,2015,2015-7-15,,0m,Pyrrhophyta,Gymnodinium sp. 2,16,3.191465,Gymnodinium,1,14.1154,14.1154,8514.2067,0.00851421,6033
1567,SP,2015,2015-7-15,,0m,Pyrrhophyta,Gymnodinium sp. 3,8,0.542993,Gymnodinium,1,14.1154,14.1154,1448.5982,0.0014486,6034
1568,SP,2015,2015-8-11,,0m,,Rhodospirillum rubrum,4,0.025268,Rhodospirillum,1,197.6155,197.6155,155.2073,0.00015521,1000986
1569,SP,2015,2015-8-11,,0m,Bacillariophyta,Cyclotella atomus,4,0.057755,Cyclotella,1,14.1154,14.1154,354.758,0.00035476,9856
1570,SP,2015,2015-8-11,,0m,Bacillariophyta,Cyclotella hakanssoniae,6,0.194922,Cyclotella,1,14.1154,14.1154,1197.3103,0.00119731,1000073
1571,SP,2015,2015-8-11,,0m,Bacillariophyta,Cyclotella pseudostelligera,4,0.057755,Cyclotella,1,14.1154,14.1154,354.758,0.00035476,9361
1572,SP,2015,2015-8-11,,0m,Bacillariophyta,Fragilaria filiformis,54.6667,3.014957,Fragilaria,1,84.6924,84.6924,18519.4029,0.0185194,1477
1573,SP,2015,2015-8-11,,0m,Bacillariophyta,Lindavia intermedia,20,7.219335,Lindavia,1,14.1154,14.1154,44344.8263,0.04434483,1000936
1574,SP,2015,2015-8-11,,0m,Bacillariophyta,Urosolenia longiseta,120,18.048334,Urosolenia,1,70.577,70.577,110862.0621,0.11086206,111368
1575,SP,2015,2015-8-11,,0m,Chlorophyta,Chlorococcaceae,2.6667,0.128343,,1,56.4616,56.4616,788.3505,0.00078835,2683
1576,SP,2015,2015-8-11,,0m,Chlorophyta,Chlamydomonas ,8,1.171264,Chlamydomonas,1,28.2308,28.2308,7194.5046,0.0071945,2080
1577,SP,2015,2015-8-11,,0m,Chlorophyta,Cosmarium tenue,8,0.308026,Cosmarium,2,14.1154,28.2308,1892.0461,0.00189205,2185
1578,SP,2015,2015-8-11,,0m,Chlorophyta,Monoraphidium griffithii,37.5,0.300805,Monoraphidium,1,70.577,70.577,1847.6983,0.0018477,1000031
1579,SP,2015,2015-8-11,,0m,Chlorophyta,Scenedesmus serratus,5.4,0.770302,Scenedesmus,1.8,465.8081,838.4545,4731.5853,0.00473159,8308
1580,SP,2015,2015-8-11,,0m,Chrysophyta,Chrysophyceae,16,11.444667,,1,28.2308,28.2308,70298.9651,0.07029897,1653
1581,SP,2015,2015-8-11,,0m,Chrysophyta,Chrysophyceae,2,0.283024,,1,423.4619,423.4619,1738.4805,0.00173848,1652
1582,SP,2015,2015-8-11,,0m,Chrysophyta,Chrysococcus minutus,6,0.069498,Chrysococcus,1,14.1154,14.1154,426.8933,0.00042689,1472
1583,SP,2015,2015-8-11,,0m,Chrysophyta,Dinobryon ,6,1.700009,Dinobryon,1,98.8078,98.8078,10442.3218,0.01044232,1123
1584,SP,2015,2015-8-11,,0m,Chrysophyta,Dinobryon bavaricum,240,0.462038,Dinobryon,2,14.1154,28.2308,2838.0684,0.00283807,1122
1585,SP,2015,2015-8-11,,0m,Chrysophyta,Kephyrion gracile,8,0.043316,Kephyrion,1,14.1154,14.1154,266.0696,0.00026607,1000637
1586,SP,2015,2015-8-11,,0m,Chrysophyta,Mallomonas ,22,11.435424,Mallomonas,1,42.3462,42.3462,70242.2028,0.0702422,1180
1587,SP,2015,2015-8-11,,0m,Chrysophyta,Mallomonas caudata,36,17.326401,Mallomonas,1,14.1154,14.1154,106427.5819,0.10642758,1185
