"sampledate.x","wtemp","o2","o2sat","cond","frlight","chlor.x","phaeo","ph","phair","alk","dic","tic","doc","toc","no3no2","no2","nh4","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","cl","so4","ca","mg","na","k","fe","mn","chlDate","chlor.y","datePlus1","dateMinus1","year4","daynum","avsnow","totice","whiteice","blueice","CBV.date","Genus.x","CellBioVol.x","bv.datePlus1","bv.dateMinus1","Genus.y","CellBioVol.y","PerBioVol"
2006-10-30,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006-10-30,2.8,2006-10-31,2006-10-29,NA,NA,NA,NA,NA,NA,2006-10-30,"TotalBiovolume",49288.15794,2006-10-31,2006-10-29,"Lindavia comensis",5019.773446,0.101845426
2006-10-30,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006-10-30,2.8,2006-10-31,2006-10-29,NA,NA,NA,NA,NA,NA,2006-10-30,"TotalBiovolume",49288.15794,2006-10-31,2006-10-29,"Cf. Elakatothrix",12.988045,0.000263512
2006-10-30,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006-10-30,2.8,2006-10-31,2006-10-29,NA,NA,NA,NA,NA,NA,2006-10-30,"TotalBiovolume",49288.15794,2006-10-31,2006-10-29,"Flagellated green",2356.27839,0.047806177
2006-10-30,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006-10-30,2.8,2006-10-31,2006-10-29,NA,NA,NA,NA,NA,NA,2006-10-30,"TotalBiovolume",49288.15794,2006-10-31,2006-10-29,"Segmented green",2336.1352,0.047397495
2006-10-30,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006-10-30,2.8,2006-10-31,2006-10-29,NA,NA,NA,NA,NA,NA,2006-10-30,"TotalBiovolume",49288.15794,2006-10-31,2006-10-29,"Peanut",339.9404,0.006896999
2006-10-30,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006-10-30,2.8,2006-10-31,2006-10-29,NA,NA,NA,NA,NA,NA,2006-10-30,"TotalBiovolume",49288.15794,2006-10-31,2006-10-29,"TotalBiovolume",49288.15794,NA
2007-01-15,3.39,12,95.22,NA,0.25,4.46,1.04,7.56,7.92,NA,8.99,9.08,2.86,2.69,102.74,NA,23.57,326.57,331.26,4.19,9.52,3845.71,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-15,14.6,2007-01-16,2007-01-14,2007,15,6.8,29,8,21,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"?11",4636.068117,0.106481073
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Large Cryptomonad-esque cell husks",195.2354,0.004484161
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"unID Cyclotella",339.2920065,0.007792849
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Stephanodiscus hantzschii",154.4537325,0.003547489
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Limnothrix",50.784939,0.001166427
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Microcystis",148.3535133,0.003407379
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Cryptomonad",1561.8832,0.035873286
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Naked Dinoflagellate",14007.08007,0.321714195
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Small Cocconeis",4884.548259,0.112188158
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Dinobryon",5170.435,0.118754396
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Fragilaria",4667.325,0.10719898
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Lindavia comensis",533.0732863,0.012243611
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Flagellated green",2967.16538,0.068149765
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Asterionella",1636.760249,0.03759306
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"Segmented green",2586.4354,0.059405171
2007-02-20,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,2007-02-20,3.6,2007-02-21,2007-02-19,2007,51,8.7,42,5,37,2007-02-20,"TotalBiovolume",43538.89356,2007-02-21,2007-02-19,"TotalBiovolume",43538.89356,NA
2007-03-28,4.38,10.54,86.22,NA,0.18,3.13,0.08,6.67,6.82,NA,5.79,5.54,1.86,1.76,69.09,NA,51.99,196.36,206.73,1.49,4.6,2499.59,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-28,0.5,2007-03-29,2007-03-27,2007,87,0,27,0,27,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-28,4.38,10.54,86.22,NA,0.18,3.13,0.08,6.67,6.82,NA,5.79,5.54,1.86,1.76,69.09,NA,51.99,196.36,206.73,1.49,4.6,2499.59,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-28,0.5,2007-03-29,2007-03-27,2007,87,0,27,0,27,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"?11",3090.712078,0.053518963
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Large Cryptomonad-esque cell husks",976.177,0.016903542
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Cf. Raphidocelis subcapitata",0,0
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Cf. Sellaphora (small)",110,0.001904767
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Planktolyngabia",5969.026043,0.103360026
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Cryptomonad",7223.7098,0.125086208
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Naked Dinoflagellate",21010.62011,0.363821205
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Armored Dinoflagellate",1749.72634,0.03029837
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Cf. Cryptomonad",1366.6478,0.023664958
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Small Chroococcus",285,0.004935078
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Dinobryon",3102.261,0.053718944
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Fragilaria",6534.255,0.113147566
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Lindavia comensis",133.2683216,0.002307683
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Flagellated Green",4276.20893,0.0740471
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Asterionella",545.5867498,0.009447414
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"Segmented Green",1376.6511,0.023838176
2007-04-24,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,2007-04-24,4,2007-04-25,2007-04-23,NA,NA,NA,NA,NA,NA,2007-04-24,"TotalBiovolume",57749.85027,2007-04-25,2007-04-23,"TotalBiovolume",57749.85027,NA
2007-05-09,9.26,11.05,102.34,NA,0.14,7.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2007-05-09,1.8,2007-05-10,2007-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-21,10.72,10.32,99.03,NA,0.17,5.05,0.64,7.6,7.85,NA,7.68,7.95,2.86,2.83,1.67,NA,5.77,214.71,271.2,3.27,9.96,3366.27,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,2007-05-21,3.1,2007-05-22,2007-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-06,12.69,9.69,97.28,NA,0.18,4.07,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-06,2.6,2007-06-07,2007-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Cf. Sellaphora (small)",220,0.003444792
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Large Cryptomonad-esque cell husks",390.4708,0.006114048
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"?11",3090.712078,0.048394815
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Cf. Decussata",0,0
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Limnothrix",146.712046,0.002297238
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Cf. Komvophoron / Trichormus",665.098038,0.010414201
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Cryptomonad",4099.9434,0.064197505
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Naked Dinoflagellate",7003.540037,0.109662439
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Armored Dinoflagellate",874.8631698,0.013698734
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Cf. Cryptomonad",390.4708,0.006114048
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Long thin rod",12703.62083,0.198915125
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Dinobryon",18613.566,0.291453899
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Lindavia comensis",12038.57171,0.188501691
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Flagellated Green",2792.62624,0.043727344
2007-06-19,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2007-06-19,1.3,2007-06-20,2007-06-18,NA,NA,NA,NA,NA,NA,2007-06-19,"TotalBiovolume",63864.52915,2007-06-20,2007-06-18,"Segmented Green",834.334,0.013064122
