"sampledate","taxa_name","genus","division","biovolume_conc"
2015-03-06,"Aphanothece ","Aphanothece","Total",0
2015-03-06,"Aphanothece ","Aphanothece","Bacillariophyta",0
2015-03-06,"Aphanothece ","Aphanothece","Chrysophyta",0
2015-03-06,"Aphanothece ","Aphanothece","Pyrrhophyta",0
2015-03-06,"Aphanothece ","Aphanothece","Haptophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Chlorophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Cryptophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Cyanophyta",827.772
2015-03-06,"Synechococcus ","Synechococcus","Euglenophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Miscellaneous",0
2015-03-06,"Synechococcus ","Synechococcus","NA",0
2015-03-06,"Synechococcus ","Synechococcus","Total",0
2015-03-06,"Synechococcus ","Synechococcus","Bacillariophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Chrysophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Pyrrhophyta",0
2015-03-06,"Synechococcus ","Synechococcus","Haptophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Chlorophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Cryptophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Cyanophyta",88.6899
2015-03-06,"Synechococcus elongatus","Synechococcus","Euglenophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Miscellaneous",0
2015-03-06,"Synechococcus elongatus","Synechococcus","NA",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Total",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Bacillariophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Chrysophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Pyrrhophyta",0
2015-03-06,"Synechococcus elongatus","Synechococcus","Haptophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Chlorophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Cryptophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Cyanophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Euglenophyta",49666.2051
2015-03-06,"Lepocinclis ","Lepocinclis","Miscellaneous",0
2015-03-06,"Lepocinclis ","Lepocinclis","NA",0
2015-03-06,"Lepocinclis ","Lepocinclis","Total",0
2015-03-06,"Lepocinclis ","Lepocinclis","Bacillariophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Chrysophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Pyrrhophyta",0
2015-03-06,"Lepocinclis ","Lepocinclis","Haptophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Chlorophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Cryptophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Cyanophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Euglenophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Miscellaneous",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","NA",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Total",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Bacillariophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Chrysophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Pyrrhophyta",0
2015-03-06,"Chrysochromulina parva","Chrysochromulina","Haptophyta",284.5956
2015-03-06,"Miscellaneous","Miscellaneous","Chlorophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Cryptophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Cyanophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Euglenophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Miscellaneous",8829.5474
2015-03-06,"Miscellaneous","Miscellaneous","NA",0
2015-03-06,"Miscellaneous","Miscellaneous","Total",0
2015-03-06,"Miscellaneous","Miscellaneous","Bacillariophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Chrysophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Pyrrhophyta",0
2015-03-06,"Miscellaneous","Miscellaneous","Haptophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","NA",1733.1477
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2015-03-06,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2015-03-06,"Total","Total","Chlorophyta",0
2015-03-06,"Total","Total","Cryptophyta",0
2015-03-06,"Total","Total","Cyanophyta",0
2015-03-06,"Total","Total","Euglenophyta",0
2015-03-06,"Total","Total","Miscellaneous",0
2015-03-06,"Total","Total","NA",0
2015-03-06,"Total","Total","Total",271402.9433
2015-03-06,"Total","Total","Bacillariophyta",0
2015-03-06,"Total","Total","Chrysophyta",0
2015-03-06,"Total","Total","Pyrrhophyta",0
2015-03-06,"Total","Total","Haptophyta",0
2015-04-21,"Actinella punctata","Actinella","Chlorophyta",0
2015-04-21,"Actinella punctata","Actinella","Cryptophyta",0
2015-04-21,"Actinella punctata","Actinella","Cyanophyta",0
2015-04-21,"Actinella punctata","Actinella","Euglenophyta",0
2015-04-21,"Actinella punctata","Actinella","Miscellaneous",0
2015-04-21,"Actinella punctata","Actinella","NA",0
2015-04-21,"Actinella punctata","Actinella","Total",0
2015-04-21,"Actinella punctata","Actinella","Bacillariophyta",9933.2406
2015-04-21,"Actinella punctata","Actinella","Chrysophyta",0
2015-04-21,"Actinella punctata","Actinella","Pyrrhophyta",0
2015-04-21,"Actinella punctata","Actinella","Haptophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Chlorophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Cryptophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Cyanophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Euglenophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Miscellaneous",0
2015-04-21,"Asterionella formosa","Asterionella","NA",0
2015-04-21,"Asterionella formosa","Asterionella","Total",0
2015-04-21,"Asterionella formosa","Asterionella","Bacillariophyta",3764.1057
2015-04-21,"Asterionella formosa","Asterionella","Chrysophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Pyrrhophyta",0
2015-04-21,"Asterionella formosa","Asterionella","Haptophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Chlorophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Cryptophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Cyanophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Euglenophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Miscellaneous",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","NA",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Total",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Bacillariophyta",461.9254
2015-04-21,"Cyclotella sp. 1","Cyclotella","Chrysophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Pyrrhophyta",0
2015-04-21,"Cyclotella sp. 1","Cyclotella","Haptophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Chlorophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Cryptophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Cyanophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Euglenophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Miscellaneous",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","NA",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Total",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Bacillariophyta",51085.239
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Chrysophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Pyrrhophyta",0
2015-04-21,"Stephanodiscus medius","Stephanodiscus","Haptophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Chlorophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Cryptophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Cyanophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Euglenophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Miscellaneous",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","NA",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Total",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Bacillariophyta",11779.4271
2015-04-21,"Tabellaria flocculosa","Tabellaria","Chrysophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Pyrrhophyta",0
2015-04-21,"Tabellaria flocculosa","Tabellaria","Haptophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Chlorophyta",1885759.581
2015-04-21,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","NA",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Total",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2015-04-21,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Chlorophyta",110.8623
2015-04-21,"Monomastix astigmata","Monomastix","Cryptophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Cyanophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Euglenophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Miscellaneous",0
2015-04-21,"Monomastix astigmata","Monomastix","NA",0
2015-04-21,"Monomastix astigmata","Monomastix","Total",0
2015-04-21,"Monomastix astigmata","Monomastix","Bacillariophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Chrysophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Pyrrhophyta",0
2015-04-21,"Monomastix astigmata","Monomastix","Haptophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Chlorophyta",769.8772
2015-04-21,"Monomastix minuta","Monomastix","Cryptophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Cyanophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Euglenophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Miscellaneous",0
2015-04-21,"Monomastix minuta","Monomastix","NA",0
2015-04-21,"Monomastix minuta","Monomastix","Total",0
2015-04-21,"Monomastix minuta","Monomastix","Bacillariophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Chrysophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Pyrrhophyta",0
2015-04-21,"Monomastix minuta","Monomastix","Haptophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Chlorophyta",496.6615
2015-04-21,"Schroederia judayi","Schroederia","Cryptophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Cyanophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Euglenophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Miscellaneous",0
2015-04-21,"Schroederia judayi","Schroederia","NA",0
2015-04-21,"Schroederia judayi","Schroederia","Total",0
2015-04-21,"Schroederia judayi","Schroederia","Bacillariophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Chrysophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Pyrrhophyta",0
2015-04-21,"Schroederia judayi","Schroederia","Haptophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Chlorophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Cryptophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Cyanophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Euglenophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Miscellaneous",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","NA",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Total",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Bacillariophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Chrysophyta",284.5956
2015-04-21,"Chrysococcus minutus","Chrysococcus","Pyrrhophyta",0
2015-04-21,"Chrysococcus minutus","Chrysococcus","Haptophyta",0
2015-04-21,"Chrysophyceae","NA","Chlorophyta",0
2015-04-21,"Chrysophyceae","NA","Cryptophyta",0
2015-04-21,"Chrysophyceae","NA","Cyanophyta",0
2015-04-21,"Chrysophyceae","NA","Euglenophyta",0
2015-04-21,"Chrysophyceae","NA","Miscellaneous",0
2015-04-21,"Chrysophyceae","NA","NA",0
2015-04-21,"Chrysophyceae","NA","Total",0
2015-04-21,"Chrysophyceae","NA","Bacillariophyta",0
2015-04-21,"Chrysophyceae","NA","Chrysophyta",53696.3361
2015-04-21,"Chrysophyceae","NA","Pyrrhophyta",0
2015-04-21,"Chrysophyceae","NA","Haptophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Chlorophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Cryptophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Cyanophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Euglenophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Miscellaneous",0
2015-04-21,"Gonyostomum semen","Gonyostomum","NA",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Total",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Bacillariophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Chrysophyta",275923.3589
2015-04-21,"Gonyostomum semen","Gonyostomum","Pyrrhophyta",0
2015-04-21,"Gonyostomum semen","Gonyostomum","Haptophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Chlorophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Cryptophyta",1202.2375
2015-04-21,"Rhodomonas minuta","Rhodomonas","Cyanophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Euglenophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Miscellaneous",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","NA",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Total",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Bacillariophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Chrysophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Pyrrhophyta",0
2015-04-21,"Rhodomonas minuta","Rhodomonas","Haptophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Chlorophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Cryptophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Cyanophyta",640.5379
2015-04-21,"Aphanothece ","Aphanothece","Euglenophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Miscellaneous",0
2015-04-21,"Aphanothece ","Aphanothece","NA",0
2015-04-21,"Aphanothece ","Aphanothece","Total",0
2015-04-21,"Aphanothece ","Aphanothece","Bacillariophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Chrysophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Pyrrhophyta",0
2015-04-21,"Aphanothece ","Aphanothece","Haptophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Chlorophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Cryptophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Cyanophyta",270.9968
2015-04-21,"Synechococcus ","Synechococcus","Euglenophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Miscellaneous",0
2015-04-21,"Synechococcus ","Synechococcus","NA",0
2015-04-21,"Synechococcus ","Synechococcus","Total",0
2015-04-21,"Synechococcus ","Synechococcus","Bacillariophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Chrysophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Pyrrhophyta",0
2015-04-21,"Synechococcus ","Synechococcus","Haptophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Chlorophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Cryptophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Cyanophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Euglenophyta",38633.2122
2015-04-21,"Lepocinclis ","Lepocinclis","Miscellaneous",0
2015-04-21,"Lepocinclis ","Lepocinclis","NA",0
2015-04-21,"Lepocinclis ","Lepocinclis","Total",0
2015-04-21,"Lepocinclis ","Lepocinclis","Bacillariophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Chrysophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Pyrrhophyta",0
2015-04-21,"Lepocinclis ","Lepocinclis","Haptophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","NA",4009.5207
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2015-04-21,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Chlorophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Cryptophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Cyanophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Euglenophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Miscellaneous",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","NA",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Total",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Bacillariophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Chrysophyta",0
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Pyrrhophyta",5676.1378
2015-04-21,"Gymnodinium sp. 2","Gymnodinium","Haptophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Chlorophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Cryptophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Cyanophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Euglenophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Miscellaneous",0
2015-04-21,"Peridinium cinctum","Peridinium","NA",0
2015-04-21,"Peridinium cinctum","Peridinium","Total",0
2015-04-21,"Peridinium cinctum","Peridinium","Bacillariophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Chrysophyta",0
2015-04-21,"Peridinium cinctum","Peridinium","Pyrrhophyta",156882.1384
2015-04-21,"Peridinium cinctum","Peridinium","Haptophyta",0
2015-04-21,"Total","Total","Chlorophyta",0
2015-04-21,"Total","Total","Cryptophyta",0
2015-04-21,"Total","Total","Cyanophyta",0
2015-04-21,"Total","Total","Euglenophyta",0
2015-04-21,"Total","Total","Miscellaneous",0
2015-04-21,"Total","Total","NA",0
2015-04-21,"Total","Total","Total",2501379.992
2015-04-21,"Total","Total","Bacillariophyta",0
2015-04-21,"Total","Total","Chrysophyta",0
2015-04-21,"Total","Total","Pyrrhophyta",0
2015-04-21,"Total","Total","Haptophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Chlorophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Cryptophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Cyanophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Euglenophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Miscellaneous",0
2015-06-17,"Asterionella formosa","Asterionella","NA",0
2015-06-17,"Asterionella formosa","Asterionella","Total",0
2015-06-17,"Asterionella formosa","Asterionella","Bacillariophyta",367.5181
2015-06-17,"Asterionella formosa","Asterionella","Chrysophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Pyrrhophyta",0
2015-06-17,"Asterionella formosa","Asterionella","Haptophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Chlorophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Cryptophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Cyanophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Euglenophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Miscellaneous",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","NA",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Total",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Bacillariophyta",5232.689
2015-06-17,"Cyclotella sp. 1","Cyclotella","Chrysophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Pyrrhophyta",0
2015-06-17,"Cyclotella sp. 1","Cyclotella","Haptophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Chlorophyta",1088847.465
2015-06-17,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","NA",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Total",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2015-06-17,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2015-06-17,"Chlorococcaceae","NA","Chlorophyta",59.1266
2015-06-17,"Chlorococcaceae","NA","Cryptophyta",0
2015-06-17,"Chlorococcaceae","NA","Cyanophyta",0
2015-06-17,"Chlorococcaceae","NA","Euglenophyta",0
2015-06-17,"Chlorococcaceae","NA","Miscellaneous",0
2015-06-17,"Chlorococcaceae","NA","NA",0
2015-06-17,"Chlorococcaceae","NA","Total",0
2015-06-17,"Chlorococcaceae","NA","Bacillariophyta",0
2015-06-17,"Chlorococcaceae","NA","Chrysophyta",0
2015-06-17,"Chlorococcaceae","NA","Pyrrhophyta",0
2015-06-17,"Chlorococcaceae","NA","Haptophyta",0
2015-06-17,"Monomastix astigmata","Monomastix","Chlorophyta",354.7594
