lakeid,sampledate,species_code,species_name,density,individuals_measured,avg_length
SP,8/23/12,61803,KERATELLA CRASSA,2.24,,
SP,8/23/12,61804,KERATELLA EARLINAE,2.24,,
SP,8/23/12,61806,KERATELLA QUADRATA,0.56,,
SP,8/23/12,61918,LECANE TENUISETA,1.12,,
SP,8/23/12,62900,PLOESOMA,1.12,,
SP,8/23/12,63001,POLYARTHRA DOLICHOPTERA,0.56,,
SP,8/23/12,63004,POLYARTHRA REMATA,46.48,,
SP,8/23/12,63005,POLYARTHRA VULGARIS,20.72,,
SP,8/23/12,63400,SYNCHAETA,24.64,,
SP,8/23/12,63612,TRICHOCERCA MULTICRINIS,4.48,,
SP,9/17/12,10000,COPEPOD NAUPLII,8.68,,
SP,9/17/12,20000,CYCLOPOID,1.68,6,0.31
SP,9/17/12,20302,DIACYCLOPS THOMASI,5.32,17,0.59
SP,9/17/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.32
SP,9/17/12,30000,CALANOID,3.36,12,0.7
SP,9/17/12,30402,LEPTODIAPTOMUS MINUTUS,0.56,2,0.76
SP,9/17/12,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.04
SP,9/17/12,50700,BOSMINIDAE,1.4,4,0.26
SP,9/17/12,51100,DAPHNIA,0.56,2,0.38
SP,9/17/12,51103,DAPHNIA MENDOTAE,1.12,4,0.71
SP,9/17/12,51104,DAPHNIA LONGIREMIS,0.56,2,0.57
SP,9/17/12,60202,ASCOMORPHA OVALIS,0.84,,
SP,9/17/12,60600,COLLOTHECA,0.56,,
SP,9/17/12,60900,CONOCHILUS,8.68,,
SP,9/17/12,61402,FILINIA TERMINALIS,2.24,,
SP,9/17/12,61702,KELLICOTTIA LONGISPINA,1.4,,
SP,9/17/12,61801,KERATELLA COCHLEARIS,6.72,,
SP,9/17/12,61803,KERATELLA CRASSA,6.72,,
SP,9/17/12,61804,KERATELLA EARLINAE,2.24,,
SP,9/17/12,63004,POLYARTHRA REMATA,10.92,,
SP,9/17/12,63005,POLYARTHRA VULGARIS,10.08,,
SP,9/17/12,63400,SYNCHAETA,5.04,,
SP,10/19/12,10000,COPEPOD NAUPLII,10.64,,
SP,10/19/12,20000,CYCLOPOID,2.24,6,0.31
SP,10/19/12,20302,DIACYCLOPS THOMASI,2.52,8,0.58
SP,10/19/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.52,8,0.45
SP,10/19/12,30000,CALANOID,1.4,4,0.59
SP,10/19/12,30402,LEPTODIAPTOMUS MINUTUS,1.68,4,0.79
SP,10/19/12,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.04
SP,10/19/12,50700,BOSMINIDAE,5.04,15,0.3
SP,10/19/12,51100,DAPHNIA,0.28,1,0.45
SP,10/19/12,51104,DAPHNIA LONGIREMIS,0.28,1,0.56
SP,10/19/12,60800,CONOCHILOIDES,0.28,,
SP,10/19/12,60900,CONOCHILUS,5.88,,
SP,10/19/12,61402,FILINIA TERMINALIS,1.12,,
SP,10/19/12,61501,GASTROPUS HYPTOPUS,0.56,,
SP,10/19/12,61502,GASTROPUS STYLIFER,0.56,,
SP,10/19/12,61702,KELLICOTTIA LONGISPINA,3.64,,
SP,10/19/12,61801,KERATELLA COCHLEARIS,3.64,,
SP,10/19/12,61803,KERATELLA CRASSA,12.88,,
SP,10/19/12,61804,KERATELLA EARLINAE,7.84,,
SP,10/19/12,61806,KERATELLA QUADRATA,0.28,,
SP,10/19/12,61918,LECANE TENUISETA,0.28,,
SP,10/19/12,63004,POLYARTHRA REMATA,25.2,,
SP,10/19/12,63005,POLYARTHRA VULGARIS,1.4,,
SP,10/19/12,63400,SYNCHAETA,5.04,,
SP,11/12/12,10000,COPEPOD NAUPLII,8.68,,
SP,11/12/12,20000,CYCLOPOID,1.96,7,0.38
SP,11/12/12,20302,DIACYCLOPS THOMASI,5.6,19,0.63
SP,11/12/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.45
SP,11/12/12,50700,BOSMINIDAE,3.36,12,0.32
SP,11/12/12,51000,CHYDORUS,0.28,1,0.22
SP,11/12/12,51100,DAPHNIA,0.56,2,0.45
SP,11/12/12,51103,DAPHNIA MENDOTAE,0.28,1,0.7
SP,11/12/12,51104,DAPHNIA LONGIREMIS,1.4,5,0.62
SP,11/12/12,51105,DAPHNIA PARVULA,0.28,1,0.71
SP,11/12/12,60200,ASCOMORPHA,0.56,,
SP,11/12/12,60300,ASPLANCHNA,0.84,,
SP,11/12/12,60800,CONOCHILOIDES,0.28,,
SP,11/12/12,60900,CONOCHILUS,11.48,,
SP,11/12/12,61402,FILINIA TERMINALIS,6.16,,
SP,11/12/12,61501,GASTROPUS HYPTOPUS,0.28,,
SP,11/12/12,61502,GASTROPUS STYLIFER,0.56,,
SP,11/12/12,61701,KELLICOTTIA BOSTONIENSIS,0.28,,
SP,11/12/12,61702,KELLICOTTIA LONGISPINA,7,,
SP,11/12/12,61801,KERATELLA COCHLEARIS,8.96,,
SP,11/12/12,61803,KERATELLA CRASSA,11.2,,
SP,11/12/12,61804,KERATELLA EARLINAE,10.64,,
SP,11/12/12,61806,KERATELLA QUADRATA,0.28,,
SP,11/12/12,61918,LECANE TENUISETA,0.28,,
SP,11/12/12,63003,POLYARTHRA MAJOR,0.28,,
SP,11/12/12,63004,POLYARTHRA REMATA,16.8,,
SP,11/12/12,63005,POLYARTHRA VULGARIS,7.84,,
SP,11/12/12,63400,SYNCHAETA,6.44,,
SP,2/25/13,10000,COPEPOD NAUPLII,11.76,,
SP,2/25/13,20000,CYCLOPOID,0.28,1,0.37
SP,2/25/13,20302,DIACYCLOPS THOMASI,5.32,16,0.68
SP,2/25/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.5
SP,2/25/13,50700,BOSMINIDAE,2.24,8,0.44
SP,2/25/13,51100,DAPHNIA,2.52,9,0.51
SP,2/25/13,51104,DAPHNIA LONGIREMIS,0.84,3,0.7
SP,2/25/13,51105,DAPHNIA PARVULA,0.28,1,0.89
SP,2/25/13,60300,ASPLANCHNA,13.44,,
SP,2/25/13,61402,FILINIA TERMINALIS,6.16,,
SP,2/25/13,61702,KELLICOTTIA LONGISPINA,50.4,,
SP,2/25/13,61801,KERATELLA COCHLEARIS,32.48,,
SP,2/25/13,61804,KERATELLA EARLINAE,7.84,,
SP,2/25/13,61805,KERATELLA HIEMALIS,1.68,,
SP,2/25/13,61806,KERATELLA QUADRATA,1.12,,
SP,2/25/13,63001,POLYARTHRA DOLICHOPTERA,34.72,,
SP,2/25/13,63004,POLYARTHRA REMATA,1.68,,
SP,2/25/13,63005,POLYARTHRA VULGARIS,18.48,,
SP,5/16/13,10000,COPEPOD NAUPLII,12.88,,
SP,5/16/13,20000,CYCLOPOID,1.12,3,0.39
SP,5/16/13,20302,DIACYCLOPS THOMASI,0.84,3,0.59
SP,5/16/13,50700,BOSMINIDAE,0.28,1,0.33
SP,5/16/13,51000,CHYDORUS,0.28,,
SP,5/16/13,51104,DAPHNIA LONGIREMIS,0.56,2,0.97
SP,5/16/13,60200,ASCOMORPHA,1.12,,
SP,5/16/13,60800,CONOCHILOIDES,0.56,,
SP,5/16/13,60900,CONOCHILUS,14,,
SP,5/16/13,61402,FILINIA TERMINALIS,6.16,,
SP,5/16/13,61702,KELLICOTTIA LONGISPINA,22.4,,
SP,5/16/13,61801,KERATELLA COCHLEARIS,86.24,,
SP,5/16/13,61804,KERATELLA EARLINAE,1.12,,
SP,5/16/13,61805,KERATELLA HIEMALIS,2.24,,
SP,5/16/13,61806,KERATELLA QUADRATA,0.56,,
SP,5/16/13,61918,LECANE TENUISETA,6.16,,
SP,5/16/13,63001,POLYARTHRA DOLICHOPTERA,49.84,,
SP,5/16/13,63005,POLYARTHRA VULGARIS,1.12,,
SP,5/16/13,63400,SYNCHAETA,26.88,,
SP,6/11/13,10000,COPEPOD NAUPLII,21.84,,
SP,6/11/13,20000,CYCLOPOID,3.92,13,0.42
SP,6/11/13,20302,DIACYCLOPS THOMASI,6.16,21,0.66
SP,6/11/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,4,0.49
SP,6/11/13,30000,CALANOID,1.12,4,0.69
SP,6/11/13,30402,LEPTODIAPTOMUS MINUTUS,1.4,5,0.88
SP,6/11/13,50700,BOSMINIDAE,0.84,3,0.31
SP,6/11/13,51000,CHYDORUS,0.28,1,0.21
SP,6/11/13,51100,DAPHNIA,0.56,2,0.43
SP,6/11/13,51104,DAPHNIA LONGIREMIS,0.56,2,0.71
SP,6/11/13,60300,ASPLANCHNA,10.64,,
SP,6/11/13,60800,CONOCHILOIDES,0.56,,
SP,6/11/13,60900,CONOCHILUS,15.12,,
SP,6/11/13,61402,FILINIA TERMINALIS,4.48,,
SP,6/11/13,61502,GASTROPUS STYLIFER,2.24,,
SP,6/11/13,61702,KELLICOTTIA LONGISPINA,47.04,,
SP,6/11/13,61801,KERATELLA COCHLEARIS,95.2,,
SP,6/11/13,61803,KERATELLA CRASSA,2.24,,
SP,6/11/13,61804,KERATELLA EARLINAE,4.48,,
SP,6/11/13,61805,KERATELLA HIEMALIS,0.56,,
SP,6/11/13,61806,KERATELLA QUADRATA,5.6,,
SP,6/11/13,63001,POLYARTHRA DOLICHOPTERA,61.6,,
SP,6/11/13,63004,POLYARTHRA REMATA,15.12,,
SP,6/11/13,63005,POLYARTHRA VULGARIS,19.6,,
SP,6/11/13,63400,SYNCHAETA,6.72,,
SP,7/8/13,10000,COPEPOD NAUPLII,35.84,,
SP,7/8/13,20000,CYCLOPOID,4.2,11,0.38
SP,7/8/13,20302,DIACYCLOPS THOMASI,12.04,39,0.67
SP,7/8/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.52,9,0.42
SP,7/8/13,30000,CALANOID,10.36,28,0.47
SP,7/8/13,30201,EPISCHURA LACUSTRIS,0.28,1,0.57
SP,7/8/13,30402,LEPTODIAPTOMUS MINUTUS,4.48,16,0.79
SP,7/8/13,50700,BOSMINIDAE,9.24,20,0.29
SP,7/8/13,51000,CHYDORUS,0.84,3,0.24
SP,7/8/13,51103,DAPHNIA MENDOTAE,0.28,1,0.93
SP,7/8/13,51104,DAPHNIA LONGIREMIS,0.84,3,0.71
SP,7/8/13,51202,DIAPHANOSOMA BIRGEI,0.28,1,0.76
SP,7/8/13,60200,ASCOMORPHA,0.56,,
SP,7/8/13,60202,ASCOMORPHA OVALIS,0.56,,
SP,7/8/13,60300,ASPLANCHNA,1.12,,
SP,7/8/13,60800,CONOCHILOIDES,1.12,,
SP,7/8/13,60900,CONOCHILUS,27.44,,
SP,7/8/13,61402,FILINIA TERMINALIS,10.08,,
SP,7/8/13,61501,GASTROPUS HYPTOPUS,11.76,,
SP,7/8/13,61502,GASTROPUS STYLIFER,2.8,,
SP,7/8/13,61702,KELLICOTTIA LONGISPINA,29.68,,
SP,7/8/13,61801,KERATELLA COCHLEARIS,23.52,,
SP,7/8/13,61803,KERATELLA CRASSA,9.52,,
SP,7/8/13,61804,KERATELLA EARLINAE,4.48,,
SP,7/8/13,61806,KERATELLA QUADRATA,7.28,,
SP,7/8/13,62900,PLOESOMA,0.56,,
SP,7/8/13,63001,POLYARTHRA DOLICHOPTERA,85.12,,
SP,7/8/13,63004,POLYARTHRA REMATA,22.4,,
SP,7/8/13,63005,POLYARTHRA VULGARIS,33.6,,
SP,7/8/13,63400,SYNCHAETA,0.56,,
SP,7/8/13,63612,TRICHOCERCA MULTICRINIS,1.12,,
SP,8/5/13,10000,COPEPOD NAUPLII,64.12,,
SP,8/5/13,20000,CYCLOPOID,3.36,10,0.36
SP,8/5/13,20302,DIACYCLOPS THOMASI,8.4,28,0.57
SP,8/5/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.8,9,0.42
SP,8/5/13,30000,CALANOID,2.24,7,0.66
SP,8/5/13,30201,EPISCHURA LACUSTRIS,0.56,2,1.26
SP,8/5/13,30402,LEPTODIAPTOMUS MINUTUS,9.8,20,0.75
SP,8/5/13,50700,BOSMINIDAE,0.84,3,0.25
SP,8/5/13,51000,CHYDORUS,0.28,1,0.19
SP,8/5/13,51100,DAPHNIA,1.68,6,0.48
SP,8/5/13,51104,DAPHNIA LONGIREMIS,1.68,6,0.65
SP,8/5/13,60300,ASPLANCHNA,1.12,,
SP,8/5/13,60600,COLLOTHECA,2.24,,
SP,8/5/13,60900,CONOCHILUS,11.48,,
SP,8/5/13,61402,FILINIA TERMINALIS,3.92,,
SP,8/5/13,61501,GASTROPUS HYPTOPUS,2.24,,
SP,8/5/13,61502,GASTROPUS STYLIFER,3.08,,
SP,8/5/13,61701,KELLICOTTIA BOSTONIENSIS,0.28,,
SP,8/5/13,61702,KELLICOTTIA LONGISPINA,34.16,,
SP,8/5/13,61801,KERATELLA COCHLEARIS,19.88,,
SP,8/5/13,61803,KERATELLA CRASSA,0.84,,
SP,8/5/13,61804,KERATELLA EARLINAE,5.6,,
SP,8/5/13,61806,KERATELLA QUADRATA,7.28,,
SP,8/5/13,63001,POLYARTHRA DOLICHOPTERA,5.6,,
SP,8/5/13,63003,POLYARTHRA MAJOR,0.28,,
SP,8/5/13,63004,POLYARTHRA REMATA,7.56,,
SP,8/5/13,63005,POLYARTHRA VULGARIS,21.84,,
SP,8/5/13,63400,SYNCHAETA,0.84,,
SP,9/4/13,10000,COPEPOD NAUPLII,45.92,,
SP,9/4/13,20000,CYCLOPOID,1.68,6,0.35
SP,9/4/13,20302,DIACYCLOPS THOMASI,13.72,37,0.59
SP,9/4/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.56,1,0.3
SP,9/4/13,30000,CALANOID,0.56,2,0.62
SP,9/4/13,30402,LEPTODIAPTOMUS MINUTUS,3.64,13,0.76
SP,9/4/13,50700,BOSMINIDAE,0.56,2,0.35
SP,9/4/13,51100,DAPHNIA,1.12,4,0.41
SP,9/4/13,51104,DAPHNIA LONGIREMIS,2.52,9,0.69
SP,9/4/13,60300,ASPLANCHNA,0.84,,
SP,9/4/13,60600,COLLOTHECA,3.08,,
SP,9/4/13,60800,CONOCHILOIDES,1.96,,
SP,9/4/13,60900,CONOCHILUS,8.4,,
SP,9/4/13,61402,FILINIA TERMINALIS,2.8,,
SP,9/4/13,61501,GASTROPUS HYPTOPUS,0.28,,
SP,9/4/13,61502,GASTROPUS STYLIFER,3.92,,
SP,9/4/13,61702,KELLICOTTIA LONGISPINA,42.56,,
SP,9/4/13,61801,KERATELLA COCHLEARIS,25.76,,
SP,9/4/13,61804,KERATELLA EARLINAE,5.88,,
SP,9/4/13,61806,KERATELLA QUADRATA,14.84,,
SP,9/4/13,62000,LEPADELLA,0.28,,
SP,9/4/13,63001,POLYARTHRA DOLICHOPTERA,4.48,,
SP,9/4/13,63004,POLYARTHRA REMATA,8.68,,
SP,9/4/13,63005,POLYARTHRA VULGARIS,7.56,,
SP,9/4/13,63400,SYNCHAETA,0.56,,
SP,10/2/13,10000,COPEPOD NAUPLII,16.52,,
SP,10/2/13,20000,CYCLOPOID,8.68,20,0.39
SP,10/2/13,20302,DIACYCLOPS THOMASI,5.88,19,0.62
SP,10/2/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.96,7,0.46
SP,10/2/13,30000,CALANOID,1.96,7,0.59
SP,10/2/13,30402,LEPTODIAPTOMUS MINUTUS,0.28,1,0.75
SP,10/2/13,50700,BOSMINIDAE,2.24,7,0.31
SP,10/2/13,51100,DAPHNIA,4.2,15,0.47
SP,10/2/13,51104,DAPHNIA LONGIREMIS,4.48,16,0.72
SP,10/2/13,60600,COLLOTHECA,0.28,,
SP,10/2/13,60900,CONOCHILUS,17.92,,
SP,10/2/13,61402,FILINIA TERMINALIS,0.28,,
SP,10/2/13,61501,GASTROPUS HYPTOPUS,1.12,,
SP,10/2/13,61502,GASTROPUS STYLIFER,3.92,,
SP,10/2/13,61702,KELLICOTTIA LONGISPINA,26.32,,
SP,10/2/13,61801,KERATELLA COCHLEARIS,40.32,,
SP,10/2/13,61803,KERATELLA CRASSA,1.12,,
SP,10/2/13,61804,KERATELLA EARLINAE,9.24,,
SP,10/2/13,61806,KERATELLA QUADRATA,10.36,,
SP,10/2/13,63004,POLYARTHRA REMATA,5.6,,
SP,10/2/13,63005,POLYARTHRA VULGARIS,13.72,,
SP,11/13/13,10000,COPEPOD NAUPLII,9.24,,
SP,11/13/13,20000,CYCLOPOID,1.12,4,0.35
SP,11/13/13,20302,DIACYCLOPS THOMASI,12.6,37,0.64
SP,11/13/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.4,4,0.47
SP,11/13/13,30000,CALANOID,0.28,1,0.65
SP,11/13/13,30201,EPISCHURA LACUSTRIS,0.28,,
SP,11/13/13,30402,LEPTODIAPTOMUS MINUTUS,0.56,2,0.86
SP,11/13/13,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.05
SP,11/13/13,50700,BOSMINIDAE,2.24,8,0.34
SP,11/13/13,51000,CHYDORUS,0.28,1,0.3
SP,11/13/13,51100,DAPHNIA,0.56,2,0.54
SP,11/13/13,51104,DAPHNIA LONGIREMIS,1.4,4,0.67
SP,11/13/13,61402,FILINIA TERMINALIS,0.28,,
SP,11/13/13,61502,GASTROPUS STYLIFER,2.24,,
SP,11/13/13,61702,KELLICOTTIA LONGISPINA,5.04,,
SP,11/13/13,61801,KERATELLA COCHLEARIS,22.4,,
SP,11/13/13,61803,KERATELLA CRASSA,0.28,,
SP,11/13/13,61804,KERATELLA EARLINAE,9.52,,
SP,11/13/13,61806,KERATELLA QUADRATA,3.36,,
SP,11/13/13,63004,POLYARTHRA REMATA,8.4,,
SP,11/13/13,63005,POLYARTHRA VULGARIS,0.56,,
SP,2/17/14,10000,COPEPOD NAUPLII,25.48,,
SP,2/17/14,20000,CYCLOPOID,0.84,3,0.36
SP,2/17/14,20302,DIACYCLOPS THOMASI,4.76,14,0.55
SP,2/17/14,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.12,3,0.51
SP,2/17/14,50700,BOSMINIDAE,0.56,1,0.4
SP,2/17/14,51100,DAPHNIA,0.28,1,0.41
SP,2/17/14,51104,DAPHNIA LONGIREMIS,0.28,1,0.57
SP,2/17/14,60300,ASPLANCHNA,0.56,,
SP,2/17/14,60800,CONOCHILOIDES,0.56,,
SP,2/17/14,60900,CONOCHILUS,3.64,,
SP,2/17/14,61402,FILINIA TERMINALIS,3.36,,
SP,2/17/14,61502,GASTROPUS STYLIFER,0.28,,
SP,2/17/14,61702,KELLICOTTIA LONGISPINA,15.12,,
SP,2/17/14,61801,KERATELLA COCHLEARIS,18.48,,
SP,2/17/14,61803,KERATELLA CRASSA,1.12,,
SP,2/17/14,61804,KERATELLA EARLINAE,7.84,,
SP,2/17/14,61806,KERATELLA QUADRATA,8.4,,
SP,2/17/14,63004,POLYARTHRA REMATA,2.24,,
SP,2/17/14,63005,POLYARTHRA VULGARIS,10.64,,
SP,5/19/14,10000,COPEPOD NAUPLII,3.92,,
SP,5/19/14,20000,CYCLOPOID,1.68,6,0.38
SP,5/19/14,20302,DIACYCLOPS THOMASI,3.36,11,0.51
SP,5/19/14,30000,CALANOID,0.56,2,0.47
SP,5/19/14,51104,DAPHNIA LONGIREMIS,0.28,1,0.68
SP,5/19/14,60200,ASCOMORPHA,1.68,,
SP,5/19/14,60300,ASPLANCHNA,1.68,,
SP,5/19/14,60800,CONOCHILOIDES,0.28,,
SP,5/19/14,60900,CONOCHILUS,12.88,,
SP,5/19/14,61402,FILINIA TERMINALIS,10.08,,
SP,5/19/14,61501,GASTROPUS HYPTOPUS,0.28,,
SP,5/19/14,61702,KELLICOTTIA LONGISPINA,51.24,,
SP,5/19/14,61801,KERATELLA COCHLEARIS,3.36,,
SP,5/19/14,61804,KERATELLA EARLINAE,7,,
SP,5/19/14,61805,KERATELLA HIEMALIS,1.68,,
SP,5/19/14,61806,KERATELLA QUADRATA,11.2,,
SP,5/19/14,63001,POLYARTHRA DOLICHOPTERA,31.64,,
SP,5/19/14,63004,POLYARTHRA REMATA,1.12,,
SP,5/19/14,63005,POLYARTHRA VULGARIS,22.96,,
SP,5/19/14,63400,SYNCHAETA,5.6,,
SP,6/17/14,10000,COPEPOD NAUPLII,26.32,,
SP,6/17/14,20000,CYCLOPOID,0.56,1,0.24
SP,6/17/14,20302,DIACYCLOPS THOMASI,3.36,11,0.7
SP,6/17/14,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.56,2,0.45
SP,6/17/14,30000,CALANOID,2.24,8,0.64
SP,6/17/14,30402,LEPTODIAPTOMUS MINUTUS,2.52,9,0.8
SP,6/17/14,30801,SKISTODIAPTOMUS OREGONENSIS,1.12,4,1.05
SP,6/17/14,51100,DAPHNIA,0.84,3,0.48
SP,6/17/14,60200,ASCOMORPHA,0.56,,
SP,6/17/14,60300,ASPLANCHNA,11.2,,
SP,6/17/14,60800,CONOCHILOIDES,1.12,,
SP,6/17/14,60900,CONOCHILUS,54.32,,
SP,6/17/14,61402,FILINIA TERMINALIS,14,,
SP,6/17/14,61501,GASTROPUS HYPTOPUS,4.48,,
SP,6/17/14,61702,KELLICOTTIA LONGISPINA,99.12,,
SP,6/17/14,61801,KERATELLA COCHLEARIS,36.96,,
SP,6/17/14,61803,KERATELLA CRASSA,1.12,,
SP,6/17/14,61804,KERATELLA EARLINAE,9.52,,
SP,6/17/14,61805,KERATELLA HIEMALIS,0.56,,
SP,6/17/14,61806,KERATELLA QUADRATA,2.24,,
SP,6/17/14,63001,POLYARTHRA DOLICHOPTERA,28,,
SP,6/17/14,63004,POLYARTHRA REMATA,8.4,,
SP,6/17/14,63005,POLYARTHRA VULGARIS,20.16,,
SP,6/17/14,63400,SYNCHAETA,3.36,,
SP,7/14/14,10000,COPEPOD NAUPLII,18.48,,
SP,7/14/14,20000,CYCLOPOID,2.52,5,0.38
SP,7/14/14,20302,DIACYCLOPS THOMASI,5.32,19,0.72
SP,7/14/14,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.24,8,0.48
SP,7/14/14,30000,CALANOID,9.52,19,0.57
SP,7/14/14,30201,EPISCHURA LACUSTRIS,0.28,1,0.7
SP,7/14/14,30402,LEPTODIAPTOMUS MINUTUS,2.52,9,0.71
SP,7/14/14,50700,BOSMINIDAE,1.4,5,0.29
SP,7/14/14,51000,CHYDORUS,0.28,1,0.33
SP,7/14/14,51202,DIAPHANOSOMA BIRGEI,0.56,,
SP,7/14/14,60300,ASPLANCHNA,3.64,,
SP,7/14/14,60600,COLLOTHECA,3.08,,
SP,7/14/14,60900,CONOCHILUS,1.96,,
SP,7/14/14,61402,FILINIA TERMINALIS,22.4,,
SP,7/14/14,61501,GASTROPUS HYPTOPUS,1.4,,
SP,7/14/14,61502,GASTROPUS STYLIFER,0.28,,
SP,7/14/14,61702,KELLICOTTIA LONGISPINA,37.24,,
SP,7/14/14,61801,KERATELLA COCHLEARIS,36.12,,
SP,7/14/14,61803,KERATELLA CRASSA,1.96,,
SP,7/14/14,61804,KERATELLA EARLINAE,16.24,,
SP,7/14/14,61806,KERATELLA QUADRATA,4.2,,
SP,7/14/14,63001,POLYARTHRA DOLICHOPTERA,30.24,,
SP,7/14/14,63004,POLYARTHRA REMATA,3.64,,
SP,7/14/14,63005,POLYARTHRA VULGARIS,10.92,,
SP,7/14/14,63400,SYNCHAETA,1.96,,
SP,8/12/14,10000,COPEPOD NAUPLII,30.24,,
SP,8/12/14,20000,CYCLOPOID,0.84,3,0.36
SP,8/12/14,20302,DIACYCLOPS THOMASI,8.68,29,0.61
SP,8/12/14,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.12,3,0.49
SP,8/12/14,30000,CALANOID,4.48,14,0.65
SP,8/12/14,30402,LEPTODIAPTOMUS MINUTUS,10.64,23,0.74
SP,8/12/14,30801,SKISTODIAPTOMUS OREGONENSIS,1.12,4,1.03
SP,8/12/14,50700,BOSMINIDAE,1.12,4,0.29
SP,8/12/14,51202,DIAPHANOSOMA BIRGEI,2.52,8,0.57
SP,8/12/14,60600,COLLOTHECA,1.12,,
SP,8/12/14,60900,CONOCHILUS,11.76,,
SP,8/12/14,61402,FILINIA TERMINALIS,19.6,,
SP,8/12/14,61502,GASTROPUS STYLIFER,0.56,,
SP,8/12/14,61702,KELLICOTTIA LONGISPINA,34.72,,
SP,8/12/14,61801,KERATELLA COCHLEARIS,54.88,,
SP,8/12/14,61804,KERATELLA EARLINAE,31.36,,
SP,8/12/14,61806,KERATELLA QUADRATA,5.6,,
SP,8/12/14,63001,POLYARTHRA DOLICHOPTERA,12.32,,
SP,8/12/14,63005,POLYARTHRA VULGARIS,15.68,,
SP,9/8/14,10000,COPEPOD NAUPLII,13.16,,
SP,9/8/14,20000,CYCLOPOID,0.84,3,0.35
SP,9/8/14,20302,DIACYCLOPS THOMASI,6.44,20,0.6
SP,9/8/14,30000,CALANOID,0.28,1,0.79
SP,9/8/14,30402,LEPTODIAPTOMUS MINUTUS,2.52,9,0.72
SP,9/8/14,50700,BOSMINIDAE,1.12,4,0.28
SP,9/8/14,51100,DAPHNIA,0.84,3,0.48
SP,9/8/14,51104,DAPHNIA LONGIREMIS,1.4,5,0.68
SP,9/8/14,51202,DIAPHANOSOMA BIRGEI,0.28,1,0.48
SP,9/8/14,60600,COLLOTHECA,3.64,,
SP,9/8/14,60900,CONOCHILUS,0.56,,
SP,9/8/14,61402,FILINIA TERMINALIS,4.2,,
SP,9/8/14,61702,KELLICOTTIA LONGISPINA,5.04,,
SP,9/8/14,61801,KERATELLA COCHLEARIS,10.36,,
SP,9/8/14,61804,KERATELLA EARLINAE,7.28,,
SP,9/8/14,61900,LECANE,0.28,,
SP,9/8/14,61918,LECANE TENUISETA,0.56,,
SP,9/8/14,63004,POLYARTHRA REMATA,1.12,,
SP,9/8/14,63005,POLYARTHRA VULGARIS,2.52,,
SP,9/8/14,63612,TRICHOCERCA MULTICRINIS,0.56,,
SP,10/8/14,10000,COPEPOD NAUPLII,38.08,,
SP,10/8/14,20000,CYCLOPOID,7.56,17,0.4
SP,10/8/14,20101,ACANTHOCYCLOPS VERNALIS,1.12,2,0.63
SP,10/8/14,20302,DIACYCLOPS THOMASI,13.72,34,0.65
SP,10/8/14,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,4,0.38
SP,10/8/14,30000,CALANOID,3.08,6,0.75
SP,10/8/14,30402,LEPTODIAPTOMUS MINUTUS,0.84,1,0.76
SP,10/8/14,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,,
SP,10/8/14,50700,BOSMINIDAE,23.8,22,0.28
SP,10/8/14,51000,CHYDORUS,0.56,2,0.22
SP,10/8/14,51100,DAPHNIA,0.84,3,0.47
SP,10/8/14,51103,DAPHNIA MENDOTAE,0.28,,
SP,10/8/14,51104,DAPHNIA LONGIREMIS,4.76,8,0.64
SP,10/8/14,60600,COLLOTHECA,1.12,,
SP,10/8/14,61402,FILINIA TERMINALIS,9.52,,
SP,10/8/14,61501,GASTROPUS HYPTOPUS,5.04,,
SP,10/8/14,61502,GASTROPUS STYLIFER,0.56,,
SP,10/8/14,61702,KELLICOTTIA LONGISPINA,15.68,,
SP,10/8/14,61801,KERATELLA COCHLEARIS,87.92,,
SP,10/8/14,61803,KERATELLA CRASSA,3.36,,
SP,10/8/14,61804,KERATELLA EARLINAE,20.72,,
SP,10/8/14,61806,KERATELLA QUADRATA,1.12,,
SP,10/8/14,63001,POLYARTHRA DOLICHOPTERA,1.12,,
SP,10/8/14,63004,POLYARTHRA REMATA,23.52,,
SP,10/8/14,63005,POLYARTHRA VULGARIS,8.4,,
SP,10/8/14,63400,SYNCHAETA,0.56,,
SP,10/8/14,63602,TRICHOCERCA BIROSTRIS,1.68,,
